system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,split,srad,temp,wind,.geo
000000000000000014b3,36,30,27,33,30,183,24,1,6,-131,-64,-22,27,-25,25,-30,1,12,6,1,-629,68,14,-23,-9,-38,12,2,19,-51,-24,25,-21,24,-31,0,3.7047918,346.08334,0.094167784,101348.0,0.009498001,0.9534840539130583,163.91667,288.97,2.518664,"{""type"":""Point"",""coordinates"":[119.8850721903981,32.79385225982444]}"
00000000000000000528,29,26,23,45,34,193,17,0,-1,1141,-70,-51,61,13,10,-68,-4,22,2,9,918,110,79,-128,47,-87,-3,-5,-338,-66,-67,79,0,15,-39,3,1.4521327,341.25,0.094167784,101588.0,0.009176,0.9126404044037181,164.91667,288.32666,2.7373307,"{""type"":""Point"",""coordinates"":[119.79506077653322,33.9230348786896]}"
00000000000000000fc5,35,34,35,58,58,200,48,1,52,-127,-110,-7,20,-19,1,-38,1,14,14,3,254,-3,-28,-33,-25,-50,-12,-1,289,-99,-4,14,-12,-29,-19,0,2.4583204,336.41666,0.054167785,100753.336,0.008415667,0.2603047118837001,154.0,287.22,2.7593305,"{""type"":""Point"",""coordinates"":[115.635950205559,35.4912249144686]}"
00000000000000001d09,31,28,26,61,44,200,29,0,54,435,-178,-11,58,-24,0,-17,-1,19,2,8,-815,90,-7,7,-27,-66,-41,3,377,-155,-23,54,-24,-5,-15,0,1.1381212,336.41666,0.054167785,100753.336,0.008415667,0.8120704937629872,154.0,287.22,2.7593305,"{""type"":""Point"",""coordinates"":[115.65185135991555,35.43005050711638]}"
000000000000000016cc,34,33,33,62,50,204,34,0,7,-365,-109,-50,102,-31,11,-17,2,18,10,7,2303,18,-10,-57,-3,-5,3,-12,-184,-83,-57,85,-42,-25,-22,1,0.92740995,326.41666,0.054167785,101306.0,0.007358667,0.8787555435231289,156.0,286.58334,2.1693306,"{""type"":""Point"",""coordinates"":[116.92925449779727,38.70683429354424]}"
00000000000000000066,35,31,25,64,37,200,22,0,40,669,-108,-68,104,10,12,-132,-2,26,1,10,-425,22,12,-112,-67,-32,62,1,650,-83,-55,67,26,-16,-102,-2,1.1582394,333.91666,0.054167785,100904.0,0.008019667,0.4228546284547714,161.0,287.74332,2.2426639,"{""type"":""Point"",""coordinates"":[114.9104678414665,36.80608896030029]}"
00000000000000001672,34,32,30,74,43,200,26,0,36,919,-151,-74,45,-119,-19,-26,-3,26,0,11,-409,44,29,-47,27,-18,-37,1,800,-119,-50,17,-71,-41,-24,-3,1.8543341,333.91666,0.054167785,100904.0,0.008019667,0.9873539376450488,161.0,287.74332,2.2426639,"{""type"":""Point"",""coordinates"":[114.95466645110825,36.857292817697015]}"
00000000000000001efe,31,26,22,61,38,199,19,0,36,1656,-118,-78,112,-17,29,-104,-7,24,2,10,1265,17,26,-114,-24,-12,35,-7,1256,-104,-70,87,19,17,-61,-5,1.1596625,333.91666,0.054167785,100904.0,0.008019667,0.5560554178161782,161.0,287.74332,2.2426639,"{""type"":""Point"",""coordinates"":[114.93876529675171,36.89987277365638]}"
00000000000000000e9b,35,33,35,58,55,199,44,1,22,-191,-77,-27,-20,-73,-12,4,1,18,12,7,1244,29,31,15,65,27,-28,-6,20,-64,-44,-23,-82,-14,14,0,0.92740995,326.41666,0.054167785,101202.0,0.007453334,0.3477453465647983,169.0,287.22,3.0259974,"{""type"":""Point"",""coordinates"":[118.02178330600309,37.34022683908836]}"
00000000000000000f5c,38,36,39,50,54,201,49,1,14,208,-53,-1,6,-20,-6,0,0,7,15,-1,530,29,-25,-12,-2,-7,6,-2,343,-52,-10,5,-26,-5,3,-1,0.0,326.41666,0.054167785,101202.0,0.007453334,0.7508689079959247,169.0,287.22,3.0259974,"{""type"":""Point"",""coordinates"":[118.03687736306905,37.3774157418741]}"
00000000000000000f71,30,26,23,75,40,196,21,1,12,1192,-119,-39,161,-50,78,-124,-4,32,-3,17,-1,67,43,-89,9,-4,56,-1,1029,-81,-56,123,-48,57,-85,-3,1.4895483,326.41666,0.054167785,101202.0,0.007453334,0.6095175355198006,169.0,287.22,3.0259974,"{""type"":""Point"",""coordinates"":[118.01639671193054,37.30141928262023]}"
00000000000000001e7f,42,43,48,47,11,182,7,0,13,255,-58,-22,12,-9,-6,-14,-1,5,-5,-3,-864,-93,-28,-27,95,-63,67,2,460,-54,-30,11,-12,-4,-11,-2,0.0,326.41666,0.054167785,101202.0,0.007453334,0.36926117728475094,169.0,287.22,3.0259974,"{""type"":""Point"",""coordinates"":[118.01100565875691,37.328098084223]}"
00000000000000001cc5,30,28,25,64,45,199,29,0,62,-171,-136,-22,76,8,-18,-81,1,15,1,3,1011,36,61,-141,19,-14,-77,-6,-1702,-97,-47,50,-16,-30,-22,9,3.6424527,333.66666,0.054167785,100585.336,0.0072830003,0.9515580728558304,151.25,287.75665,1.6759973,"{""type"":""Point"",""coordinates"":[114.49086643233726,37.92637567256382]}"
00000000000000001a01,32,30,31,68,59,201,44,0,111,609,-160,32,15,-83,72,-61,-2,16,5,4,482,101,-109,-75,-50,-52,3,-2,-544,-109,-7,7,-67,34,-12,3,1.5026916,330.5,0.054167785,99889.336,0.0075000003,0.5146830957554266,153.25,287.44,2.4773307,"{""type"":""Point"",""coordinates"":[114.45097977341418,38.35433343706724]}"
00000000000000001007,39,40,44,60,67,202,56,1,8,-140,-53,-10,24,-40,24,2,1,10,19,0,1803,-1,-33,8,10,-3,7,-9,40,-45,-18,20,-44,10,5,0,1.8543341,326.66666,0.054167785,101331.336,0.007389667,0.6459926658021204,155.25,286.58,2.306664,"{""type"":""Point"",""coordinates"":[117.0157610582341,38.71734439472721]}"
00000000000000001c69,35,34,34,57,54,204,43,0,5,-734,-93,-20,70,-53,51,-6,4,15,13,5,2246,13,-17,-37,29,-47,-12,-12,-234,-84,-35,63,-56,32,1,1,2.5512927,326.66666,0.054167785,101331.336,0.007389667,0.28073159742123166,155.25,286.58,2.306664,"{""type"":""Point"",""coordinates"":[117.0136073124253,38.75022134679427]}"
00000000000000000749,35,33,32,55,44,202,34,1,59,90,-131,-22,30,-54,13,-23,0,17,5,6,859,7,-22,-19,17,-14,-10,-5,-274,-109,-21,5,-59,-12,-12,2,0.0,335.66666,0.054167785,100716.0,0.008279334,0.9534126131213708,157.25,287.53998,2.6059973,"{""type"":""Point"",""coordinates"":[114.90130884790271,36.25901522935618]}"
000000000000000007d2,37,35,36,54,47,200,38,1,57,360,-108,-28,39,-38,20,-27,-1,14,7,3,982,-19,-16,-24,6,-9,-11,-5,219,-93,-26,23,-33,10,-10,0,2.1818852,335.66666,0.054167785,100716.0,0.008279334,0.865614365603875,157.25,287.53998,2.6059973,"{""type"":""Point"",""coordinates"":[114.90912119294836,36.295664580914455]}"
00000000000000001c12,32,28,23,68,42,199,25,0,53,438,-200,-57,138,-103,67,-107,0,28,0,14,1145,11,-17,-155,-27,-82,-10,-6,734,-130,-74,85,-57,11,-55,-2,1.1504065,335.66666,0.054167785,100716.0,0.008279334,0.9995718584791361,157.25,287.53998,2.6059973,"{""type"":""Point"",""coordinates"":[114.95601309962638,36.28138208024026]}"
00000000000000001b4a,38,37,39,65,53,200,43,0,36,252,-120,-44,61,-84,80,-43,0,19,6,6,-144,41,16,-81,-14,-114,-35,0,441,-96,-39,39,-48,39,-39,-1,2.319329,334.16666,0.054167785,100910.0,0.007904667,0.7855295805742725,161.25,287.89667,2.126664,"{""type"":""Point"",""coordinates"":[114.88891254697414,36.93140307720529]}"
00000000000000001b59,34,28,22,12,4,183,3,0,1,-57,0,-5,0,-7,-9,4,0,-13,-1,-21,-509,-20,-13,4,80,-34,45,0,-715,5,-7,-27,14,-15,9,2,0.0,323.91666,0.054167785,101330.0,0.007356667,0.5442148290401381,168.25,286.78665,3.3713307,"{""type"":""Point"",""coordinates"":[117.88380534210631,38.19236996860398]}"
00000000000000000d99,35,36,41,61,67,206,60,1,9,149,-72,-1,40,-20,22,-10,0,13,18,3,1144,25,-27,-3,-12,-18,-14,-5,292,-59,-14,38,-26,14,-7,0,0.0,324.58334,0.054167785,101276.0,0.0075840005,0.9467502400456801,167.5,286.69333,3.1039972,"{""type"":""Point"",""coordinates"":[117.66524250397168,37.653920139097224]}"
00000000000000000dca,39,39,45,65,73,202,64,1,11,273,-61,-9,24,-24,10,-10,0,13,18,3,905,29,-15,-12,-5,-25,-23,-4,248,-49,-14,25,-18,4,-9,0,1.4934967,324.58334,0.054167785,101276.0,0.0075840005,0.7187238123287697,167.5,286.69333,3.1039972,"{""type"":""Point"",""coordinates"":[117.67763880490025,37.62427157619287]}"
00000000000000000e9c,39,41,46,64,76,205,67,1,8,120,-52,-8,28,-25,7,-6,0,11,19,1,934,29,-32,-4,-11,-14,-11,-4,270,-43,-18,29,-26,2,-3,0,1.1715031,324.58334,0.054167785,101276.0,0.0075840005,0.7468998952398911,167.5,286.69333,3.1039972,"{""type"":""Point"",""coordinates"":[117.68087611226504,37.66469778634341]}"
00000000000000001df6,29,25,21,69,40,197,25,0,8,1316,-129,-50,115,-67,16,-48,-5,28,5,15,259,92,7,-100,-2,-30,-1,-2,1232,-111,-58,112,-61,8,-45,-5,0.92740995,324.58334,0.054167785,101276.0,0.0075840005,0.7143775801038079,167.5,286.69333,3.1039972,"{""type"":""Point"",""coordinates"":[117.64745514986946,37.619692079410974]}"
00000000000000001820,26,18,14,27,16,181,8,0,580,271,-207,17,7,-43,45,-6,0,19,-4,11,-795,-78,-88,-27,71,-32,-4,2,680,-228,-35,17,-59,45,3,-2,27.167173,289.91666,0.054167785,96019.336,0.0054823337,0.5225409700603849,171.5,281.75333,1.1693306,"{""type"":""Point"",""coordinates"":[117.92557374167397,41.15627201141471]}"
000000000000000018db,28,24,22,58,51,197,32,0,553,268,-187,70,-7,-107,106,-22,0,19,10,10,-228,141,-43,-10,34,-61,-24,0,398,-182,59,-8,-111,91,-10,0,13.615114,293.83334,0.054167785,95569.336,0.005578667,0.47707056928527125,162.75,281.85666,1.7379972,"{""type"":""Point"",""coordinates"":[117.29738450346659,40.86845041571793]}"
00000000000000001003,39,37,38,45,47,204,41,1,8,244,-47,-2,11,-23,6,3,-1,4,13,-4,1249,8,-13,6,-4,-7,-2,-6,386,-43,-3,13,-21,7,2,-1,1.1980678,324.75,0.054167785,101340.0,0.0074033337,0.4127246533431841,154.08333,286.31332,2.5486639,"{""type"":""Point"",""coordinates"":[117.20791264082922,39.28166592854607]}"
00000000000000001629,33,26,23,70,43,201,24,0,32,528,-150,-73,112,-18,49,-124,-1,26,0,11,149,63,47,-121,-68,-36,34,-1,-67,-108,-68,82,12,17,-84,1,1.1650347,334.08334,0.054167785,101022.0,0.007646334,0.32771378483722935,160.08333,288.02,1.8706639,"{""type"":""Point"",""coordinates"":[114.73691516936533,37.250482971286715]}"
0000000000000000194d,35,32,27,64,46,201,31,0,32,66,-124,-81,123,-4,32,-116,0,25,1,10,791,55,47,-114,-76,-18,35,-4,-109,-89,-72,89,18,6,-82,1,2.1895425,334.08334,0.054167785,101022.0,0.007646334,0.73464431994782,160.08333,288.02,1.8706639,"{""type"":""Point"",""coordinates"":[114.76116821999503,37.25425982987898]}"
00000000000000001d4d,36,32,33,54,50,200,28,0,58,-31497,-745,-1024,1561,-1400,1249,697,169,12,12,2,-55,63,-30,-22,51,-60,2,0,1433,-64,8,-21,-14,-16,-40,-6,2.7802885,319.41666,0.054167785,100780.0,0.0076450002,0.2878405035958844,174.08333,286.12332,4.547331,"{""type"":""Point"",""coordinates"":[120.81833082717694,37.75713495118135]}"
000000000000000007b8,40,40,40,61,55,202,43,1,33,414,-104,-5,10,-66,25,1,-1,13,9,2,970,29,-11,-35,31,-5,0,-5,629,-97,-8,9,-41,22,11,-2,1.4887952,332.75,0.054167785,101034.0,0.0077250004,0.4177610143718865,160.33333,287.72333,2.0593305,"{""type"":""Point"",""coordinates"":[114.98512211130328,37.23916577281307]}"
0000000000000000183d,36,34,35,65,49,202,34,0,29,1109,-75,-83,86,-36,37,-107,-4,23,2,9,829,20,40,-88,-66,-39,24,-5,569,-60,-73,62,-8,13,-81,-1,0.92740995,332.75,0.054167785,101034.0,0.0077250004,0.7116004308277115,160.33333,287.72333,2.0593305,"{""type"":""Point"",""coordinates"":[114.90076929667526,37.242398621076816]}"
000000000000000007c5,40,37,36,60,53,202,41,1,37,-6,-111,4,25,-75,49,-20,0,15,15,6,52,75,-10,-28,34,-27,7,0,99,-98,-2,12,-66,30,-10,0,1.4876301,329.08334,0.054167785,100992.0,0.007957,0.5553765328753186,161.58333,286.89334,2.5839972,"{""type"":""Point"",""coordinates"":[115.57558289549746,37.142416657256454]}"
000000000000000007d8,41,40,43,61,63,201,48,1,34,187,-107,8,32,-69,64,-30,0,15,15,5,365,57,18,-5,57,-8,-15,-2,-308,-79,-35,-20,-97,23,14,2,1.4882855,329.08334,0.054167785,100992.0,0.007957,0.9571222582139258,161.58333,286.89334,2.5839972,"{""type"":""Point"",""coordinates"":[115.50255173844411,37.19685336291691]}"
00000000000000001925,43,47,55,71,86,201,79,0,31,180,-192,-16,93,-179,174,-55,0,22,14,12,-188,123,-7,-79,82,-89,45,0,484,-142,-20,49,-139,110,-35,-1,0.0,329.08334,0.054167785,100992.0,0.007957,0.7846803755409354,161.58333,286.89334,2.5839972,"{""type"":""Point"",""coordinates"":[115.57881574376123,37.15993646529544]}"
00000000000000001b41,38,35,33,72,56,202,39,0,36,991,-195,-23,101,-102,103,-96,-3,28,7,16,-1637,113,29,-107,31,-19,65,8,1430,-142,-39,71,-69,41,-68,-6,4.370401,329.08334,0.054167785,100992.0,0.007957,0.48101393402013803,161.58333,286.89334,2.5839972,"{""type"":""Point"",""coordinates"":[115.5321958422474,37.112505007389935]}"
00000000000000001ca6,40,38,41,75,60,201,48,0,32,-20,-213,9,58,-173,160,-67,1,26,9,14,-547,159,18,-70,97,-62,23,2,623,-150,-6,30,-128,91,-42,-2,0.92740995,329.08334,0.054167785,100992.0,0.007957,0.5407743610266795,161.58333,286.89334,2.5839972,"{""type"":""Point"",""coordinates"":[115.55860263868593,37.16586261059547]}"
00000000000000000d67,37,37,39,58,65,201,55,1,12,110,-80,9,14,-33,32,-35,0,12,15,2,440,41,-6,-27,-1,-10,1,-2,98,-67,0,8,-35,25,-21,0,0.0,327.16666,0.054167785,101274.0,0.0074360003,0.5320131974484601,168.58333,287.36667,2.9473307,"{""type"":""Point"",""coordinates"":[118.00264930338278,37.218952667737796]}"
00000000000000001959,36,34,34,66,51,202,34,0,39,1035,-132,-91,123,-10,21,-133,-4,25,-1,10,-381,64,52,-135,-63,-21,48,1,448,-93,-75,81,22,-8,-95,-1,2.9741313,334.33334,0.054167785,100852.0,0.007647667,0.9627064631757672,160.83333,288.13,1.8459972,"{""type"":""Point"",""coordinates"":[114.66630976328506,37.178798462751516]}"
00000000000000001d60,29,28,32,56,56,198,40,0,743,937,-95,-2,31,-77,32,-21,-3,17,10,5,162,91,19,-41,-4,-24,-13,-1,998,-68,-17,15,-87,20,-28,-4,10.096576,318.5,0.054167785,92992.0,0.006823667,0.454104883863392,164.83333,285.42667,2.1806638,"{""type"":""Point"",""coordinates"":[111.69890286704633,34.85117446745909]}"
000000000000000015d2,26,23,19,64,55,199,32,0,519,437,-255,120,-18,-121,58,3,0,27,10,20,1171,173,-9,-16,32,-79,-108,-6,991,-225,92,-27,-127,22,10,-3,32.69136,295.0,0.054167785,95432.664,0.005612334,0.2527544605942129,160.16667,281.9233,2.0479972,"{""type"":""Point"",""coordinates"":[117.09849521917975,40.72777469568383]}"
00000000000000000c8e,36,37,39,58,61,201,51,1,11,-190,-60,-11,27,-7,8,-20,1,13,16,3,42,68,-8,-2,-7,12,-7,0,-171,-50,-18,22,-21,4,-10,1,1.486438,326.5,0.054167785,101296.0,0.0075290003,0.4922224527959035,168.16667,286.98334,3.0499973,"{""type"":""Point"",""coordinates"":[118.77502357415331,37.042974244663554]}"
00000000000000000e92,38,36,39,53,55,202,49,1,6,-129,-54,-6,23,0,21,-29,1,11,14,1,424,79,-14,-37,-23,-29,21,-2,-33,-46,-12,25,-8,17,-24,0,2.187686,326.5,0.054167785,101296.0,0.0075290003,0.2619802767718492,168.16667,286.98334,3.0499973,"{""type"":""Point"",""coordinates"":[118.74887986467694,37.026533539079495]}"
00000000000000001e05,32,30,25,68,45,201,28,0,5,486,-59,-43,167,-13,18,-81,0,31,3,18,-680,74,25,-107,-13,-5,61,2,216,-37,-49,130,-33,33,-63,0,4.369973,326.5,0.054167785,101296.0,0.0075290003,0.4446400998905834,168.16667,286.98334,3.0499973,"{""type"":""Point"",""coordinates"":[118.79388557160935,37.08609375185038]}"
00000000000000001904,31,27,25,48,35,197,21,0,60,127,-147,24,-2,-102,47,4,0,15,4,5,238,30,-41,-35,69,-76,-66,-1,312,-141,-4,0,-110,40,18,0,4.0660853,303.41666,0.054167785,99498.0,0.0066296672,0.3671533251685589,165.41667,283.30667,1.9986639,"{""type"":""Point"",""coordinates"":[119.17818427769852,39.881562170569296]}"
00000000000000000e99,34,33,39,61,64,203,54,1,19,206,-72,7,14,-26,20,-16,0,14,16,3,867,11,15,8,7,-18,0,-4,446,-64,-10,27,-27,5,-2,-1,1.4886677,327.16666,0.054167785,101188.0,0.007453,0.30760982860049535,166.41667,287.19333,2.930664,"{""type"":""Point"",""coordinates"":[117.60083524835571,37.2286556716301]}"
00000000000000000cde,38,38,37,64,62,202,46,1,14,-74,-91,1,33,-53,43,-23,1,15,14,5,1244,51,-7,1,23,3,-17,-6,118,-70,-16,30,-54,32,-10,0,1.1658775,326.41666,0.054167785,101250.0,0.007484667,0.47405707669736763,168.66667,287.19998,3.0219972,"{""type"":""Point"",""coordinates"":[117.93554875073052,37.304924136048236]}"
00000000000000000d6c,35,33,38,57,58,200,49,1,14,-12,-66,0,17,-26,17,-13,0,11,14,1,573,59,-38,-18,-11,-14,-11,-3,232,-54,-13,11,-33,11,-10,0,0.0,326.41666,0.054167785,101250.0,0.007484667,0.3777724641786523,168.66667,287.19998,3.0219972,"{""type"":""Point"",""coordinates"":[117.96222755233326,37.32243948498617]}"
00000000000000000e77,35,33,35,58,60,201,46,1,13,273,-94,6,27,-36,22,-17,0,15,15,4,762,67,-29,-15,13,-17,-5,-4,441,-81,-11,20,-48,22,-11,-1,0.92740995,326.41666,0.054167785,101250.0,0.007484667,0.732456881877236,168.66667,287.19998,3.0219972,"{""type"":""Point"",""coordinates"":[117.91533564565525,37.36043994416364]}"
00000000000000001042,36,30,27,30,26,183,21,1,5,-94,-36,-22,-2,16,-4,-5,0,5,9,-3,816,33,12,-52,20,-29,28,-4,-512,-41,-15,10,-2,22,-17,3,0.92740995,349.58334,0.12083445,101304.0,0.009725334,0.5627347656775724,160.5,289.19333,3.2559972,"{""type"":""Point"",""coordinates"":[120.00742100510254,32.17374737182699]}"
00000000000000000384,31,25,18,68,30,187,13,0,5,-1373,-58,-95,24,52,210,-56,8,32,-7,17,253,138,57,-34,-56,-102,28,-2,-1095,-51,-58,4,16,182,-56,7,1.8543341,348.66666,0.12083445,101328.0,0.009699667,0.29140018391372025,161.58333,289.11667,3.0913305,"{""type"":""Point"",""coordinates"":[120.16561653317564,32.26483342904573]}"
000000000000000001e3,30,23,17,30,24,184,14,0,542,-243,-301,59,1,9,-105,102,2,21,0,8,-923,117,-18,-52,-29,22,-24,3,-530,-237,53,-34,-5,-89,78,4,22.257261,341.91666,0.12083445,96802.0,0.008927334,0.34296311447263284,155.16667,287.91333,1.7779973,"{""type"":""Point"",""coordinates"":[115.42385752305292,31.52426592608944]}"
000000000000000001e4,29,24,18,67,43,190,20,0,645,-233,-319,120,-38,9,-106,64,3,23,-1,10,129,162,38,-46,-12,34,-71,-1,-312,-233,103,-60,-1,-93,49,3,43.508976,341.91666,0.12083445,96802.0,0.008927334,0.6833484983106928,155.16667,287.91333,1.7779973,"{""type"":""Point"",""coordinates"":[115.42655082008918,31.502973718559232]}"
000000000000000002ad,36,30,27,62,36,195,17,0,8,661,-141,0,9,-21,60,-75,-2,22,3,7,-625,89,-31,-15,-49,-40,12,2,631,-101,-23,7,-12,30,-62,-2,1.8543341,354.08334,0.12083445,101201.336,0.00968,0.9604806084430898,156.91667,289.85666,2.1493306,"{""type"":""Point"",""coordinates"":[118.1263492257064,31.72638359953898]}"
00000000000000000199,31,26,21,41,30,185,19,0,171,30,-101,-36,-5,-62,6,12,0,19,2,5,224,74,8,-51,41,-8,-36,-2,-1054,-52,-73,-35,-101,-25,51,6,15.215877,359.66666,0.16500111,100329.336,0.009924334,0.6042230232597269,145.08333,290.09998,2.754664,"{""type"":""Point"",""coordinates"":[116.78723212924503,30.56217028279795]}"
000000000000000001d3,29,26,21,52,34,193,19,0,45,48,-127,0,-5,-41,53,-46,1,25,3,10,-401,42,-4,12,-8,-36,27,1,77,-107,-5,-9,-31,33,-50,0,2.8477242,357.33334,0.16500111,100857.336,0.009716,0.6772927330766675,141.16667,289.35,1.5799972,"{""type"":""Point"",""coordinates"":[119.31320139849576,30.986623193873363]}"
00000000000000001067,32,29,29,39,34,190,29,1,24,-74,-68,-24,15,-8,34,-26,1,13,8,1,417,9,5,-18,-15,-42,-17,-2,-758,-68,-17,-9,-18,18,-9,4,1.8543341,357.33334,0.16500111,100857.336,0.009716,0.9384976718157819,141.16667,289.35,1.5799972,"{""type"":""Point"",""coordinates"":[119.35066230644576,30.996593743828868]}"
000000000000000000f4,30,25,19,40,30,188,15,0,281,103,-162,-10,43,-42,28,-4,0,23,1,10,-76,16,-28,-56,-4,-13,4,0,-342,-128,-31,39,-22,25,-9,3,11.75337,356.33334,0.22750111,96616.0,0.010595,0.6472124933378075,142.0,289.23666,2.178664,"{""type"":""Point"",""coordinates"":[117.87841428893272,29.686848746006532]}"
000000000000000000fa,29,23,17,46,28,190,15,0,292,58,-70,28,9,-17,33,-30,1,26,0,13,330,9,-12,-30,-50,-7,25,-2,604,-45,11,19,8,30,-42,-1,13.629071,356.33334,0.22750111,96616.0,0.010595,0.9769419408608422,142.0,289.23666,2.178664,"{""type"":""Point"",""coordinates"":[117.86709709045907,29.693046896470825]}"
0000000000000000018e,29,23,18,49,28,186,12,0,312,-69,-112,3,24,-68,-15,34,2,28,-3,14,-331,20,-33,-54,51,19,-1,0,-94,-55,-1,13,-71,-16,37,2,13.81083,332.66666,0.16500112,92120.0,0.008352,0.9095113234424792,140.33333,285.33334,1.4386638,"{""type"":""Point"",""coordinates"":[116.19865308569543,30.72278710274308]}"
0000000000000000123b,30,24,21,34,35,186,23,1,406,-5,-100,-6,7,-40,-8,18,0,16,5,4,-85,98,-8,-28,-6,-18,0,0,-7,-70,-9,-1,-48,-15,24,0,8.042383,332.66666,0.16500112,92120.0,0.008352,0.6762402534597568,140.33333,285.33334,1.4386638,"{""type"":""Point"",""coordinates"":[116.12670103109701,30.755936059974392]}"
0000000000000000137f,40,35,34,41,40,202,37,1,73,-371,-21,-6,13,6,7,-24,2,6,8,-4,-1227,-2,-11,-17,23,-38,-16,6,-508,-26,-9,13,15,0,-16,2,4.7595778,341.08334,0.08500111,100520.664,0.0086033335,0.5208720686633039,156.0,288.1433,2.870664,"{""type"":""Point"",""coordinates"":[113.8152457362244,34.02059109153689]}"
0000000000000000144e,42,38,38,47,44,202,38,1,70,-16,-43,-11,9,3,9,-28,0,7,8,-2,-585,5,-3,-12,10,-16,-9,2,-83,-39,-9,10,3,1,-20,0,1.4530431,341.08334,0.08500111,100520.664,0.0086033335,0.614107440521258,156.0,288.1433,2.870664,"{""type"":""Point"",""coordinates"":[113.83033533418926,34.013046292554456]}"
000000000000000003af,38,37,36,63,57,205,38,0,26,142,-78,-112,40,88,78,-109,0,25,1,10,-341,-4,45,-114,-141,-100,2,1,-395,-60,-82,6,61,78,-111,3,1.4414791,348.25,0.08500111,101054.0,0.009487667,0.3019848609781913,154.5,288.87668,3.1659973,"{""type"":""Point"",""coordinates"":[116.25120359161029,32.83589266455633]}"
00000000000000000602,34,30,26,59,42,206,23,1,30,565,-160,-50,19,-11,45,-68,-1,25,3,12,-717,73,8,-67,-35,-47,-27,3,-291,-130,-28,-17,-11,47,-64,2,2.1578627,348.25,0.08500111,101054.0,0.009487667,0.5142973231471665,154.5,288.87668,3.1659973,"{""type"":""Point"",""coordinates"":[116.22668299491741,32.883863673689305]}"
0000000000000000116b,36,34,31,63,52,200,37,1,29,255,-97,-31,8,-10,26,-64,0,20,8,6,-724,35,2,-77,-29,-48,-43,3,-323,-78,-18,-19,-20,40,-70,2,5.580188,348.25,0.08500111,101054.0,0.009487667,0.3426865388868412,154.5,288.87668,3.1659973,"{""type"":""Point"",""coordinates"":[116.27357490159542,32.85583822356839]}"
000000000000000011e2,35,33,32,57,46,200,36,1,30,525,-89,-29,22,2,16,-41,-1,19,4,7,-1140,34,-9,-67,-48,-20,-50,5,132,-79,-15,-6,0,22,-60,0,1.8543341,348.25,0.08500111,101054.0,0.009487667,0.40618538953553296,154.5,288.87668,3.1659973,"{""type"":""Point"",""coordinates"":[116.2126680403064,32.81298626244478]}"
0000000000000000002b,32,31,30,70,51,199,33,0,137,490,-81,-25,46,-79,15,26,-1,18,10,6,-94,67,8,-39,59,-64,-27,0,35,-72,-12,34,-53,-9,10,0,1.1600721,316.83334,0.08500111,99770.0,0.0074323337,0.2773704348040146,174.5,285.49,3.0219972,"{""type"":""Point"",""coordinates"":[120.12976981980698,36.926823580423395]}"
0000000000000000060d,34,33,33,57,58,200,47,1,36,841,-121,-53,52,-29,4,-58,-3,18,9,7,-401,115,-30,-27,-42,-23,16,1,368,-96,-55,41,-43,3,-45,-1,0.0,350.33334,0.08500111,101030.0,0.009469667,0.9287319509259429,155.58333,289.32333,3.216664,"{""type"":""Point"",""coordinates"":[117.28417664614634,32.54672442034142]}"
00000000000000000636,41,36,35,55,53,202,40,1,26,343,-78,-49,25,-21,0,-28,-1,12,8,1,-646,62,-25,-12,-49,-11,-4,2,-84,-62,-49,25,-28,3,-21,0,1.8543341,350.33334,0.08500111,101030.0,0.009469667,0.6788572382748158,155.58333,289.32333,3.216664,"{""type"":""Point"",""coordinates"":[117.22462089247651,32.55508077571558]}"
000000000000000011ed,31,28,27,61,52,190,33,1,32,1113,-146,-62,56,-46,27,-77,-4,20,7,8,311,113,-1,-19,-37,-4,-11,-2,500,-116,-69,45,-64,24,-63,-1,1.4386379,350.33334,0.08500111,101030.0,0.009469667,0.42560839595495736,155.58333,289.32333,3.216664,"{""type"":""Point"",""coordinates"":[117.26585419991768,32.534600124577096]}"
000000000000000003d2,35,32,29,63,54,200,34,0,19,-409,-130,-12,42,12,67,-49,3,30,2,15,-505,75,8,-85,-47,-80,31,1,-946,-75,-30,20,12,48,-10,6,1.4440155,346.0,0.08500111,101136.0,0.008980334,0.33537560271847633,163.83333,289.31998,2.8999972,"{""type"":""Point"",""coordinates"":[117.46770432730402,33.10053585297728]}"
000000000000000005d9,42,41,44,59,60,199,51,1,18,34,-66,-8,8,-10,8,-30,0,12,13,1,484,54,46,-24,33,-17,-23,-2,-249,-39,-16,-1,-7,2,-9,1,1.1080238,346.0,0.08500111,101136.0,0.008980334,0.8174401282764373,163.83333,289.31998,2.8999972,"{""type"":""Point"",""coordinates"":[117.45611512366612,33.1792300683685]}"
