system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,split,srad,temp,wind,.geo
00000000000000001576,32,30,29,57,53,199,34,0,133,-319,-97,2,12,-58,27,6,2,16,13,6,679,66,-14,-12,17,-28,-27,-4,-74,-83,0,1,-57,14,11,1,10.34171,314.75,0.08083445,100426.0,0.0076733334,0.8013382307713954,176.33333,285.35,2.9339972,"{""type"":""Point"",""coordinates"":[120.89217354062198,37.02464733933389]}"
00000000000000000d70,31,36,41,66,71,199,57,0,967,42,-70,27,4,-39,69,-25,0,13,17,5,-34,21,-92,-38,38,-71,-3,0,142,-82,16,2,-45,69,-29,0,8.169576,277.75,0.051667783,90487.336,0.005193667,0.39845128467479796,176.33333,280.04666,2.6379972,"{""type"":""Point"",""coordinates"":[115.7232638632865,40.70810114183601]}"
00000000000000000e04,29,27,25,70,56,200,34,0,214,-320,-117,8,15,-97,-25,57,3,24,8,11,147,-32,-56,-39,83,-22,-41,-1,-395,-113,-1,9,-83,-34,67,3,4.459233,309.75,0.076667786,98668.664,0.007379667,0.2882523621140184,177.33333,284.54333,3.0433307,"{""type"":""Point"",""coordinates"":[120.84528163394397,37.26315127737955]}"
000000000000000014d7,29,24,21,41,27,191,15,0,355,71,-144,44,-20,-52,3,31,0,17,4,6,-409,-38,-88,-6,90,-53,-52,1,-90,-145,32,-25,-61,-9,48,1,31.408352,309.75,0.076667786,98668.664,0.007379667,0.37365765385142125,177.33333,284.54333,3.0433307,"{""type"":""Point"",""coordinates"":[120.89217354062201,37.26072552640647]}"
0000000000000000126a,30,30,31,59,60,199,45,0,736,80,-105,21,14,-45,49,0,0,15,17,7,762,21,-81,-81,82,-75,3,-4,415,-104,2,7,-45,37,11,-1,18.722582,287.75,0.044167783,92677.336,0.0055693337,0.49781616406242113,177.33333,282.18,2.4339972,"{""type"":""Point"",""coordinates"":[115.57342469058757,40.43833444630465]}"
00000000000000000bed,29,26,22,66,45,196,25,0,105,-200,-194,43,22,-90,20,16,2,24,6,12,-856,46,-81,-40,82,-36,-40,4,242,-169,26,9,-81,-4,36,0,0.92740995,313.66666,0.07833445,100144.0,0.007513667,0.968622880982252,177.33333,285.21332,2.9006639,"{""type"":""Point"",""coordinates"":[120.64585279842967,37.16262976233172]}"
00000000000000001578,34,31,29,66,54,199,32,0,173,190,-133,13,12,-121,13,13,0,23,8,11,-202,-20,-64,-52,84,-79,-66,0,-62,-115,1,8,-93,-12,36,1,2.5077186,312.41666,0.075834446,99635.336,0.007347667,0.36118376842340083,178.33333,285.13,3.0133307,"{""type"":""Point"",""coordinates"":[120.32758000163892,37.29036963020979]}"
0000000000000000158c,35,37,39,69,66,200,47,0,204,560,-109,-22,69,-93,46,-13,-1,21,11,9,-329,-6,-44,-63,50,-67,-8,1,554,-90,-21,47,-66,10,8,-2,5.0059776,312.41666,0.075834446,99635.336,0.007347667,0.7446173368947753,178.33333,285.13,3.0133307,"{""type"":""Point"",""coordinates"":[120.33809010282187,37.292255829955394]}"
00000000000000000ed9,36,39,46,64,73,202,61,0,1371,275,-45,12,8,-39,27,-12,0,10,20,1,251,14,-31,-16,11,-44,1,-1,406,-53,6,10,-46,28,-11,-1,12.943048,276.16666,0.04833445,88133.336,0.0052470006,0.3508144419446608,179.33333,279.90665,2.1393306,"{""type"":""Point"",""coordinates"":[114.31057605854433,39.8834483703149]}"
00000000000000000720,30,28,26,57,46,195,25,1,61,-125,-130,2,14,-54,20,34,1,18,7,6,-428,95,-11,5,50,1,18,1,101,-108,-5,13,-48,15,36,0,2.1426492,363.33334,0.19916777,99458.0,0.011301667,0.8749483019603941,137.58333,290.33334,2.2433305,"{""type"":""Point"",""coordinates"":[116.1331667276245,30.312344687177603]}"
00000000000000000603,33,27,25,47,38,193,25,1,31,-40,-127,0,28,-38,4,36,1,14,3,2,-414,89,6,23,41,13,1,1,11,-109,-8,21,-34,7,24,0,2.8345895,369.5,0.20500112,101114.664,0.011753,0.8089765169836534,137.58333,291.28333,2.6333306,"{""type"":""Point"",""coordinates"":[116.32855115848336,30.205625021665487]}"
00000000000000000664,29,27,25,53,46,194,29,1,250,335,-70,10,11,-45,16,15,0,22,6,10,-144,37,-4,28,43,-1,5,0,577,-77,13,19,-47,18,10,-1,14.557313,363.83334,0.18333444,100246.0,0.011188,0.719410745201639,138.58333,290.41666,1.6419972,"{""type"":""Point"",""coordinates"":[116.06525461858055,30.516892570701263]}"
000000000000000015cf,29,24,19,40,27,188,13,0,263,88,-141,-1,8,-73,3,22,1,24,-1,11,-950,49,-1,-13,85,-2,0,4,590,-121,-14,23,-78,-3,17,-1,27.013956,363.83334,0.18333444,100246.0,0.011188,0.668349374718963,138.58333,290.41666,1.6419972,"{""type"":""Point"",""coordinates"":[116.08276996751846,30.520125418965016]}"
000000000000000016b5,27,21,16,38,28,187,14,0,784,-273,-212,17,4,-36,-67,79,2,22,0,9,-386,112,-27,-10,28,-28,-34,1,-52,-183,0,3,-53,-60,61,1,39.971363,315.75,0.15416779,88284.664,0.0076010004,0.5960013203220107,138.58333,282.23,1.4039972,"{""type"":""Point"",""coordinates"":[116.28192679786852,31.189012872487165]}"
000000000000000015c7,27,24,19,49,37,190,19,0,585,583,-57,10,2,-35,-16,43,-1,23,3,8,-499,34,4,-14,90,4,-11,1,713,-47,-3,0,-32,-3,41,-2,10.992985,348.91666,0.18916778,95626.0,0.010134334,0.5598317503487045,138.58333,288.07,1.7539972,"{""type"":""Point"",""coordinates"":[115.99275855365363,30.41637105565344]}"
00000000000000001637,29,23,19,43,27,189,14,0,294,172,-94,0,34,-74,-3,28,0,26,0,14,-1076,65,-21,9,41,-22,3,5,643,-90,9,35,-66,-4,15,-2,31.597198,354.0,0.17500111,98323.336,0.010326,0.6589149102388789,138.58333,288.75665,1.6786638,"{""type"":""Point"",""coordinates"":[116.29728840099767,30.735990500962334]}"
00000000000000001644,27,24,22,41,37,190,23,0,690,135,-101,9,18,-54,2,25,0,22,6,10,-65,40,0,3,43,-24,-20,0,570,-80,0,20,-64,8,18,-1,10.162333,343.66666,0.17250112,95289.336,0.009604334,0.644046577797893,139.58333,287.15,1.3053306,"{""type"":""Point"",""coordinates"":[116.08115577293712,30.728985253207366]}"
00000000000000001646,27,24,20,56,37,191,19,0,338,-97,-67,-11,16,-57,9,-21,2,26,-1,14,601,40,4,-16,59,-6,1,-4,-74,-56,-20,19,-24,11,-42,2,20.256966,343.66666,0.17250112,95289.336,0.009604334,0.2837524410383605,139.58333,287.15,1.3053306,"{""type"":""Point"",""coordinates"":[116.0329127586399,30.76024801069308]}"
00000000000000001638,28,22,17,43,35,188,17,0,282,827,-202,35,10,-34,-27,64,-2,31,2,15,-729,61,-23,-16,25,5,-43,3,1290,-141,24,27,-18,-10,41,-5,37.557964,337.25,0.16833444,94076.664,0.009040667,0.9985540235068471,139.58333,286.04,2.0419972,"{""type"":""Point"",""coordinates"":[116.43284507302245,30.825734368763985]}"
00000000000000001641,29,26,23,45,33,192,14,0,450,-388,-172,42,-19,-107,117,-62,3,22,1,10,636,132,-54,-40,32,-44,-29,-4,-228,-144,42,-14,-68,91,-54,2,2.1456935,337.25,0.16833444,94076.664,0.009040667,0.46441671666062256,139.58333,286.04,2.0419972,"{""type"":""Point"",""coordinates"":[116.47084553219986,30.858343774767828]}"
00000000000000001632,32,31,31,53,54,199,39,0,161,11,-48,-30,35,-28,3,-5,0,18,14,7,654,34,-14,14,38,34,-26,-3,167,-64,-44,52,-16,2,-4,0,6.411958,349.91666,0.16916777,97099.336,0.010024333,0.9432962408257063,140.58333,288.22,1.1486639,"{""type"":""Point"",""coordinates"":[115.96419355230523,30.785847709840915]}"
00000000000000001633,28,24,19,47,31,191,15,0,239,152,-81,-9,53,-46,-5,-12,0,27,0,15,533,63,-9,-20,55,0,1,-4,-164,-86,-39,71,-13,2,-34,2,19.833946,349.91666,0.16916777,97099.336,0.010024333,0.8333361457469315,140.58333,288.22,1.1486639,"{""type"":""Point"",""coordinates"":[115.99249100759039,30.778570456921685]}"
00000000000000001635,29,28,26,49,34,194,17,0,166,1071,-104,21,9,-73,58,-41,-4,24,1,12,346,103,24,-11,-4,-6,26,-3,1203,-101,-12,36,-56,46,-38,-5,9.091025,349.91666,0.16916777,97099.336,0.010024333,0.9375268814755412,140.58333,288.22,1.1486639,"{""type"":""Point"",""coordinates"":[115.93131660023818,30.717935600796928]}"
00000000000000000678,36,35,36,60,57,194,38,1,55,178,-113,20,31,-71,20,26,0,16,9,3,-468,49,5,44,11,-24,45,2,283,-87,6,29,-66,6,37,0,2.1447823,362.66666,0.17333445,101032.664,0.010764,0.3027463780912243,140.58333,290.25,2.618664,"{""type"":""Point"",""coordinates"":[116.62688285536312,30.696647852367782]}"
00000000000000000699,35,32,30,42,42,192,32,1,34,193,-95,-2,4,-59,27,4,0,12,10,0,-384,50,-3,24,-12,-7,43,1,225,-85,-13,16,-46,17,20,0,1.4218342,362.66666,0.17333445,101032.664,0.010764,0.26211571683027046,140.58333,290.25,2.618664,"{""type"":""Point"",""coordinates"":[116.62068470489884,30.645443994971057]}"
00000000000000001652,31,29,28,59,24,194,12,0,34,-17,-155,-16,58,-129,75,53,1,26,1,10,-915,138,7,-29,22,-15,17,4,-10,-112,-22,51,-99,44,62,1,2.1445644,362.66666,0.17333445,101032.664,0.010764,0.28201136062570287,140.58333,290.25,2.618664,"{""type"":""Point"",""coordinates"":[116.62472465045323,30.65784029589964]}"
000000000000000007b0,31,28,25,39,36,190,26,1,23,297,-112,-4,23,-43,13,5,0,14,8,1,-29,48,-21,7,-41,-22,48,0,453,-86,-26,31,-47,5,13,-1,3.7142048,365.58334,0.19583444,100948.664,0.010959,0.535023141092138,141.58333,290.74,3.160664,"{""type"":""Point"",""coordinates"":[116.98503785197589,30.334176445935267]}"
000000000000000007e5,34,34,32,56,44,197,26,1,23,81,-141,-25,52,-109,71,29,0,18,6,5,-525,84,5,-15,-33,-31,34,2,261,-109,-36,50,-95,44,34,0,1.0751169,365.58334,0.19583444,100948.664,0.010959,0.5762355629098789,141.58333,290.74,3.160664,"{""type"":""Point"",""coordinates"":[116.97183445375663,30.391578453796278]}"
000000000000000015e5,31,29,24,63,24,195,14,0,17,693,-81,0,85,-22,75,-11,-2,24,1,7,-595,3,-14,-73,-99,-27,75,2,634,-48,-29,89,-20,44,3,-2,0.0,365.58334,0.19583444,100948.664,0.010959,0.28527734372532065,141.58333,290.74,3.160664,"{""type"":""Point"",""coordinates"":[116.98153745764894,30.338488396653943]}"
0000000000000000161f,29,21,15,31,17,187,8,0,424,-61,-151,-12,-9,-11,-59,32,1,19,-3,7,719,44,-11,5,7,14,-5,-5,-821,-116,-98,-18,-14,-62,2,6,33.20974,351.25,0.20916778,97171.336,0.010266,0.5811706938764626,142.58333,288.5833,2.9919972,"{""type"":""Point"",""coordinates"":[118.64728370627522,30.50180297273641]}"
000000000000000015a6,29,24,17,31,17,187,9,0,247,-800,-114,-59,83,-58,8,53,5,17,-1,5,41,-32,-22,-28,12,-36,-77,-1,-531,-100,-91,58,-89,15,84,4,20.997356,366.33334,0.24250111,100030.664,0.011449333,0.3280710815080802,142.58333,290.87332,2.6633306,"{""type"":""Point"",""coordinates"":[116.909041392722,29.74182500289447]}"
000000000000000015a8,28,26,19,83,46,193,20,0,185,-706,-17,-76,159,-104,19,151,6,32,0,14,-230,94,26,-10,15,-6,-3,0,-777,-24,-75,131,-92,34,146,6,25.212938,366.33334,0.24250111,100030.664,0.011449333,0.2596051346103103,142.58333,290.87332,2.6633306,"{""type"":""Point"",""coordinates"":[116.99554795315886,29.7641963128796]}"
000000000000000007e8,31,27,26,35,34,193,27,1,58,-79,-79,13,13,-23,2,1,1,8,7,0,544,47,-30,-1,-46,-23,16,-3,223,-71,-14,19,-43,13,8,0,1.4171945,364.75,0.23750111,99680.0,0.011272667,0.9340713016850105,142.58333,290.69333,3.2626638,"{""type"":""Point"",""coordinates"":[117.18069428799897,30.08785570374291]}"
000000000000000015e0,29,22,17,35,25,187,14,0,205,274,-93,-47,47,-115,-7,51,0,18,0,6,-38,60,44,24,28,-11,-33,-1,445,-62,-76,23,-138,3,70,0,44.386944,364.75,0.23750111,99680.0,0.011272667,0.5037333100595215,142.58333,290.69333,3.2626638,"{""type"":""Point"",""coordinates"":[117.10711912061714,30.044740655657154]}"
00000000000000000952,34,32,34,56,55,202,40,1,193,272,-89,-13,-3,-43,26,-30,0,15,10,4,-626,41,80,-44,-33,-6,-12,3,-27,-75,0,-14,-43,5,-12,1,2.200964,350.25,0.098334454,99214.0,0.009718667,0.4186443299638384,143.58333,288.65665,2.2499974,"{""type"":""Point"",""coordinates"":[111.73797796957767,32.6065521791755]}"
000000000000000016ab,28,23,18,42,27,189,15,0,653,-962,-275,27,32,-45,-22,52,7,28,-1,15,690,9,-72,-14,44,-37,-65,-5,-772,-252,-15,47,-44,-12,56,5,25.219303,348.5,0.15333445,98817.336,0.009811667,0.32095926849882994,144.58333,288.20334,1.2713306,"{""type"":""Point"",""coordinates"":[115.97443610742503,31.419160455158668]}"
00000000000000000eff,31,28,26,60,51,200,28,0,427,237,-96,2,2,-69,-17,41,0,16,7,4,-101,89,-38,-41,28,-18,-41,0,479,-74,-26,3,-92,-18,42,-1,14.802381,341.58334,0.094167784,98698.0,0.008826334,0.6115849534915426,145.58333,287.62665,2.3459973,"{""type"":""Point"",""coordinates"":[112.82054068692905,33.51232491706091]}"
00000000000000001257,31,28,25,68,54,202,30,0,249,-1034,-85,-39,10,-43,-16,78,7,16,7,4,77,97,-33,-40,14,-7,-45,0,-678,-67,-62,6,-63,-21,78,4,4.809731,341.58334,0.094167784,98698.0,0.008826334,0.6330464563852173,145.58333,287.62665,2.3459973,"{""type"":""Point"",""coordinates"":[112.89195764940104,33.517443965070264]}"
000000000000000009b3,37,34,35,58,59,201,45,1,117,792,-106,-14,24,-23,33,-39,-3,17,11,3,-371,56,21,-24,-16,-33,23,1,392,-78,-21,6,-24,8,-2,-1,1.4381343,353.08334,0.101667784,99914.664,0.009909667,0.4570060061830943,145.58333,289.14334,2.2319973,"{""type"":""Point"",""coordinates"":[112.04250781692171,32.480970516207314]}"
0000000000000000065f,38,37,38,49,28,192,23,1,31,96,-85,3,18,-60,31,-12,0,11,7,0,-42,9,1,-17,-31,-25,-15,0,74,-76,1,8,-42,15,-8,0,1.0794688,360.41666,0.1675011,101143.336,0.010492001,0.5404714505202868,145.58333,290.12665,3.290664,"{""type"":""Point"",""coordinates"":[116.99905280658685,30.783421958867834]}"
00000000000000000a33,35,31,29,36,31,193,24,1,6,717,-77,-18,34,-14,1,2,-3,10,6,0,-570,69,-5,-11,49,8,-13,2,241,-78,-14,36,-18,7,8,0,6.553769,359.75,0.13083445,101228.664,0.010430001,0.7998008215497869,145.58333,289.87332,3.122664,"{""type"":""Point"",""coordinates"":[120.4383440718065,31.27417278440588]}"
00000000000000000921,38,34,34,43,43,203,36,1,86,-79,-45,-13,13,0,14,18,0,7,7,-3,-118,7,-27,-46,-28,-18,13,0,-4,-38,-23,4,0,4,19,0,2.4143126,344.75,0.09000111,100326.664,0.008963333,0.573281945881941,145.58333,288.13666,2.5599973,"{""type"":""Point"",""coordinates"":[113.34605466427976,33.73573479804066]}"
00000000000000000669,38,33,32,34,29,193,25,1,18,89,-74,15,0,-7,-6,7,0,6,6,-3,64,28,-19,-20,-13,-27,-11,0,-68,-59,3,-1,-7,-6,5,0,1.4218155,369.91666,0.2516678,101189.336,0.012025667,0.3996786055656161,145.58333,292.26334,5.177997,"{""type"":""Point"",""coordinates"":[117.85496833559368,30.64328579006119]}"
00000000000000001672,31,27,25,38,29,191,15,0,14,-522,-169,-9,11,-73,38,81,4,21,-2,7,-150,152,-6,-31,0,-50,-20,0,-611,-112,-25,1,-52,29,56,4,1.0777951,369.91666,0.2516678,101189.336,0.012025667,0.3711505587164131,145.58333,292.26334,5.177997,"{""type"":""Point"",""coordinates"":[117.88676618520581,30.633582786168894]}"
000000000000000005f5,33,27,24,26,21,190,14,1,41,276,-154,8,18,-80,35,15,0,16,10,4,-534,76,14,15,19,-11,29,2,299,-132,9,15,-58,12,12,0,2.3507805,358.75,0.15916778,101002.0,0.010447,0.386768477739442,145.58333,289.84665,3.106664,"{""type"":""Point"",""coordinates"":[116.82630723177637,30.886369224888746]}"
00000000000000000662,35,35,34,52,50,192,34,1,21,153,-120,9,10,-55,-10,34,0,13,9,2,-375,75,9,11,-38,-33,2,1,-9,-95,-3,11,-43,-11,31,0,3.72562,360.91666,0.17083445,101216.0,0.010533,0.9988785493068012,146.58333,290.26666,3.506664,"{""type"":""Point"",""coordinates"":[117.06642536440336,30.731678550243647]}"
000000000000000007e6,30,29,28,49,44,195,31,1,40,-559,-124,18,-9,-12,0,44,4,15,7,2,-465,64,-38,18,9,-24,-7,2,-605,-96,-3,-6,-1,-6,18,4,2.1593192,357.0,0.18083444,100532.0,0.010424,0.8188324598817188,146.58333,289.55,2.6773305,"{""type"":""Point"",""coordinates"":[118.60227799934277,30.83435827020135]}"
0000000000000000167e,31,28,28,57,48,195,29,0,55,-159,-137,21,10,-38,39,-49,2,18,5,5,-379,59,-44,3,30,-55,12,1,-507,-102,-10,8,-13,26,-44,3,4.3151493,357.0,0.18083444,100532.0,0.010424,0.38827196982484014,146.58333,289.55,2.6773305,"{""type"":""Point"",""coordinates"":[118.64835834962908,30.893106926580497]}"
00000000000000000a27,35,30,27,36,28,182,22,1,6,765,-100,-34,38,-70,5,-2,-3,14,4,2,-45,77,8,-16,45,-18,-20,0,5,-102,-32,46,-49,8,8,0,4.436832,358.16666,0.12833445,101298.0,0.010274334,0.8057288661828234,147.58333,289.81998,3.0746639,"{""type"":""Point"",""coordinates"":[120.57659404086753,31.429942561505904]}"
00000000000000000bfd,29,25,24,39,38,184,24,0,358,491,-144,3,4,-61,9,26,-1,16,8,5,-661,41,-103,-39,76,-18,-3,3,351,-146,-10,-2,-54,-5,34,-1,16.04313,299.08334,0.084167786,94187.336,0.0060673337,0.7319140221956476,147.58333,281.51666,1.6226639,"{""type"":""Point"",""coordinates"":[117.59463709789142,40.229207065999084]}"
000000000000000015c2,27,19,13,31,16,185,7,0,656,-322,-116,-32,41,2,-52,57,3,19,-1,6,1368,-84,-30,-24,-55,-15,-66,-9,-686,-108,-77,18,29,-89,25,5,32.591732,338.08334,0.21500112,92615.336,0.009686334,0.716559489164669,147.58333,286.37332,2.4593306,"{""type"":""Point"",""coordinates"":[118.76451347297031,29.887352224874725]}"
0000000000000000080b,37,37,38,63,58,199,50,1,80,-821,-107,29,-23,-51,39,-13,5,14,7,3,-116,36,-26,-36,-3,-25,-35,0,-236,-101,9,-15,-33,21,-10,2,7.763248,348.0,0.14000112,98891.336,0.009817667,0.9409799529615215,147.58333,288.27,2.270664,"{""type"":""Point"",""coordinates"":[116.65436875425658,31.32429753934766]}"
00000000000000001288,28,25,23,58,51,196,30,0,272,-326,-171,36,27,-65,46,17,3,22,11,10,-180,163,-26,-10,56,-37,-26,0,-671,-147,19,17,-43,17,36,5,10.1663065,312.08334,0.08083445,98365.336,0.0068353335,0.42210515741661625,147.58333,283.91333,1.854664,"{""type"":""Point"",""coordinates"":[117.40194596406887,40.17423080911116]}"
000000000000000016fd,31,30,27,65,52,199,31,0,58,-267,-128,-31,31,-58,20,-20,2,22,7,9,50,73,11,6,20,-55,15,0,-394,-106,-28,18,-40,0,-18,3,6.536325,354.25,0.14416778,100336.0,0.010444334,0.25185522916271486,147.58333,288.98666,1.9739972,"{""type"":""Point"",""coordinates"":[119.31050810145948,31.101966760822844]}"
0000000000000000145b,33,30,33,54,56,202,42,0,227,1243,-89,-28,60,-74,68,-29,-6,14,10,2,-728,59,-33,-38,8,-68,36,3,757,-76,-50,46,-59,51,-1,-3,11.549976,340.16666,0.09916778,98124.664,0.008901667,0.2624819790296252,148.58333,287.45667,2.322664,"{""type"":""Point"",""coordinates"":[112.77850028219717,33.36895589999052]}"
000000000000000011aa,34,34,34,68,55,202,34,0,113,-74,-101,-74,-46,-126,-18,54,1,22,2,8,398,56,28,4,74,-18,-35,-3,-85,-85,-78,-35,-117,-19,59,1,0.92740995,342.0,0.07833445,100055.336,0.008798334,0.7634644672079391,148.58333,287.88998,2.688664,"{""type"":""Point"",""coordinates"":[113.4840370872776,34.04322994758523]}"
00000000000000000999,35,30,28,48,42,200,31,1,142,5,-101,-23,43,-9,26,-17,0,14,8,3,-371,51,19,-25,-22,-33,31,1,150,-74,-31,26,-17,5,0,0,0.92740995,350.16666,0.105001114,99748.664,0.009790334,0.2500251498981074,148.58333,288.93332,2.3999972,"{""type"":""Point"",""coordinates"":[112.05517612301456,32.8738931237338]}"
0000000000000000099d,35,31,30,47,44,201,34,1,135,210,-107,-21,50,-20,35,-33,0,15,8,3,-411,61,24,-33,-38,-36,24,1,197,-74,-22,22,-14,7,-7,0,1.4416907,350.16666,0.105001114,99748.664,0.009790334,0.5638566612955164,148.58333,288.93332,2.3999972,"{""type"":""Point"",""coordinates"":[112.07942917364424,32.8579919693772]}"
000000000000000009b6,35,31,28,46,42,199,30,1,132,481,-82,-21,37,-1,12,-21,-1,14,9,2,-613,51,25,-35,-37,-35,22,3,462,-64,-25,25,-11,-2,-2,-1,0.0,350.16666,0.105001114,99748.664,0.009790334,0.2569159974415476,148.58333,288.93332,2.3999972,"{""type"":""Point"",""coordinates"":[112.0072051138816,32.81217916515411]}"
00000000000000000756,32,30,28,56,45,195,28,1,30,97,-120,3,35,-81,12,6,0,19,10,6,-90,54,1,-2,9,-21,12,0,31,-109,9,24,-48,-9,7,0,2.1459723,357.83334,0.15583444,101148.0,0.010427,0.8396373883862208,149.58333,289.97,3.578664,"{""type"":""Point"",""coordinates"":[117.04567716720169,30.907389427254685]}"
000000000000000009ec,37,32,31,47,46,204,42,1,315,273,-81,4,-1,0,10,-5,0,11,10,0,324,3,-23,-48,-35,-72,-41,-2,195,-65,-16,13,-16,5,1,0,4.3606424,333.08334,0.07500111,97247.336,0.008152334,0.4477662667596196,149.58333,286.66,2.5659974,"{""type"":""Point"",""coordinates"":[113.13773438126488,34.30706603871552]}"
00000000000000001e47,33,31,28,56,38,199,24,1,66,111,-113,-31,52,9,38,-29,0,21,3,8,93,48,-19,-47,-32,-26,-14,-1,284,-105,-31,44,-10,16,-5,0,1.1070354,346.91666,0.11916778,100635.336,0.009337001,0.8777745284132206,149.58333,288.62668,2.3699973,"{""type"":""Point"",""coordinates"":[114.06182956537889,33.10080785814156]}"
000000000000000012e0,33,31,31,64,51,199,34,0,50,715,-49,-93,93,89,124,-135,-2,28,5,14,-873,-25,17,-66,-109,-101,47,4,-113,-55,-89,65,70,84,-108,2,1.4438173,347.83334,0.12500112,100807.336,0.009427667,0.3137904134325554,149.58333,288.75998,2.2273307,"{""type"":""Point"",""coordinates"":[114.4736186294625,33.08005520183881]}"
00000000000000001d98,32,28,25,58,41,193,25,1,53,215,-135,-45,66,-1,4,-14,0,25,4,13,-948,41,-33,-46,-12,-19,-49,4,-193,-123,-54,54,-1,-5,0,2,1.4435925,347.83334,0.12500112,100807.336,0.009427667,0.9715677673636418,149.58333,288.75998,2.2273307,"{""type"":""Point"",""coordinates"":[114.4992227877114,33.05660924849979]}"
00000000000000000971,30,25,20,58,35,195,17,1,49,504,-158,-59,54,16,4,-14,-1,25,1,13,-740,59,-33,-55,-47,-34,-42,3,-71,-152,-63,64,8,-15,7,1,3.4358962,349.25,0.13083445,100817.336,0.009535001,0.4568438037879977,149.58333,288.98,2.3553307,"{""type"":""Point"",""coordinates"":[114.65957206159332,32.864190119841496]}"
0000000000000000157a,35,34,29,71,58,199,37,0,46,274,-64,-78,57,72,100,-139,0,31,5,16,-668,-27,2,-59,-138,-86,41,2,-72,-64,-74,62,48,48,-107,2,2.9907568,349.25,0.13083445,100817.336,0.009535001,0.2541935351085862,149.58333,288.98,2.3553307,"{""type"":""Point"",""coordinates"":[114.6811318151867,32.844788571157956]}"
000000000000000009ed,33,30,29,61,46,200,31,1,49,170,-121,-57,57,6,-10,5,0,21,7,9,-900,33,-35,-37,-37,-39,-37,4,-533,-122,-58,54,6,-16,14,4,2.8835015,348.75,0.12916778,100817.336,0.009514,0.8517453490499305,149.58333,288.89667,2.2673306,"{""type"":""Point"",""coordinates"":[114.65606720816531,32.95986013294318]}"
00000000000000000cb6,38,39,42,75,67,202,54,0,44,-9,-5,-125,115,126,73,-103,2,27,4,12,-317,-39,25,-75,-161,-86,61,0,-551,-32,-109,96,84,39,-88,4,2.8827164,348.75,0.12916778,100817.336,0.009514,0.6257546733111222,149.58333,288.89667,2.2673306,"{""type"":""Point"",""coordinates"":[114.6719683625219,32.918898830666215]}"
00000000000000000d5a,36,38,40,65,56,200,42,0,45,145,-38,-101,110,114,107,-118,1,28,3,14,-437,-12,0,-82,-143,-105,63,1,-653,-56,-91,90,81,58,-92,5,2.2091594,348.75,0.12916778,100817.336,0.009514,0.34924709100491325,149.58333,288.89667,2.2673306,"{""type"":""Point"",""coordinates"":[114.67169635735763,32.93776082812229]}"
00000000000000001e30,39,36,38,48,48,202,40,1,48,595,-44,-25,17,18,0,-14,-2,9,12,0,-819,-34,-46,-12,-40,-56,-28,4,341,-48,-26,20,15,-5,-6,-1,3.7047918,348.75,0.12916778,100817.336,0.009514,0.9208100516336669,149.58333,288.89667,2.2673306,"{""type"":""Point"",""coordinates"":[114.6310026011439,32.961478786625584]}"
00000000000000001e51,40,34,29,65,42,199,27,1,50,829,-117,-46,36,6,-18,-5,-3,21,5,10,-964,24,-47,-37,-33,-54,-41,4,182,-115,-46,43,6,-27,10,0,0.92740995,348.75,0.12916778,100817.336,0.009514,0.41106091577954207,149.58333,288.89667,2.2673306,"{""type"":""Point"",""coordinates"":[114.66172580740212,32.98789004216514]}"
00000000000000000095,35,31,30,60,45,199,33,1,84,481,-103,-26,45,5,24,-32,-1,20,4,7,159,52,-35,-48,-17,-50,-16,-1,626,-90,-31,38,-9,1,-8,-2,0.92740995,345.25,0.11583445,100312.664,0.009218667,0.8349731786738114,149.58333,288.36334,2.452664,"{""type"":""Point"",""coordinates"":[113.88746979598704,33.270320584688285]}"
00000000000000000ae2,31,27,24,54,41,200,25,0,86,-359,-74,-93,78,75,73,-97,3,24,2,9,530,14,16,-76,-99,-66,37,-4,-23,-54,-82,56,53,29,-53,1,0.0,345.25,0.11583445,100312.664,0.009218667,0.984322810128546,149.58333,288.36334,2.452664,"{""type"":""Point"",""coordinates"":[113.89016309302333,33.26573662880536]}"
00000000000000001e3a,32,30,30,61,48,200,33,1,90,428,-109,-42,51,7,6,-4,-1,22,4,8,44,55,-26,-48,-35,-33,-34,-1,641,-96,-36,37,-7,-24,11,-2,4.7966113,345.25,0.11583445,100312.664,0.009218667,0.7540043720155565,149.58333,288.36334,2.452664,"{""type"":""Point"",""coordinates"":[113.84407828363598,33.23717162745698]}"
0000000000000000124b,34,33,32,70,52,200,34,0,50,-239,-56,-89,59,58,63,-129,3,30,3,16,236,-15,0,-71,-108,-85,35,-2,-386,-56,-94,51,47,16,-100,3,1.8543341,347.83334,0.12416778,100771.336,0.009423001,0.97886349522351,149.58333,288.75333,2.268664,"{""type"":""Point"",""coordinates"":[114.30464545414324,33.04960400074483]}"
