system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,split,srad,temp,wind,.geo
0000000000000000001d,30,30,29,61,51,197,36,1,62,370,-145,-34,32,-42,10,-9,-1,21,12,10,405,88,-3,0,43,-6,-3,-3,702,-123,-52,48,-33,-21,30,-3,2.2513025,334.58334,0.08833445,100648.664,0.008620334,0.29673146185520727,161.25,287.25333,2.1099973,"{""type"":""Point"",""coordinates"":[114.85225873631485,34.55985247743536]}"
00000000000000001271,34,35,38,61,59,200,48,1,62,69,-99,-24,10,-19,11,-24,0,17,14,7,493,67,2,8,27,-20,6,-3,417,-87,-36,27,-10,-8,0,-1,1.8543341,334.58334,0.08833445,100648.664,0.008620334,0.6872565078751194,161.25,287.25333,2.1099973,"{""type"":""Point"",""coordinates"":[114.88298194257307,34.50352511292824]}"
0000000000000000156a,30,26,22,63,30,194,15,0,60,1210,-181,-103,74,-36,-28,38,-6,26,0,14,-431,118,80,-43,5,23,-30,1,1236,-173,-110,91,-32,-46,56,-7,1.4587446,334.58334,0.08833445,100648.664,0.008620334,0.7528175319631888,161.25,287.25333,2.1099973,"{""type"":""Point"",""coordinates"":[114.80967878035548,34.566857725190324]}"
00000000000000000f04,31,27,21,72,33,195,16,0,4,1372,-123,-65,76,72,70,-127,-7,29,0,14,-1001,51,-3,-97,-106,-55,74,6,1222,-87,-55,64,48,42,-71,-7,0.92740995,338.91666,0.14416778,101348.0,0.009182667,0.9711920896679584,161.25,287.52667,2.7453306,"{""type"":""Point"",""coordinates"":[119.84518553147505,33.406951900066936]}"
00000000000000000f0f,32,32,30,58,48,200,37,0,5,658,-110,-4,10,-24,27,-33,-3,17,9,5,-573,55,-29,-43,-1,-47,19,3,757,-87,-18,13,-28,4,-4,-4,2.4068048,338.91666,0.14416778,101348.0,0.009182667,0.6332484652794503,161.25,287.52667,2.7453306,"{""type"":""Point"",""coordinates"":[119.83063102563659,33.419887752222984]}"
00000000000000000094,34,33,32,68,52,200,37,1,45,-338,-114,10,9,-15,7,-14,3,18,12,7,795,47,-30,-42,3,-17,-4,-6,-347,-107,4,-2,-4,-11,-3,3,2.7802885,334.91666,0.087501116,100848.664,0.008336,0.9311688970345168,161.25,287.4833,2.2133305,"{""type"":""Point"",""coordinates"":[116.58510999669444,34.587070830265596]}"
00000000000000001979,41,44,52,71,76,206,71,0,29,1048,-179,-39,69,-214,147,-42,-5,22,13,11,-771,104,39,-54,97,-126,41,5,750,-142,-40,48,-177,93,-14,-4,2.5097501,324.08334,0.05083445,101036.664,0.0074153338,0.6815274280369004,161.25,286.32333,2.4119973,"{""type"":""Point"",""coordinates"":[115.34543531282597,37.36070749022685]}"
00000000000000001ac5,34,31,30,69,52,199,42,0,28,1327,-104,10,105,-104,28,-73,-7,24,8,12,-982,77,14,-101,14,-42,66,6,951,-99,0,93,-93,5,-39,-5,2.979256,324.08334,0.05083445,101036.664,0.0074153338,0.7148653160803028,161.25,286.32333,2.4119973,"{""type"":""Point"",""coordinates"":[115.34247001062539,37.390891145257626]}"
00000000000000001196,37,37,38,63,58,201,45,1,50,400,-106,-18,26,-48,11,-5,-1,16,13,7,-594,54,-12,7,37,-16,7,4,351,-109,-16,26,-51,0,3,-1,1.8543341,320.5,0.068334445,100788.0,0.0073200003,0.6946021891406107,161.25,285.86334,1.8273306,"{""type"":""Point"",""coordinates"":[114.9937415536396,38.28184183124137]}"
00000000000000001758,36,35,34,69,56,201,40,0,48,904,-170,-35,116,-117,81,-49,-4,25,11,15,-1154,121,11,-71,57,-59,39,8,722,-148,-34,95,-93,40,-22,-3,3.6455371,320.5,0.068334445,100788.0,0.0073200003,0.9756590802768235,161.25,285.86334,1.8273306,"{""type"":""Point"",""coordinates"":[114.95331980259012,38.27806943175015]}"
00000000000000001252,41,43,47,58,61,203,56,1,31,180,-37,-17,19,-14,4,-18,0,9,19,0,-334,8,19,-6,-15,-36,8,2,255,-40,-16,21,-20,-2,-12,-1,1.4900643,325.5,0.06750111,101021.336,0.007676334,0.3163949131305063,162.25,286.49332,2.5639973,"{""type"":""Point"",""coordinates"":[115.95610920209535,37.34399923857958]}"
00000000000000000f97,30,27,23,71,41,199,21,0,40,516,-228,43,2,-10,-23,-6,-1,24,4,14,333,113,-71,-54,19,-9,-1,-3,641,-200,21,-2,-22,-18,3,-2,1.1304283,333.83334,0.08416778,100910.664,0.008357334,0.6158635682689725,162.25,287.34,2.214664,"{""type"":""Point"",""coordinates"":[116.47138062432626,34.878125274226115]}"
000000000000000000d1,38,39,44,62,70,202,61,1,19,320,-67,-19,30,-43,16,-17,-1,14,11,4,308,68,-99,37,19,-23,-1,-2,371,-50,-39,39,-43,4,-6,-1,1.490859,324.58334,0.07416778,101292.0,0.0071143336,0.4304285306192479,162.25,286.55,2.062664,"{""type"":""Point"",""coordinates"":[116.9063480956857,37.40921805058728]}"
000000000000000002b2,38,40,44,65,72,203,63,1,18,115,-67,-33,49,-53,23,-3,0,9,13,0,-119,64,-99,18,14,-22,-1,0,230,-54,-39,42,-44,8,8,0,0.92740995,324.58334,0.07416778,101292.0,0.0071143336,0.34236875020403745,162.25,286.55,2.062664,"{""type"":""Point"",""coordinates"":[116.90014994522143,37.488986909332375]}"
000000000000000003cc,38,38,42,64,70,202,62,1,16,241,-65,-33,42,-49,17,-17,0,12,12,2,62,71,-102,27,27,-20,-9,0,336,-55,-44,43,-46,3,-3,-1,2.1913064,324.58334,0.07416778,101292.0,0.0071143336,0.7489519290187683,162.25,286.55,2.062664,"{""type"":""Point"",""coordinates"":[116.96347809838245,37.46742715573896]}"
000000000000000007db,30,28,27,58,47,198,32,1,25,-375,-149,-23,41,-57,3,38,4,18,9,8,614,92,-24,-35,-9,-22,-20,-5,-513,-143,-35,35,-56,0,31,5,1.4468962,339.83334,0.10916778,101104.0,0.008830334,0.5770958035330735,162.25,288.19333,2.398664,"{""type"":""Point"",""coordinates"":[117.17125883016989,33.39671380404821]}"
00000000000000000a07,38,39,41,59,62,201,51,1,1,588,-67,-44,37,-25,33,-38,-3,15,12,4,-485,46,-7,-54,-4,-66,26,3,674,-41,-46,27,-16,11,-19,-3,0.92740995,338.66666,0.14166778,101562.0,0.009155333,0.7341374331654147,162.25,287.55,2.8213305,"{""type"":""Point"",""coordinates"":[119.943548841613,33.626321835492256]}"
0000000000000000052b,38,41,46,66,71,203,61,1,18,320,-65,-19,26,-42,4,-1,-1,13,16,3,-271,51,-45,-5,9,-42,14,1,246,-61,-32,34,-53,1,7,0,2.5153222,325.08334,0.07333445,101232.0,0.0072660004,0.6497738207705482,162.25,286.59332,2.188664,"{""type"":""Point"",""coordinates"":[116.74465217328566,37.55312661888514]}"
00000000000000001630,30,28,25,71,46,196,26,0,15,898,-131,-60,134,-89,25,-13,-4,24,6,13,-484,101,-6,-82,25,-38,22,2,549,-113,-72,122,-84,11,2,-2,4.6273675,325.08334,0.07333445,101232.0,0.0072660004,0.8805644824923059,162.25,286.59332,2.188664,"{""type"":""Point"",""coordinates"":[116.75031077252248,37.58735467857139]}"
0000000000000000122f,43,45,51,63,63,202,54,1,18,706,-54,-18,36,-29,21,-23,-4,11,14,1,161,34,-19,13,-1,-33,8,-1,683,-54,-23,35,-28,12,-16,-4,2.555169,319.33334,0.073334455,101180.0,0.0071350005,0.6626545511947405,162.25,286.00665,1.6059972,"{""type"":""Point"",""coordinates"":[115.57720154917982,38.875000371572845]}"
00000000000000001c04,30,28,27,59,52,201,35,0,368,557,-126,24,14,-80,34,-2,-2,18,15,7,-777,71,-1,-3,43,-5,-27,5,537,-125,16,9,-69,22,9,-2,21.586594,313.41666,0.06416778,94278.0,0.0069560003,0.6321072781795838,162.25,284.02,1.7126639,"{""type"":""Point"",""coordinates"":[114.08042847587282,35.77257635453683]}"
000000000000000011cc,42,40,41,53,45,200,34,1,61,50,-53,-20,31,-2,11,-16,0,9,9,0,-565,33,9,-27,20,-39,5,3,-22,-54,-19,29,-5,4,-7,0,0.92740995,317.33334,0.072501116,100576.0,0.007233667,0.695144997107441,162.25,285.47665,2.0173306,"{""type"":""Point"",""coordinates"":[114.9541268998808,38.53381671356949]}"
000000000000000011dc,43,43,44,55,55,202,49,1,57,225,-52,-15,22,-13,0,-4,0,10,13,0,-161,30,8,2,-14,-35,21,0,211,-53,-13,18,-15,-4,0,0,2.2002947,317.33334,0.072501116,100576.0,0.007233667,0.7352793871097758,162.25,285.47665,2.0173306,"{""type"":""Point"",""coordinates"":[114.98700831104894,38.51468271094915]}"
0000000000000000050b,35,37,42,58,66,204,57,1,31,394,-75,-12,24,-62,25,-9,-1,8,18,-1,-89,-2,4,-11,-4,-80,6,0,255,-82,-16,24,-66,16,-5,0,2.1882434,328.66666,0.072501116,101084.0,0.007925667,0.734431822844703,162.25,286.95334,2.8139973,"{""type"":""Point"",""coordinates"":[116.0488139129965,37.09525720451521]}"
00000000000000000dd9,30,28,22,58,35,196,21,0,4,1255,-75,-119,33,-9,105,-92,-6,24,1,12,-1290,88,39,-40,-50,-80,38,8,1288,-49,-117,6,8,82,-78,-7,1.8543341,345.66666,0.14750111,101306.0,0.009591667,0.7297223754968474,162.25,288.65,2.6419973,"{""type"":""Point"",""coordinates"":[120.22759803781855,32.323046993298476]}"
00000000000000001e2d,26,24,22,59,51,200,30,0,254,719,-195,72,1,-98,46,1,-3,27,17,21,-65,184,-36,3,51,-49,19,0,853,-190,48,13,-105,26,24,-4,21.857859,294.83334,0.08083445,97293.336,0.005615667,0.6583548054688431,162.25,282.24332,1.948664,"{""type"":""Point"",""coordinates"":[116.70233976338952,40.63291177987281]}"
00000000000000000390,38,38,40,62,56,201,43,1,35,373,-99,-16,32,-51,12,-13,-1,15,9,4,-515,47,-4,-16,-8,-16,-1,3,213,-88,-24,28,-60,11,-7,0,1.8543341,331.33334,0.080001116,100982.0,0.008561,0.43948760961598177,162.25,287.31,3.7833307,"{""type"":""Point"",""coordinates"":[116.00084290386354,36.409661499345795]}"
0000000000000000042a,39,40,44,64,63,200,53,1,37,109,-90,-17,38,-39,18,-28,0,14,12,4,-453,34,-8,-18,-25,-14,-3,2,112,-76,-23,34,-50,10,-11,0,1.4790312,331.33334,0.080001116,100982.0,0.008561,0.9142177494920469,162.25,287.31,3.7833307,"{""type"":""Point"",""coordinates"":[116.05986356540693,36.412894347609544]}"
00000000000000000450,37,38,41,63,65,202,54,1,36,254,-93,-18,33,-44,5,-9,0,15,13,5,-775,37,-2,-25,-19,-13,-1,5,270,-84,-25,32,-57,4,0,0,2.3047874,331.33334,0.080001116,100982.0,0.008561,0.3116742470311664,162.25,287.31,3.7833307,"{""type"":""Point"",""coordinates"":[116.06309641367066,36.447122407295794]}"
00000000000000001e32,32,30,30,67,51,199,36,0,33,645,-148,-73,103,-123,49,0,-2,23,5,11,-933,75,41,-75,14,-43,-23,5,539,-127,-73,88,-121,31,13,-2,2.9564333,331.33334,0.080001116,100982.0,0.008561,0.4763786489792603,162.25,287.31,3.7833307,"{""type"":""Point"",""coordinates"":[116.0550120634608,36.427448853448]}"
00000000000000001500,35,32,34,60,57,200,43,1,65,-258,-107,-33,33,-17,25,-17,3,17,11,7,417,85,-8,1,32,-20,11,-3,226,-97,-38,36,-14,7,3,0,0.92740995,334.66666,0.08833445,100658.664,0.008675001,0.9985589696062667,162.25,287.28668,2.1193306,"{""type"":""Point"",""coordinates"":[114.60432379954113,34.38494869771501]}"
00000000000000001626,33,34,35,72,53,201,42,0,15,1207,-146,-55,125,-127,80,-44,-7,22,9,12,-1136,82,-15,-107,49,-66,25,7,900,-132,-60,107,-112,52,-30,-5,2.7802885,323.66666,0.07000112,101200.0,0.0074453335,0.8570815206159271,162.25,286.39334,2.408664,"{""type"":""Point"",""coordinates"":[116.44416227149607,37.82801236242586]}"
0000000000000000084c,36,35,34,62,52,200,39,1,44,438,-135,-13,42,-56,6,4,-1,18,10,9,-484,86,-4,-7,49,-7,-14,3,333,-129,-18,42,-55,-9,18,-1,0.92740995,318.91666,0.06916778,100886.0,0.0072460007,0.9381607303572196,162.25,285.70667,1.8033305,"{""type"":""Point"",""coordinates"":[115.13037732811931,38.35002148634856]}"
00000000000000001b25,36,35,34,72,60,199,43,0,38,494,-141,-69,42,-155,43,17,-1,24,13,13,-1012,102,46,-6,128,-42,-31,7,341,-133,-58,41,-131,21,20,0,2.3634803,318.91666,0.06916778,100886.0,0.0072460007,0.383551464877237,162.25,285.70667,1.8033305,"{""type"":""Point"",""coordinates"":[115.19721033470834,38.33412033199196]}"
00000000000000001188,40,40,42,64,64,200,54,1,43,303,-80,-15,27,-31,5,-12,-1,14,16,5,-469,45,-9,6,18,-21,13,3,313,-82,-15,26,-34,-3,-2,-1,1.1814783,319.83334,0.068334445,100946.0,0.0072886674,0.5550535191842451,162.25,285.82,1.8053305,"{""type"":""Point"",""coordinates"":[115.11312952524459,38.287228425313934]}"
00000000000000001787,40,40,42,62,66,202,54,0,37,782,-128,-8,30,-56,30,-20,-4,17,13,8,-1066,76,-14,-8,51,-33,12,7,738,-127,-9,32,-59,16,-8,-4,1.5018084,319.83334,0.068334445,100946.0,0.0072886674,0.29203061777700134,162.25,285.82,1.8053305,"{""type"":""Point"",""coordinates"":[115.16217963683249,38.285614230732584]}"
000000000000000006a0,30,28,26,64,51,199,31,1,21,-68,-146,7,3,-72,27,13,2,20,9,9,473,81,-20,-55,-33,-38,-8,-4,-91,-138,7,-3,-70,25,10,2,1.44528,341.33334,0.12166778,101138.664,0.0088100005,0.3063651808112874,162.25,288.49,2.5339973,"{""type"":""Point"",""coordinates"":[117.50058127937108,33.23124102305589]}"
000000000000000004a8,34,33,37,55,59,202,50,1,29,506,-67,-25,19,-58,5,0,-2,12,16,3,217,44,-29,2,-3,-24,-19,-1,555,-77,-32,27,-77,8,0,-3,1.8543341,327.83334,0.076667786,101086.0,0.0077333334,0.8630053845273153,163.25,286.93332,2.4979973,"{""type"":""Point"",""coordinates"":[116.21024228933332,37.23620047061253]}"
00000000000000001938,37,39,43,70,69,200,59,0,30,671,-172,-47,66,-195,120,-25,-3,20,11,10,-34,131,0,-28,79,-87,-16,0,477,-135,-54,54,-167,81,-5,-2,2.9748864,327.83334,0.076667786,101086.0,0.0077333334,0.4420776004976117,163.25,286.93332,2.4979973,"{""type"":""Point"",""coordinates"":[116.23826773945422,37.210328766300435]}"
00000000000000001daf,36,29,27,36,27,186,15,0,3,122,-93,0,35,-79,26,53,0,11,8,1,232,82,16,-14,69,-18,27,-2,428,-86,-16,41,-89,23,38,-2,1.8543341,316.08334,0.06750111,101380.0,0.007225667,0.9412604583456883,163.25,285.34,3.662664,"{""type"":""Point"",""coordinates"":[118.00103510880142,39.27438867562683]}"
00000000000000000437,33,32,33,57,58,200,48,1,49,558,-93,-23,19,-34,-1,12,-2,15,12,5,7,46,9,-38,-7,-30,12,0,500,-97,-28,23,-51,-9,23,-2,0.0,332.33334,0.06750111,100816.664,0.008583667,0.6003917855225236,163.25,287.02664,2.060664,"{""type"":""Point"",""coordinates"":[115.7326993211156,35.23196832012021]}"
00000000000000000147,36,38,42,61,64,202,56,1,22,462,-71,-15,29,-50,19,-12,-2,12,15,3,-346,52,-40,7,2,-36,-12,2,507,-70,-23,29,-56,8,-2,-2,1.1670204,327.08334,0.07583445,101232.0,0.0072490005,0.5949880052112082,163.25,287.00333,2.0793307,"{""type"":""Point"",""coordinates"":[116.63873960506422,37.37849484432903]}"
00000000000000000334,35,38,42,64,69,202,57,1,21,471,-75,-18,35,-43,7,-6,-2,13,15,4,-112,56,-38,5,-10,-33,7,0,469,-70,-27,33,-47,-3,1,-2,1.1666707,327.08334,0.07583445,101232.0,0.0072490005,0.8355627876822364,163.25,287.00333,2.0793307,"{""type"":""Point"",""coordinates"":[116.68913636517028,37.35612799344495]}"
000000000000000015c4,30,31,31,69,49,197,32,0,21,1072,-134,-62,133,-102,43,-34,-6,23,6,13,-879,101,-9,-73,16,-51,12,5,959,-115,-69,116,-90,19,-16,-5,0.92740995,327.08334,0.07583445,101232.0,0.0072490005,0.6199408268682587,163.25,287.00333,2.0793307,"{""type"":""Point"",""coordinates"":[116.66730460641259,37.3121969298664]}"
00000000000000001172,31,28,27,57,46,199,34,1,58,513,-134,-21,27,-43,9,-9,-2,17,7,7,-334,74,10,-50,23,-12,-7,1,387,-139,-9,23,-42,12,-15,-1,2.1798859,329.33334,0.05833445,100674.0,0.0078120003,0.6845644200633378,163.25,286.87,1.9173306,"{""type"":""Point"",""coordinates"":[114.76521262465049,36.03614044050285]}"
000000000000000011b8,37,36,40,62,63,202,52,1,25,249,-86,-2,27,-44,4,0,0,14,14,5,-457,40,25,11,12,-50,15,3,141,-84,-5,27,-46,-7,7,0,1.5156251,315.83334,0.06666778,101112.0,0.006836334,0.6870866473743109,163.25,285.71,1.7833306,"{""type"":""Point"",""coordinates"":[116.18706388205754,39.334488439625176]}"
000000000000000018dc,30,27,26,71,44,200,28,0,44,755,-173,-81,100,-148,58,0,-3,26,4,14,-385,95,53,-92,52,-39,-12,1,700,-143,-73,68,-113,10,26,-3,1.8543341,332.5,0.07416778,100863.336,0.008611667,0.33925768519575117,163.25,287.11667,2.4139972,"{""type"":""Point"",""coordinates"":[116.00408021122831,35.23547317354822]}"
000000000000000011f5,40,39,41,53,55,201,48,1,99,158,-59,-2,10,-9,3,-3,0,8,17,0,117,16,4,-19,0,-13,6,0,207,-53,-12,11,-13,0,5,0,0.92740995,313.41666,0.07416779,99489.336,0.0072480002,0.9831178124434536,163.25,284.85333,2.7393308,"{""type"":""Point"",""coordinates"":[114.69730051560654,38.62086282523381]}"
00000000000000001375,38,38,38,57,57,199,44,1,90,368,-106,-27,36,-35,29,-30,-1,17,13,6,-179,7,30,-29,-4,-16,47,0,517,-104,-14,15,-38,18,-12,-2,1.1349405,336.0,0.065001115,100232.664,0.0084110005,0.9363749454433841,163.25,288.02,1.7713306,"{""type"":""Point"",""coordinates"":[113.32126206242262,35.20367532393609]}"
000000000000000003ec,37,39,42,61,64,202,55,1,35,384,-77,-26,39,-48,8,-9,-1,13,11,3,-843,30,-8,-10,-18,-39,8,5,369,-71,-33,37,-57,0,3,-1,1.4816494,331.83334,0.08250111,101038.0,0.008447001,0.3252304808765051,163.25,287.56332,3.6459973,"{""type"":""Point"",""coordinates"":[116.12912232296904,36.63819488743595]}"
00000000000000000af8,32,32,33,71,50,200,34,0,28,418,-150,-71,115,-135,73,-9,-1,22,4,10,-940,91,23,-75,24,-84,-6,6,342,-128,-74,97,-116,35,13,0,2.1847699,331.83334,0.08250111,101038.0,0.008447001,0.5429568333336438,163.25,287.56332,3.6459973,"{""type"":""Point"",""coordinates"":[116.17440003506573,36.66298748929311]}"
00000000000000001889,30,28,25,64,41,198,23,0,30,-46,-139,-66,104,-98,35,-2,2,22,2,11,-576,101,22,-74,11,-59,-8,3,27,-125,-73,91,-94,4,18,1,2.9624884,331.83334,0.08250111,101038.0,0.008447001,0.7240396938857462,163.25,287.56332,3.6459973,"{""type"":""Point"",""coordinates"":[116.19353403768609,36.68804763721348]}"
0000000000000000020a,35,36,35,69,56,201,43,1,37,12,-107,-12,24,-7,-30,6,1,17,12,6,22,45,-3,-67,24,-36,7,0,220,-97,-22,13,-22,-17,8,0,2.9251018,333.08334,0.08166778,100936.0,0.008447001,0.5675000016566312,163.25,287.25,2.3319974,"{""type"":""Point"",""coordinates"":[116.33771461114823,35.01691479451462]}"
000000000000000002ad,34,33,34,63,55,200,43,1,40,-165,-118,-17,25,8,-27,4,2,17,11,5,393,30,-9,-37,0,-22,-5,-3,259,-100,-15,5,-9,-24,15,0,2.1726096,333.08334,0.08166778,100936.0,0.008447001,0.8860267816775176,163.25,287.25,2.3319974,"{""type"":""Point"",""coordinates"":[116.36116056448724,35.05733654556411]}"
00000000000000000333,37,36,38,66,59,202,43,1,37,280,-143,15,15,-27,-20,0,0,18,11,7,-101,24,-20,-33,0,-2,-14,0,506,-131,7,1,-35,-23,11,-2,1.4634598,333.08334,0.08166778,100936.0,0.008447001,0.2663668459097247,163.25,287.25,2.3319974,"{""type"":""Point"",""coordinates"":[116.39727036481806,35.012870389859145]}"
0000000000000000118b,33,30,29,56,44,200,31,1,62,452,-114,-9,24,-37,10,-2,-2,15,6,5,-189,51,5,-33,22,1,2,0,256,-117,-10,22,-35,10,-4,0,0.0,328.66666,0.056667782,100636.0,0.0077210004,0.26875366998198924,163.25,286.83667,1.948664,"{""type"":""Point"",""coordinates"":[114.77060367782414,36.276530578294114]}"
000000000000000015a7,34,32,31,60,54,200,37,0,125,188,-105,8,29,-68,41,-25,0,15,11,4,-68,67,-86,-32,9,-54,-54,0,-54,-91,-12,35,-65,30,-9,1,0.92740995,320.16666,0.08083445,99237.336,0.007882001,0.8205464568485002,163.25,285.02667,2.8679974,"{""type"":""Point"",""coordinates"":[118.94776914896379,36.09165624861825]}"
0000000000000000142d,31,29,27,52,37,198,24,1,69,498,-142,-25,47,-50,29,-21,-2,18,6,7,-428,75,19,-34,19,-11,12,2,279,-133,-24,42,-46,25,-15,0,2.9333866,330.5,0.07166778,100572.664,0.007997667,0.7461700743701605,163.25,286.87332,1.8873305,"{""type"":""Point"",""coordinates"":[114.4922130808554,35.40067394937628]}"
00000000000000001a3e,30,28,25,74,50,199,29,0,66,469,-171,-84,142,-113,125,-61,-1,28,4,14,-518,101,71,-104,21,-46,38,2,416,-139,-66,109,-75,79,-40,-1,2.93372,330.5,0.07166778,100572.664,0.007997667,0.9866431360217359,163.25,286.87332,1.8873305,"{""type"":""Point"",""coordinates"":[114.45179132980589,35.415763547341136]}"
00000000000000001e4a,33,30,29,38,27,193,20,0,20,190,-114,-27,39,-78,44,-16,0,13,2,5,-573,75,-5,-12,68,-28,1,2,33,-114,-33,40,-74,27,1,0,0.92740995,317.58334,0.07166778,101162.0,0.007134667,0.7140856308554487,163.25,285.64667,1.7159972,"{""type"":""Point"",""coordinates"":[115.5087498889084,38.53947531280631]}"
000000000000000015c2,30,29,25,73,48,198,27,0,106,515,-103,-40,-23,-110,-30,27,-1,22,3,10,-238,92,0,8,79,13,-51,0,297,-101,-44,-13,-103,-22,28,0,4.6273675,323.58334,0.08916778,100137.336,0.008092667,0.3342250879353469,163.25,285.47333,2.4719973,"{""type"":""Point"",""coordinates"":[118.86314878827253,35.588513581252684]}"
0000000000000000122c,34,32,33,53,44,200,34,1,44,472,-85,-18,34,-10,-15,2,-2,13,9,2,-109,43,11,-39,18,-14,3,0,373,-89,-22,26,-12,-5,-2,-1,0.0,326.5,0.051667783,100838.0,0.0075643337,0.7013692506344411,163.25,286.66333,2.1139972,"{""type"":""Point"",""coordinates"":[114.98242435516595,36.741409699520055]}"
00000000000000001826,35,34,34,69,66,199,49,0,24,17,-159,35,39,-107,111,-63,1,16,14,6,248,108,-46,-40,28,-68,75,-2,48,-139,17,38,-98,86,-35,0,2.5768292,308.0,0.07083445,101164.664,0.0069620004,0.689081532115192,163.25,283.92667,2.5533307,"{""type"":""Point"",""coordinates"":[118.61009034438842,39.557626315440665]}"
00000000000000001e7d,30,29,28,72,54,200,36,0,9,1084,-146,-42,121,-117,57,-61,-6,25,8,15,-1200,118,6,-48,34,-44,39,8,948,-130,-43,111,-110,28,-41,-5,3.653902,318.33334,0.07083445,101238.0,0.007170667,0.5670099637187996,163.25,285.80667,1.7393305,"{""type"":""Point"",""coordinates"":[115.76369007343706,38.672338687794785]}"
00000000000000000f77,30,29,25,59,33,198,16,0,2,782,-83,-60,53,9,52,-94,-4,16,2,4,-817,110,12,-58,-3,-84,2,4,697,-83,-49,31,21,41,-85,-3,1.1196584,336.5,0.12750112,101346.0,0.0088783335,0.7282728097688502,163.25,287.5,2.5573306,"{""type"":""Point"",""coordinates"":[119.53095268023868,34.079072201852824]}"
00000000000000000f79,32,31,28,56,38,199,25,0,2,445,-65,-20,17,-30,14,-30,-2,13,7,1,-690,91,1,-19,26,-40,-55,4,452,-76,-12,8,-25,16,-42,-2,2.7802885,336.5,0.12750112,101346.0,0.0088783335,0.4830019314031436,163.25,287.5,2.5573306,"{""type"":""Point"",""coordinates"":[119.55089823925077,34.071794948933594]}"
00000000000000000ec0,29,28,26,51,53,198,31,0,21,1340,-18,-17,73,20,107,-122,-7,30,5,17,-637,-43,0,-117,-128,-69,80,3,898,-36,-19,61,-4,93,-108,-4,0.92740995,339.25,0.11500112,101108.664,0.0086900005,0.8610566204628907,163.25,288.27,2.418664,"{""type"":""Point"",""coordinates"":[117.48521967624195,33.44441280801693]}"
000000000000000018ca,31,32,38,63,61,200,52,0,116,336,-179,51,1,-126,107,-49,0,16,11,7,-456,124,-5,-19,66,-76,27,2,332,-149,29,8,-104,74,-23,-1,4.6273675,303.58334,0.07916778,100036.664,0.006576667,0.473808984025868,163.25,283.35333,1.6979972,"{""type"":""Point"",""coordinates"":[118.51522742857742,39.912280917726484]}"
00000000000000001e29,35,35,36,70,53,201,38,0,20,990,-94,-5,106,-89,31,-80,-5,24,10,13,-897,55,16,-95,16,-28,63,6,839,-83,-8,94,-87,7,-51,-4,2.1938126,323.16666,0.07000112,101146.0,0.007535667,0.9095419527125722,163.25,286.29666,2.3713307,"{""type"":""Point"",""coordinates"":[116.11430027106739,37.76602639868191]}"
00000000000000001224,40,41,45,57,60,203,53,1,26,97,-43,-27,22,-21,20,-14,0,9,18,0,23,0,-1,-19,-1,-29,18,0,93,-43,-22,22,-24,6,-6,0,0.92740995,323.66666,0.069167785,101122.0,0.007572667,0.9441061629846403,163.25,286.32333,2.4039972,"{""type"":""Point"",""coordinates"":[116.00326865483662,37.60487002750932]}"
0000000000000000134b,36,36,36,61,61,200,47,1,66,73,-114,-40,35,-41,9,-5,0,17,9,8,99,43,-4,-6,18,-27,13,-1,228,-108,-38,34,-32,-3,10,0,1.4563534,334.08334,0.08666778,100586.0,0.008576,0.9648943146761867,163.25,287.27,2.2919972,"{""type"":""Point"",""coordinates"":[114.32674475896413,34.33671014251883]}"
00000000000000001ca3,28,25,24,68,53,196,31,0,325,491,-168,47,14,-106,66,7,-1,21,11,10,-586,154,11,-20,34,-63,-32,4,574,-147,26,24,-104,42,18,-2,13.260466,296.16666,0.08583444,97478.0,0.0060060006,0.4336519667810175,163.25,282.07,1.1166639,"{""type"":""Point"",""coordinates"":[118.34760536087732,40.285534430506225]}"
00000000000000000835,41,43,47,63,63,201,55,1,31,56,-49,-12,12,-27,4,-6,0,9,13,0,-428,35,0,-22,23,-15,29,2,3,-46,-15,8,-26,-2,-1,0,0.92740995,325.75,0.050001115,101033.336,0.007444667,0.9494805494242953,163.25,286.76334,2.0253305,"{""type"":""Point"",""coordinates"":[114.9398443992066,37.27123562758945]}"
00000000000000001208,41,43,47,65,66,201,55,1,33,249,-72,-20,24,-45,13,-3,0,11,12,1,-911,55,-11,-25,28,-13,14,6,205,-72,-16,20,-43,10,-1,0,1.4887952,325.75,0.050001115,101033.336,0.007444667,0.49799570591331965,163.25,286.76334,2.0253305,"{""type"":""Point"",""coordinates"":[114.98512211130328,37.23916577281307]}"
