system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,split,srad,temp,wind,.geo
00000000000000000ed5,37,34,35,56,54,202,38,0,153,158,-86,16,10,-74,35,-4,0,15,12,4,-457,120,-52,-69,59,-20,-34,2,-343,-62,-4,-5,-58,21,8,2,6.5966845,324.16666,0.056667782,100503.336,0.0066870004,0.7226866680059095,158.75,287.33,1.9366639,"{""type"":""Point"",""coordinates"":[115.41792691865182,39.31696863158619]}"
00000000000000001250,31,28,22,69,54,201,32,0,17,1594,-165,-4,67,-110,40,-6,-6,19,6,7,250,95,-16,-101,38,-43,15,-1,852,-134,-6,43,-74,9,3,-3,4.4750333,327.16666,0.06333445,101284.0,0.007410667,0.5776462211436428,158.75,286.91666,2.510664,"{""type"":""Point"",""coordinates"":[117.01279575603358,37.695420992601655]}"
00000000000000000b43,31,28,23,17,7,185,4,0,191,-2243,-135,36,18,67,-2,8,10,11,4,3,-3520,-1,-31,-35,139,22,39,15,-1906,-125,21,32,97,1,27,9,0.0,324.41666,0.07166778,98766.664,0.0076023336,0.43609225347260905,158.75,287.21,2.750664,"{""type"":""Point"",""coordinates"":[114.40893936868228,38.763696750177786]}"
00000000000000000e0e,34,26,20,15,4,182,3,0,191,362,-88,32,-14,-7,6,-4,-1,0,-7,-7,3310,-43,26,73,36,-86,-15,-17,2734,-42,75,44,12,27,45,-13,0.0,324.41666,0.07166778,98766.664,0.0076023336,0.8406036179159311,158.75,287.21,2.750664,"{""type"":""Point"",""coordinates"":[114.47253952700758,38.748335147048664]}"
000000000000000012e9,35,36,37,56,66,202,52,0,305,-588,-95,3,23,-86,58,-23,3,14,19,5,-418,154,-16,-16,69,-16,6,2,531,-17,14,41,-60,74,27,-1,7.366125,324.41666,0.07166778,98766.664,0.0076023336,0.7917946426089962,158.75,287.21,2.750664,"{""type"":""Point"",""coordinates"":[114.45367752955151,38.700636143079954]}"
00000000000000000ae7,28,22,18,55,39,199,16,0,38,-2627,-139,-105,133,-16,61,-55,13,27,0,12,-1365,33,-9,-129,-20,-47,70,5,-2293,-113,-164,120,17,4,-52,11,1.1496911,330.66666,0.06250112,100918.664,0.008101,0.8127305506015594,158.75,286.99664,2.6619973,"{""type"":""Point"",""coordinates"":[115.80357673236011,36.23287151987983]}"
00000000000000001911,34,30,27,51,50,200,24,0,17,134,-140,-139,135,60,106,-122,0,25,4,10,25,53,108,-70,-130,-75,105,0,-312,-110,-104,115,50,62,-72,2,3.5570934,347.66666,0.115834445,101147.336,0.009302667,0.9364758311350843,158.75,289.51,2.1639972,"{""type"":""Point"",""coordinates"":[117.6606630071898,33.45546246042737]}"
00000000000000001a73,39,41,43,61,64,203,51,1,22,10,-73,-34,9,25,30,-42,0,16,12,3,324,34,24,32,-61,-57,45,-1,-230,-66,-26,15,11,22,-28,1,1.4476606,347.66666,0.115834445,101147.336,0.009302667,0.579768710690978,158.75,289.51,2.1639972,"{""type"":""Point"",""coordinates"":[117.65338575427056,33.474324457883455]}"
00000000000000001b32,34,35,34,62,61,202,44,1,24,-212,-121,-43,57,9,57,-49,2,21,12,8,-347,56,36,21,-68,-66,79,1,-344,-101,-38,52,10,28,-27,2,2.9937515,347.66666,0.115834445,101147.336,0.009302667,0.4176700565915683,158.75,289.51,2.1639972,"{""type"":""Point"",""coordinates"":[117.61942969974857,33.48699276397628]}"
00000000000000000c12,32,27,23,68,34,200,15,0,43,-929,-127,22,97,-8,25,-57,5,22,2,7,276,77,23,-65,-53,25,37,-2,-744,-101,18,101,-25,22,-18,4,1.8543341,337.16666,0.11500111,100856.664,0.008238667,0.7391407001269271,158.75,287.99,1.7693306,"{""type"":""Point"",""coordinates"":[118.20315278225098,34.787574309133795]}"
0000000000000000196c,29,28,25,69,46,196,29,0,0,-223,-120,-143,94,-105,128,-32,2,32,0,18,62,104,91,-72,-33,-59,54,-1,489,-43,-131,61,-38,67,-22,0,2.8920474,342.66666,0.123334445,101362.0,0.0095730005,0.9312461160192168,158.75,288.23,3.0913308,"{""type"":""Point"",""coordinates"":[120.37663011322684,33.40156530599437]}"
00000000000000001795,30,25,21,55,32,197,18,0,7,-913,-82,-67,65,-102,78,-18,5,19,1,7,-1654,116,53,-8,-14,-12,36,6,1164,-67,-121,41,-61,84,-64,-4,2.859286,354.75,0.12166778,101292.0,0.010143334,0.6377740374372535,158.75,289.91333,2.980664,"{""type"":""Point"",""coordinates"":[120.44454222227078,31.64769384324882]}"
00000000000000000d70,30,27,27,64,54,198,32,0,693,-306,-161,64,15,-90,29,40,2,21,11,10,-1490,94,3,-2,-30,-76,45,6,-289,-123,27,13,-71,7,82,2,35.781136,307.08334,0.08500111,93667.336,0.0060650003,0.34245733613254425,159.75,283.43,1.9999973,"{""type"":""Point"",""coordinates"":[118.27780259298672,36.440924256831515]}"
00000000000000000cc3,33,28,26,40,37,197,26,0,291,-216,-122,41,-9,-43,44,-5,1,10,10,1,-1881,47,-26,-22,8,-38,39,8,43,-103,23,-1,-45,42,6,0,7.4054947,293.08334,0.08500112,95837.336,0.005790667,0.7722233096772735,159.75,281.46,1.6073306,"{""type"":""Point"",""coordinates"":[119.34446415598147,40.289306829997436]}"
00000000000000001971,32,27,24,63,38,196,22,0,-2,667,-90,-90,51,-72,96,-73,-1,28,1,13,-901,94,56,-66,25,-75,35,3,1072,-35,-102,41,-50,50,-49,-3,1.8543341,343.0,0.11833445,101414.0,0.009569667,0.2956097110880386,159.75,288.34,2.9119973,"{""type"":""Point"",""coordinates"":[120.1887904813504,33.46112105966419]}"
0000000000000000101e,29,21,18,32,24,186,14,0,284,551,-186,38,-11,-84,56,-4,-1,19,1,7,-288,35,-32,-9,62,-25,15,0,69,-176,14,-8,-96,60,-2,0,17.27755,303.41666,0.07333445,99026.0,0.0061850003,0.9606581358750638,159.75,283.47665,1.466664,"{""type"":""Point"",""coordinates"":[119.19004548650064,40.38443729187164]}"
00000000000000001a41,34,27,23,54,33,199,19,1,36,-226,-152,-37,57,-38,13,-16,2,23,2,9,-361,108,-17,-24,78,16,-22,1,-352,-120,-60,51,-26,0,-5,2,2.9038205,343.58334,0.10750111,100985.336,0.009384001,0.9364225075781533,159.75,288.75998,2.0653305,"{""type"":""Point"",""coordinates"":[116.73575626668404,33.99337273870666]}"
0000000000000000142e,30,22,18,32,15,187,7,0,211,55,-149,38,14,-49,49,-23,0,12,0,4,-221,0,-65,-1,78,-26,-4,0,350,-181,19,10,-57,45,-18,-1,26.71826,308.83334,0.060001116,100067.336,0.0061563337,0.38395510335550875,159.75,284.59,1.3939972,"{""type"":""Point"",""coordinates"":[118.34921955545869,40.125185156624305]}"
000000000000000010ac,28,23,20,34,30,190,17,0,757,46,-213,40,-5,-67,29,2,0,19,4,7,83,82,-41,-49,13,-2,-16,-1,1314,-172,35,-31,-49,36,47,-5,8.604264,317.33334,0.07833445,91878.0,0.0072360006,0.26785099864179485,159.75,284.61667,1.1266639,"{""type"":""Point"",""coordinates"":[111.18470608816928,34.16800451326275]}"
0000000000000000197d,35,32,31,65,56,201,35,0,31,-1113,-147,-18,85,-3,108,-129,6,25,5,10,299,46,62,-57,-94,-36,85,-2,-1136,-102,-15,75,-4,62,-61,6,2.164669,344.25,0.105001114,100869.336,0.009261667,0.33330135671171257,159.75,288.95334,2.0419972,"{""type"":""Point"",""coordinates"":[117.09499482485278,33.921148678943986]}"
00000000000000000c5c,25,22,19,71,49,194,24,0,1185,-1722,-195,7,20,-70,21,47,9,26,6,14,960,177,-22,-41,121,35,-6,-5,-1783,-151,-6,1,-82,38,33,9,29.774746,299.91666,0.09583445,85928.0,0.0062170005,0.45110747250162464,159.75,281.51666,1.3186638,"{""type"":""Point"",""coordinates"":[111.32780755917646,33.746244899223626]}"
00000000000000000115,40,41,43,62,65,200,55,1,33,-533,-107,-12,38,-41,49,0,3,14,13,3,95,16,1,-32,47,19,56,0,-174,-80,-17,28,-28,28,10,1,0.92740995,330.16666,0.08500111,101092.664,0.007995,0.9655413036802039,160.75,287.25,3.412664,"{""type"":""Point"",""coordinates"":[116.36735871495152,36.440384705604046]}"
000000000000000013d0,32,29,29,61,51,200,36,0,29,-155,-180,-65,146,-28,82,-27,2,26,3,13,-520,59,38,-123,5,1,71,1,147,-136,-54,114,-13,57,-8,0,1.4797704,330.16666,0.08500111,101092.664,0.007995,0.7833052444324691,160.75,287.25,3.412664,"{""type"":""Point"",""coordinates"":[116.35576951131358,36.47676651109911]}"
0000000000000000108f,30,30,34,56,51,202,39,0,415,-219,-138,-32,64,-65,149,-97,2,19,8,7,94,14,-1,-61,-2,-107,42,-1,958,-75,-36,43,-29,132,-29,-3,0.92740995,330.41666,0.08500112,97100.664,0.0075926674,0.26629707127252866,160.75,287.56998,2.9419973,"{""type"":""Point"",""coordinates"":[112.31577490678004,34.871655118597566]}"
00000000000000000a3d,36,32,29,58,44,202,32,1,13,-475,-134,-11,4,-63,43,-24,3,19,6,6,81,111,32,-17,-29,-30,27,-1,-499,-102,-24,12,-57,19,-1,3,0.0,341.16666,0.11916778,101240.0,0.009110333,0.40247405838594297,160.75,288.29666,2.2533307,"{""type"":""Point"",""coordinates"":[118.81059382325662,33.626321835492256]}"
00000000000000000a59,30,29,29,60,44,198,30,1,9,-498,-76,-1,1,-75,47,-31,3,16,7,3,-468,126,23,-10,-9,-16,-16,1,-767,-43,-20,0,-63,26,-19,4,1.449605,341.16666,0.11916778,101240.0,0.009110333,0.5926741723999294,160.75,288.29666,2.2533307,"{""type"":""Point"",""coordinates"":[118.87042158209071,33.67078799119721]}"
0000000000000000194a,33,28,23,70,40,200,21,0,8,496,-93,-12,-18,-193,20,-17,-1,26,-1,9,492,50,21,43,9,-30,12,-3,474,-65,-28,4,-145,-27,-8,-1,4.3189287,341.16666,0.11916778,101240.0,0.009110333,0.5128859533175361,160.75,288.29666,2.2533307,"{""type"":""Point"",""coordinates"":[118.87338688429124,33.60287588215324]}"
00000000000000000b70,27,22,20,43,32,190,22,0,1113,-1017,-168,37,-47,-74,16,33,5,20,3,10,865,86,-58,-8,159,13,2,-4,-1182,-166,27,-73,-108,33,15,6,15.35155,297.16666,0.10000112,85152.0,0.006041334,0.35081245195704447,160.75,281.16,1.3746638,"{""type"":""Point"",""coordinates"":[111.44396268251766,33.767804652817034]}"
0000000000000000156e,26,23,19,58,55,191,30,0,1541,-338,-195,37,-9,-85,40,40,2,25,4,14,-10,143,-56,-58,103,10,11,0,-377,-161,14,-25,-88,50,23,3,19.848751,297.16666,0.10000112,85152.0,0.006041334,0.4552261190459622,160.75,281.16,1.3746638,"{""type"":""Point"",""coordinates"":[111.47899338039356,33.74786355290602]}"
000000000000000019ad,31,26,20,70,31,194,16,0,21,827,-136,-53,127,-89,141,-63,-2,26,-1,11,21,125,30,-72,-70,-68,24,-1,644,-89,-45,93,-65,68,-11,-1,0.92740995,340.16666,0.11750111,101160.0,0.008883334,0.6641419404916364,160.75,288.28,2.0079973,"{""type"":""Point"",""coordinates"":[118.5133412288318,34.06317104749624]}"
0000000000000000024c,37,35,38,57,60,200,50,1,21,575,-67,-23,33,-29,17,-5,-2,11,10,1,-141,94,31,-12,-7,-14,33,0,417,-56,-19,23,-34,22,-6,-1,1.1630956,328.33334,0.07166778,101322.664,0.0071493336,0.5607261733329401,160.75,287.43668,2.4506638,"{""type"":""Point"",""coordinates"":[117.34535551259957,37.12462930315426]}"
00000000000000000252,43,40,42,58,62,201,56,1,20,343,-66,-17,25,-12,22,-21,-1,11,11,0,-295,59,46,-3,-18,2,47,1,203,-48,-11,19,-20,22,-8,0,1.8543341,328.33334,0.07166778,101322.664,0.0071493336,0.7052275014050091,160.75,287.43668,2.4506638,"{""type"":""Point"",""coordinates"":[117.36880146593859,37.107113954216324]}"
00000000000000000cbb,33,29,23,78,50,199,27,0,14,1639,-151,18,12,-114,65,-38,-6,19,4,6,191,170,27,-48,46,-69,42,-1,675,-105,7,7,-91,50,-22,-2,1.4882889,328.33334,0.07166778,101322.664,0.0071493336,0.8865507486862327,160.75,287.43668,2.4506638,"{""type"":""Point"",""coordinates"":[117.39089631165841,37.197125368081174]}"
00000000000000001245,39,35,30,67,43,199,26,0,19,1692,-126,-33,101,-26,20,-80,-6,22,-1,8,-507,123,75,-74,0,-11,63,1,1102,-89,-25,69,-29,21,-54,-4,4.3706985,328.33334,0.07166778,101322.664,0.0071493336,0.9242999718936934,160.75,287.43668,2.4506638,"{""type"":""Point"",""coordinates"":[117.31894425706004,37.130827453618544]}"
0000000000000000133e,47,42,43,60,58,200,45,0,18,392,-69,-28,49,-24,16,-15,-1,15,8,3,-904,84,45,-41,-17,0,40,3,228,-48,-16,33,-33,17,-2,0,1.8543341,328.33334,0.07166778,101322.664,0.0071493336,0.8889321657535532,160.75,287.43668,2.4506638,"{""type"":""Point"",""coordinates"":[117.37122721691166,37.10792105150699]}"
000000000000000018af,42,34,31,52,41,205,24,0,8,1138,-151,22,35,-120,125,-111,-4,24,5,10,-378,131,-8,-38,-15,-90,29,1,1833,-72,16,17,-93,62,-87,-7,1.8543341,347.16666,0.12750112,101198.0,0.009503,0.45766199119290907,160.75,289.15,2.470664,"{""type"":""Point"",""coordinates"":[118.94399674947257,32.78145595889586]}"
000000000000000003b1,39,36,36,60,53,199,40,1,85,-604,-129,13,7,-49,24,2,3,14,9,2,109,53,-10,-29,43,8,30,0,-338,-99,2,-4,-33,5,19,2,2.1806316,329.25,0.09666778,100347.336,0.008264667,0.2878934478524857,160.75,286.99332,3.8446639,"{""type"":""Point"",""coordinates"":[116.46329627411642,36.133429107286936]}"
00000000000000000c51,34,30,29,62,48,200,35,0,73,-11,-167,9,62,-44,61,-74,1,21,7,9,339,65,-17,-76,35,18,108,-2,183,-135,-1,37,-23,35,-41,0,2.4747722,329.25,0.09666778,100347.336,0.008264667,0.8227457381620077,160.75,286.99332,3.8446639,"{""type"":""Point"",""coordinates"":[116.46599403025371,36.10890405149298]}"
00000000000000000f1c,31,27,22,58,39,199,23,0,84,-408,-174,-17,76,-41,48,-37,3,23,6,10,676,93,16,-102,23,10,60,-3,-23,-138,-24,57,-29,28,-8,1,2.1805866,329.25,0.09666778,100347.336,0.008264667,0.983827989186488,160.75,286.99332,3.8446639,"{""type"":""Point"",""coordinates"":[116.45197907564274,36.1275029619869]}"
00000000000000000a18,35,34,33,59,46,201,30,1,3,-1220,-81,-81,66,-85,85,-31,6,21,6,8,-365,90,38,-19,22,-33,39,1,52,-52,-96,47,-46,49,-35,0,1.4425606,345.25,0.11416778,101338.664,0.0098106675,0.8206234610639466,160.75,288.62332,2.4633307,"{""type"":""Point"",""coordinates"":[120.39306635970979,32.949082485697005]}"
000000000000000018c8,31,29,24,59,49,198,28,0,1,543,-94,-208,88,-101,131,-46,0,29,3,13,-1099,101,112,-64,30,-49,45,4,1388,-46,-190,51,-48,73,-38,-5,0.0,345.25,0.11416778,101338.664,0.0098106675,0.8970741276632828,160.75,288.62332,2.4633307,"{""type"":""Point"",""coordinates"":[120.3450998096779,32.96471163488933]}"
00000000000000000d03,29,26,25,46,53,196,37,0,639,391,-145,80,-13,-42,22,2,0,18,8,6,-206,138,-62,-24,80,16,-22,0,469,-115,55,-15,-35,23,6,-1,31.083836,281.91666,0.055001117,92024.664,0.004924667,0.3805332943506541,160.75,279.66666,1.5173305,"{""type"":""Point"",""coordinates"":[117.74582291910849,40.86710376719979]}"
000000000000000012ce,29,26,28,49,45,194,34,0,566,114,-143,69,-21,-60,56,-24,0,15,8,6,-384,97,-51,-18,100,0,23,1,-61,-139,60,-27,-54,61,-17,1,19.202864,281.91666,0.055001117,92024.664,0.004924667,0.36387444951359893,160.75,279.66666,1.5173305,"{""type"":""Point"",""coordinates"":[117.775734568975,40.81428125612067]}"
00000000000000000b21,37,36,37,71,59,201,45,0,23,-1056,-108,-19,26,-96,91,-66,6,23,5,10,1229,69,-15,-131,20,-40,20,-6,-1237,-79,-11,3,-69,57,-59,6,3.015722,325.66666,0.055001117,101076.0,0.0075543337,0.7274993754991829,160.75,286.65665,2.5026639,"{""type"":""Point"",""coordinates"":[115.98575330589867,37.56822067595106]}"
00000000000000000b51,31,24,22,40,27,192,17,0,528,241,-176,20,-11,-44,17,13,0,16,4,5,917,9,-11,-39,7,-9,26,-5,213,-162,-4,-12,-65,11,29,0,15.718184,321.58334,0.08666778,94552.0,0.007101667,0.8738134970853209,160.75,285.79333,1.6353306,"{""type"":""Point"",""coordinates"":[111.58598505106994,34.495712767882594]}"
0000000000000000125d,28,25,21,54,37,198,22,0,541,-542,-186,2,15,-85,22,14,3,19,5,8,21,84,-10,-47,22,-27,-28,0,-374,-171,2,15,-81,21,30,2,4.8732243,328.83334,0.07750112,96038.0,0.0074323337,0.5357018402469164,160.75,287.06,1.8919972,"{""type"":""Point"",""coordinates"":[111.47118103534791,34.81991170997338]}"
00000000000000000263,39,38,41,58,63,202,53,1,131,-487,-102,22,4,-36,37,-11,2,10,16,1,-911,48,6,-20,27,13,30,4,-640,-80,6,12,-29,27,4,3,1.1433609,333.16666,0.12166779,99766.0,0.008738001,0.6796246622107962,160.75,287.7,4.3979974,"{""type"":""Point"",""coordinates"":[117.10280716989844,35.79736895639399]}"
0000000000000000042c,37,35,36,58,59,202,48,1,135,-292,-107,26,-7,-45,46,-12,2,12,15,2,-737,59,-5,-16,24,7,35,3,-367,-86,6,7,-39,37,6,2,3.0055325,333.16666,0.12166779,99766.0,0.008738001,0.4585702368649971,160.75,287.7,4.3979974,"{""type"":""Point"",""coordinates"":[117.11304972501819,35.79898761007638]}"
00000000000000001054,29,24,21,45,37,197,22,0,716,388,-136,-18,-5,-62,-23,40,0,16,7,4,1353,62,-16,-45,12,20,2,-6,982,-118,-34,6,-71,-27,49,-3,17.857746,316.83334,0.08500111,92818.664,0.006850667,0.735614257495099,161.75,285.09665,2.022664,"{""type"":""Point"",""coordinates"":[111.72773987355896,34.848748716486014]}"
00000000000000001328,29,26,25,46,39,193,29,0,612,423,-101,12,-7,-34,-10,-8,-1,16,6,5,1021,26,-19,-39,15,-6,39,-5,1246,-88,-5,-17,-51,-33,11,-5,15.655722,316.83334,0.08500111,92818.664,0.006850667,0.7297527976360287,161.75,285.09665,2.022664,"{""type"":""Point"",""coordinates"":[111.79187958311175,34.80724786298159]}"
00000000000000000126,36,35,38,59,60,201,51,1,37,-530,-118,-3,25,-60,56,-28,3,16,8,4,-16,-2,-30,-21,59,2,72,0,-718,-86,-14,6,-39,33,-11,4,1.4828285,328.66666,0.06666778,100960.664,0.007847001,0.684922735543993,161.75,287.0,2.6353307,"{""type"":""Point"",""coordinates"":[115.80788868307882,36.73871640248378]}"
0000000000000000027a,33,33,34,57,55,201,40,1,37,-249,-102,-9,18,-47,31,-3,1,15,11,4,716,43,-23,-40,72,42,92,-3,-871,-96,-16,12,-45,10,-23,4,1.158147,328.66666,0.06666778,100960.664,0.007847001,0.29651633585754966,161.75,287.0,2.6353307,"{""type"":""Point"",""coordinates"":[115.86286493996673,36.799890809836015]}"
00000000000000001045,40,33,27,21,8,184,5,0,2,215,-17,15,-2,2,-1,-44,-1,-10,-4,-16,2135,-52,-14,-12,34,-65,-104,-11,796,-37,3,9,4,-9,-42,-4,0.0,324.08334,0.06666778,101358.0,0.007247667,0.9852962150928929,161.75,286.76666,3.414664,"{""type"":""Point"",""coordinates"":[117.66928690862716,38.168112458873225]}"
0000000000000000182b,31,27,24,47,30,195,18,0,5,307,-119,-87,52,-89,121,-93,0,26,-1,12,526,68,24,-29,4,-31,23,-3,201,-71,-105,46,-69,89,-42,0,1.439349,347.08334,0.120001115,101347.336,0.009964334,0.37920356436600655,161.75,288.97333,2.4399972,"{""type"":""Point"",""coordinates"":[120.45289411854388,32.61059658383098]}"
00000000000000000dac,28,22,19,34,36,190,23,0,303,766,-176,57,0,-68,30,13,-2,18,6,7,-1116,126,-28,-16,37,-40,24,4,153,-160,35,15,-86,45,12,0,15.412495,299.91666,0.07500111,98425.336,0.0059813336,0.5260523603267551,161.75,283.02667,1.4133306,"{""type"":""Point"",""coordinates"":[119.22966014025945,40.46205240480793]}"
00000000000000001234,28,20,16,29,26,190,14,0,304,670,-241,57,8,-44,11,23,-2,22,2,10,-762,87,-26,-28,40,-5,15,2,15,-214,17,21,-62,30,23,0,20.065445,299.91666,0.07500111,98425.336,0.0059813336,0.8987879516065715,161.75,283.02667,1.4133306,"{""type"":""Point"",""coordinates"":[119.24556129461604,40.41488849296564]}"
00000000000000001a05,37,34,32,62,52,201,37,0,43,-422,-53,22,59,-104,87,-104,3,22,5,7,1208,68,-5,-62,-20,-54,84,-6,-499,-41,18,45,-79,44,-60,3,3.574032,336.83334,0.119167775,100932.664,0.008490333,0.8561411445278058,161.75,287.94666,1.8546638,"{""type"":""Point"",""coordinates"":[118.56077268673731,34.48735641250843]}"
00000000000000000bc9,30,31,33,55,55,203,42,0,529,-675,-155,42,5,-74,68,-25,4,17,11,6,-493,56,-47,-38,41,-24,74,1,-634,-122,24,4,-58,34,5,3,6.0011497,316.08334,0.11750112,95258.0,0.0070040002,0.8439756308224665,161.75,285.26334,3.0033307,"{""type"":""Point"",""coordinates"":[117.83610187903653,36.391874145243605]}"
00000000000000000ec1,29,26,23,52,48,199,28,0,494,-423,-126,53,-12,-46,37,4,2,16,11,4,-797,73,-13,-25,36,-4,40,3,-667,-103,36,-12,-37,17,25,3,14.881168,316.08334,0.11750112,95258.0,0.0070040002,0.6298968212467416,161.75,285.26334,3.0033307,"{""type"":""Point"",""coordinates"":[117.86709709045907,36.34067028784688]}"
000000000000000013bb,31,26,23,40,40,198,26,0,582,-10,-135,41,5,-44,24,8,0,14,10,3,-1195,68,-24,-35,39,-6,47,5,-182,-121,20,10,-42,12,26,1,26.208725,316.08334,0.11750112,95258.0,0.0070040002,0.9225675735199244,161.75,285.26334,3.0033307,"{""type"":""Point"",""coordinates"":[117.81885407616187,36.39403235015347]}"
00000000000000001454,30,27,28,50,50,200,35,0,313,246,-109,20,18,-51,15,-8,0,16,11,4,695,123,-58,-40,50,-62,-21,-3,1,-91,-7,21,-48,0,11,0,5.1951103,319.41666,0.072501116,96102.664,0.0073590004,0.5611436053079336,161.75,286.84,3.3073306,"{""type"":""Point"",""coordinates"":[114.09039902582833,38.58744632193928]}"
00000000000000001521,29,24,21,31,29,186,17,0,573,224,-154,0,10,-45,-12,38,0,14,5,5,509,104,-66,-43,74,-43,-58,-2,-56,-146,-30,14,-57,-25,50,1,17.420359,319.41666,0.072501116,96102.664,0.0073590004,0.6615857421153519,161.75,286.84,3.3073306,"{""type"":""Point"",""coordinates"":[114.05940381440583,38.537054020934285]}"
00000000000000000c78,33,29,26,51,44,206,25,0,32,579,-178,32,-6,-48,-26,14,-1,19,9,7,157,124,-50,-24,-1,-31,-74,-1,1162,-125,15,-14,-23,-54,44,-4,2.9530563,324.91666,0.08083445,100642.664,0.007775667,0.7813258055670992,161.75,286.34665,3.4933307,"{""type"":""Point"",""coordinates"":[119.79910072208767,36.280574982949595]}"
0000000000000000132b,36,31,29,58,49,204,32,0,40,436,-104,7,32,28,0,-32,0,24,7,11,743,89,-40,-69,-70,-14,44,-4,1276,-56,-1,0,51,-51,-1,-4,1.1502388,324.91666,0.08083445,100642.664,0.007775667,0.7481241634228385,161.75,286.34665,3.4933307,"{""type"":""Point"",""coordinates"":[119.7142128153332,36.270064881766615]}"
00000000000000000181,42,37,40,62,64,201,57,1,13,261,-60,-18,32,-13,16,-14,0,13,15,2,-639,50,53,-59,-7,-18,53,2,-18,-51,-5,22,-23,23,-4,0,1.4920785,325.25,0.06083445,101288.0,0.0074303336,0.8098837086408425,161.75,286.76666,2.7073307,"{""type"":""Point"",""coordinates"":[117.34966746331828,37.508928009243384]}"
00000000000000000a8b,37,34,36,54,53,200,45,1,7,-951,-44,-61,37,-16,36,-21,5,14,10,2,-329,73,27,-41,-50,-5,44,1,-339,-30,-44,24,-32,34,-14,2,1.0953397,352.0,0.115834445,101306.0,0.010413,0.8004043330336886,161.75,289.60333,2.6859972,"{""type"":""Point"",""coordinates"":[120.71457646386537,32.150029413323715]}"
00000000000000000a5a,32,30,27,43,31,192,17,1,-1,432,-161,-81,58,-184,105,-44,0,23,0,10,-705,185,37,-53,73,-40,-27,2,705,-93,-72,34,-135,49,-15,-2,1.4512519,341.41666,0.10583445,101410.0,0.009454333,0.5895614359536554,161.75,288.21,2.894664,"{""type"":""Point"",""coordinates"":[119.92630103873825,33.835449215797816]}"
00000000000000001912,33,29,26,82,52,200,29,0,23,-700,-216,58,-17,-87,111,-69,4,26,6,12,-154,92,-28,9,-8,-82,26,0,-840,-148,20,2,-64,80,-45,5,0.92740995,346.58334,0.11416779,101109.336,0.009313,0.87262949077313,161.75,289.46,2.0999973,"{""type"":""Point"",""coordinates"":[117.21276414277536,33.461660610891656]}"
00000000000000001a7c,36,33,33,55,60,201,43,1,26,-579,-113,-12,19,-22,45,-58,3,19,15,6,-367,60,1,-30,-27,-26,29,1,-638,-82,-12,32,-22,41,-24,3,1.8543341,346.58334,0.11416779,101109.336,0.009313,0.8597083001959038,161.75,289.46,2.0999973,"{""type"":""Point"",""coordinates"":[117.29468674732925,33.48861141765868]}"
00000000000000001b36,33,30,28,54,49,201,33,1,25,329,-140,-3,35,-8,43,-46,0,19,10,7,-260,92,19,2,-38,-34,23,0,-521,-106,-2,31,0,23,-32,3,1.1118054,346.58334,0.11416779,101109.336,0.009313,0.27074604509435507,161.75,289.46,2.0999973,"{""type"":""Point"",""coordinates"":[117.24644819213312,33.4762151167301]}"
0000000000000000103b,30,33,35,70,65,200,40,0,585,-1057,-129,78,-19,-65,93,-71,5,14,9,4,-430,75,-99,-79,63,-31,-64,1,-1388,-118,40,-33,-53,70,-68,7,12.247589,289.16666,0.055001117,94239.336,0.005245667,0.801817857788982,161.75,281.3633,1.6333306,"{""type"":""Point"",""coordinates"":[117.44506547125569,41.04901279467512]}"
00000000000000001953,30,28,22,58,30,193,14,0,4,1528,-69,-92,84,-11,74,-117,-5,31,-4,14,-301,123,43,-69,-15,-51,44,0,1358,-17,-83,49,8,27,-60,-5,0.92740995,342.25,0.11333445,101348.0,0.009430001,0.8388840887413671,161.75,288.34665,2.6606638,"{""type"":""Point"",""coordinates"":[119.84518553147505,33.406951900066936]}"
0000000000000000195e,38,33,29,37,30,191,22,0,5,938,-94,-67,47,-71,65,-73,-3,17,3,5,159,114,33,-36,-18,-19,52,-1,1046,-56,-67,30,-59,33,-37,-4,2.4068048,342.25,0.11333445,101348.0,0.009430001,0.6569516961093951,161.75,288.34665,2.6606638,"{""type"":""Point"",""coordinates"":[119.83063102563659,33.419887752222984]}"
00000000000000001150,33,31,26,52,44,195,27,0,499,-221,-132,12,22,-56,33,29,1,15,11,4,-1221,110,11,-29,42,22,31,5,-46,-115,8,20,-54,29,34,0,34.061478,327.25,0.10416778,98653.336,0.007356667,0.41271623906002586,161.75,287.46335,3.8673306,"{""type"":""Point"",""coordinates"":[117.00633005950608,36.57108987568264]}"
