idx,Year,Base,Built,Percent,Lon
19600,1999_2001,39387,4281,0.10869068474369716,115.54996601335779
19600,2002_2004,39387,4606,0.116942138268972,115.55585047063792
19600,2005_2007,39387,4759,0.12082666869779368,115.56173492791805
19600,2008_2010,39387,4999,0.12692004976261204,115.56761938519819
19600,2011_2013,39387,5208,0.132226369106558,115.57350384247832
19600,2014_2016,39387,5422,0.13765963388935434,115.57938829975845
19600,2017_2019,39387,6331,0.16073831467235383,115.58527275703858
19800,1990_1992,39522,2964,0.07499620464551389,115.59115721431873
19800,1993_1995,39522,3772,0.09544051414402105,115.59704167159886
19800,1996_1998,39522,4490,0.11360761095086282,115.60292612887899
19800,1999_2001,39522,4881,0.12350083497798695,115.60881058615912
19800,2002_2004,39522,5223,0.13215424320631547,115.61469504343926
19800,2005_2007,39522,5545,0.14030160416982945,115.62057950071939
19800,2008_2010,39522,5538,0.14012448762714438,115.62646395799952
19800,2011_2013,39522,5791,0.14652598552704824,115.63234841527965
19800,2014_2016,39522,6021,0.15234552907241536,115.63823287255978
19800,2017_2019,39522,6604,0.167096806841759,115.64411732983993
20000,1990_1992,39842,2942,0.07384167461472818,115.65000178712006
20000,1993_1995,39842,3803,0.09545203554038452,115.6558862444002
20000,1996_1998,39842,4459,0.11191707243612269,115.66177070168033
20000,1999_2001,39842,4876,0.12238341448722453,115.66765515896046
20000,2002_2004,39842,5220,0.13101751920084334,115.67353961624059
20000,2005_2007,39842,5435,0.13641383464685508,115.67942407352072
20000,2008_2010,39842,5295,0.1328999548215451,115.68530853080085
20000,2011_2013,39842,5476,0.13744289945283872,115.69119298808099
20000,2014_2016,39842,5638,0.14150896039355454,115.69707744536112
20000,2017_2019,39842,6234,0.1564680487927313,115.70296190264125
20200,1990_1992,40408,2947,0.07293110275193031,115.7088463599214
20200,1993_1995,40408,3922,0.09705998812116412,115.71473081720153
20200,1996_1998,40408,4527,0.11203227083745793,115.72061527448166
20200,1999_2001,40408,4980,0.12324292219362502,115.72649973176179
20200,2002_2004,40408,5277,0.1305929518907147,115.73238418904192
20200,2005_2007,40408,5493,0.13593842803405265,115.73826864632206
20200,2008_2010,40408,5508,0.1363096416551178,115.74415310360219
20200,2011_2013,40408,5759,0.1425212829142744,115.75003756088232
20200,2014_2016,40408,5839,0.14450108889328847,115.75592201816245
20200,2017_2019,40408,6388,0.1580875074242724,115.7618064754426
20400,1990_1992,40819,3111,0.0762145079497293,115.76769093272273
20400,1993_1995,40819,4015,0.09836105735074353,115.77357539000286
20400,1996_1998,40819,4638,0.11362355765697346,115.779459847283
20400,1999_2001,40819,5042,0.12352090938043558,115.78534430456313
20400,2002_2004,40819,5335,0.13069893921948111,115.79122876184326
20400,2005_2007,40819,5474,0.1341042161738406,115.79711321912339
20400,2008_2010,40819,5471,0.1340307209877753,115.80299767640352
20400,2011_2013,40819,5531,0.13550062470908156,115.80888213368365
20400,2014_2016,40819,5631,0.13795046424459198,115.81476659096379
20400,2017_2019,40819,6130,0.150175163526789,115.82065104824392
20600,1990_1992,42145,2878,0.06828805314983984,115.82653550552406
20600,1993_1995,42145,3638,0.0863210345236683,115.8324199628042
20600,1996_1998,42145,4223,0.10020168466010203,115.83830442008433
20600,1999_2001,42145,4495,0.10665559378336695,115.84418887736446
20600,2002_2004,42145,4712,0.11180448451773639,115.85007333464459
20600,2005_2007,42145,4926,0.11688219243089334,115.85595779192472
20600,2008_2010,42145,4920,0.11673982678846838,115.86184224920486
20600,2011_2013,42145,5240,0.124332661051133,115.86772670648499
20600,2014_2016,42145,5758,0.13662356151382132,115.87361116376512
20600,2017_2019,42145,6029,0.14305374303001542,115.87949562104527
20800,1990_1992,42445,3056,0.07199905760395807,115.8853800783254
20800,1993_1995,42445,3555,0.08375544822711745,115.89126453560553
20800,1996_1998,42445,4135,0.0974201908351985,115.89714899288566
20800,1999_2001,42445,4328,0.1019672517375427,115.9030334501658
20800,2002_2004,42445,4642,0.1093650606667452,115.90891790744593
20800,2005_2007,42445,4948,0.11657439038756037,115.91480236472606
20800,2008_2010,42445,5051,0.11900106019554718,115.92068682200619
20800,2011_2013,42445,5371,0.12654022853104016,115.92657127928632
20800,2014_2016,42445,5721,0.13478619389798563,115.93245573656645
20800,2017_2019,42445,6094,0.14357403698904464,115.93834019384659
21000,1990_1992,42545,3064,0.07201786343871196,115.94422465112673
21000,1993_1995,42545,3626,0.08522740627570807,115.95010910840686
21000,1996_1998,42545,4312,0.1013515101657069,115.955993565687
21000,1999_2001,42545,4430,0.10412504407098366,115.96187802296713
21000,2002_2004,42545,4715,0.11082383358796569,115.96776248024726
21000,2005_2007,42545,4875,0.11458455752732401,115.97364693752739
21000,2008_2010,42545,5016,0.11789869549888353,115.97953139480752
21000,2011_2013,42545,5320,0.12504407098366435,115.98541585208766
21000,2014_2016,42545,5536,0.1301210483017981,115.99130030936779
21000,2017_2019,42545,5885,0.13832412739452343,115.99718476664792
21200,1990_1992,43134,3121,0.07235591412806602,116.00306922392807
21200,1993_1995,43134,3602,0.08350721008948857,116.0089536812082
21200,1996_1998,43134,4218,0.09778828766170539,116.01483813848833
21200,1999_2001,43134,4193,0.09720869847452127,116.02072259576846
21200,2002_2004,43134,4452,0.10321324245374879,116.0266070530486
21200,2005_2007,43134,4631,0.10736310103398711,116.03249151032873
21200,2008_2010,43134,4861,0.11269532155608104,116.03837596760886
21200,2011_2013,43134,5170,0.11985904390967682,116.04426042488899
21200,2014_2016,43134,5348,0.12398571892242778,116.05014488216912
21200,2017_2019,43134,5848,0.13557750266611027,116.05602933944925
21400,1990_1992,44366,3349,0.07548573231754045,116.0619137967294
21400,1993_1995,44366,3794,0.08551593562638056,116.06779825400953
21400,1996_1998,44366,4694,0.10580174007122571,116.07368271128966
21400,1999_2001,44366,4688,0.10566650137492675,116.0795671685698
21400,2002_2004,44366,5225,0.11777036469368435,116.08545162584993
21400,2005_2007,44366,5492,0.12378848667898841,116.09133608313006
21400,2008_2010,44366,5607,0.12638056169138528,116.09722054041019
21400,2011_2013,44366,5808,0.13091105801740072,116.10310499769032
21400,2014_2016,44366,6113,0.13778569174593158,116.10898945497046
21400,2017_2019,44366,6663,0.15018257224000361,116.11487391225059
21600,1990_1992,44650,3055,0.06842105263157895,116.12075836953073
21600,1993_1995,44650,3395,0.07603583426651736,116.12664282681087
21600,1996_1998,44650,4067,0.0910862262038074,116.132527284091
21600,1999_2001,44650,3998,0.08954087346024636,116.13841174137113
21600,2002_2004,44650,4362,0.09769316909294513,116.14429619865126
21600,2005_2007,44650,4590,0.10279955207166853,116.1501806559314
21600,2008_2010,44650,4677,0.10474804031354983,116.15606511321153
21600,2011_2013,44650,4947,0.11079507278835386,116.16194957049166
21600,2014_2016,44650,5135,0.11500559910414333,116.16783402777179
21600,2017_2019,44650,5570,0.12474804031354983,116.17371848505192
21800,1990_1992,44998,3436,0.07635894928663496,116.17960294233207
21800,1993_1995,44998,3784,0.0840926263389484,116.1854873996122
21800,1996_1998,44998,4565,0.10144895328681275,116.19137185689233
21800,1999_2001,44998,4546,0.10102671229832437,116.19725631417246
21800,2002_2004,44998,5035,0.11189386194941997,116.2031407714526
21800,2005_2007,44998,5369,0.11931641406284724,116.20902522873273
21800,2008_2010,44998,5501,0.12224987777234544,116.21490968601286
21800,2011_2013,44998,5502,0.12227210098226587,116.22079414329299
21800,2014_2016,44998,5661,0.12580559135961597,116.22667860057312
21800,2017_2019,44998,6084,0.13520600915596248,116.23256305785326
22000,1990_1992,45166,3995,0.08845149005889386,116.2384475151334
22000,1993_1995,45166,4428,0.09803834742948235,116.24433197241353
22000,1996_1998,45166,5350,0.11845193286985786,116.25021642969367
22000,1999_2001,45166,5329,0.11798698135765842,116.2561008869738
22000,2002_2004,45166,5758,0.12748527653544703,116.26198534425393
22000,2005_2007,45166,5908,0.13080635876544303,116.26786980153406
22000,2008_2010,45166,6048,0.13390603551343933,116.2737542588142
22000,2011_2013,45166,6095,0.13494664127883807,116.27963871609433
22000,2014_2016,45166,6284,0.13913120488863304,116.28552317337446
22000,2017_2019,45166,6628,0.1467475534694239,116.29140763065459
22200,1990_1992,45159,4232,0.09371332403286167,116.29729208793474
22200,1993_1995,45159,4705,0.10418742664806573,116.30317654521487
22200,1996_1998,45159,5636,0.12480347217608893,116.309061002495
22200,1999_2001,45159,5515,0.12212405057685068,116.31494545977513
22200,2002_2004,45159,6048,0.13392679200159438,116.32082991705526
22200,2005_2007,45159,6083,0.13470183130715915,116.3267143743354
22200,2008_2010,45159,6203,0.1373591089262384,116.33259883161553
22200,2011_2013,45159,6236,0.1380898602714852,116.33848328889566
22200,2014_2016,45159,6430,0.14238579242233,116.34436774617579
22200,2017_2019,45159,6837,0.15139839234704044,116.35025220345592
22400,1990_1992,45012,3675,0.08164489469474806,116.35613666073607
22400,1993_1995,45012,4184,0.09295299031369413,116.3620211180162
22400,1996_1998,45012,5012,0.11134808495512308,116.36790557529633
22400,1999_2001,45012,4920,0.10930418555051986,116.37379003257647
22400,2002_2004,45012,5555,0.12341153470185728,116.3796744898566
22400,2005_2007,45012,5631,0.12509997334044254,116.38555894713673
22400,2008_2010,45012,5738,0.1274771172131876,116.39144340441686
22400,2011_2013,45012,5550,0.12330045321247668,116.397327861697
22400,2014_2016,45012,6027,0.13389762729938684,116.40321231897713
22400,2017_2019,45012,6400,0.1421843064071803,116.40909677625726
22600,1990_1992,44739,3434,0.07675629763740807,116.4149812335374
22600,1993_1995,44739,4152,0.09280493529135654,116.42086569081754
22600,1996_1998,44739,4883,0.10914414716466618,116.42675014809767
22600,1999_2001,44739,4861,0.10865240617805494,116.4326346053778
22600,2002_2004,44739,5350,0.119582467198641,116.43851906265793
22600,2005_2007,44739,5466,0.12217528330986388,116.44440351993806
22600,2008_2010,44739,5651,0.1263103779700038,116.4502879772182
22600,2011_2013,44739,5503,0.12300230224189186,116.45617243449833
22600,2014_2016,44739,5788,0.12937258320481013,116.46205689177846
22600,2017_2019,44739,6253,0.1397661995127294,116.46794134905859
22800,1990_1992,44798,3693,0.08243671592481808,116.47382580633874
22800,1993_1995,44798,4162,0.09290593330059378,116.47971026361887
22800,1996_1998,44798,5052,0.11277289164694852,116.485594720899
22800,1999_2001,44798,4955,0.11060761641144694,116.49147917817913
22800,2002_2004,44798,5518,0.12317514174739944,116.49736363545927
22800,2005_2007,44798,5530,0.1234430108486986,116.5032480927394
22800,2008_2010,44798,5588,0.1247377115049779,116.50913255001953
22800,2011_2013,44798,5481,0.12234921201839367,116.51501700729966
22800,2014_2016,44798,5773,0.1288673601500067,116.5209014645798
22800,2017_2019,44798,6084,0.13580963435867674,116.52678592185993
23000,1990_1992,44532,3825,0.08589329021827001,116.53267037914006
23000,1993_1995,44532,4414,0.09911973412377616,116.5385548364202
23000,1996_1998,44532,5172,0.1161412018323902,116.54443929370034
23000,1999_2001,44532,5074,0.1139405371418306,116.55032375098047
23000,2002_2004,44532,5730,0.12867151711129077,116.5562082082606
23000,2005_2007,44532,5758,0.12930027845145065,116.56209266554073
23000,2008_2010,44532,6059,0.13605946285816942,116.56797712282086
23000,2011_2013,44532,6091,0.13677804724692355,116.573861580101
23000,2014_2016,44532,6460,0.1450642234797449,116.57974603738113
23000,2017_2019,44532,7026,0.157774184855834,116.58563049466126
23200,1990_1992,44023,3104,0.070508597778434,116.5915149519414
23200,1993_1995,44023,3802,0.08636394611907412,116.59739940922154
23200,1996_1998,44023,4481,0.10178770188310655,116.60328386650167
23200,1999_2001,44023,4490,0.10199214047202598,116.6091683237818
23200,2002_2004,44023,5182,0.11771119642005315,116.61505278106193
23200,2005_2007,44023,5228,0.11875610476341912,116.62093723834207
23200,2008_2010,44023,5455,0.12391250028394249,116.6268216956222
23200,2011_2013,44023,5545,0.12595688617313677,116.63270615290233
23200,2014_2016,44023,6080,0.13810962451445835,116.63859061018246
23200,2017_2019,44023,6420,0.145832860095859,116.6444750674626
23400,1990_1992,44195,2909,0.06582192555718973,116.65035952474273
23400,1993_1995,44195,3608,0.08163819436587849,116.65624398202287
23400,1996_1998,44195,4232,0.09575743862427877,116.662128439303
23400,1999_2001,44195,4265,0.0965041294264057,116.66801289658314
23400,2002_2004,44195,4984,0.1127729381151714,116.67389735386327
23400,2005_2007,44195,5216,0.11802240072406381,116.6797818111434
23400,2008_2010,44195,5455,0.12343025229098314,116.68566626842353
23400,2011_2013,44195,5411,0.12243466455481389,116.69155072570366
23400,2014_2016,44195,6051,0.1369159407172757,116.6974351829838
23400,2017_2019,44195,6375,0.144247086774522,116.70331964026393
23600,1990_1992,44850,2815,0.06276477146042364,116.70920409754407
23600,1993_1995,44850,3375,0.07525083612040134,116.7150885548242
23600,1996_1998,44850,4004,0.08927536231884058,116.72097301210434
23600,1999_2001,44850,4013,0.08947603121516165,116.72685746938447
23600,2002_2004,44850,4628,0.10318840579710145,116.7327419266646
23600,2005_2007,44850,4738,0.10564102564102563,116.73862638394473
23600,2008_2010,44850,5140,0.11460423634336678,116.74451084122487
23600,2011_2013,44850,5191,0.11574136008918617,116.750395298505
23600,2014_2016,44850,5674,0.12651059085841695,116.75627975578513
23600,2017_2019,44850,6083,0.1356298773690078,116.76216421306526
23800,1990_1992,45086,3472,0.07700838397728785,116.7680486703454
23800,1993_1995,45086,4046,0.08973960874772657,116.77393312762554
23800,1996_1998,45086,4862,0.1078383533691168,116.77981758490567
23800,1999_2001,45086,4745,0.1052433127800204,116.7857020421858
23800,2002_2004,45086,5432,0.12048085880317615,116.79158649946594
23800,2005_2007,45086,5601,0.12422925076520427,116.79747095674607
23800,2008_2010,45086,6028,0.13370003992370136,116.8033554140262
23800,2011_2013,45086,5978,0.1325910482189593,116.80923987130633
23800,2014_2016,45086,6613,0.14667524286918335,116.81512432858646
23800,2017_2019,45086,6995,0.1551479394934126,116.8210087858666
24000,1990_1992,45614,3774,0.08273775595211996,116.82689324314674
24000,1993_1995,45614,4436,0.0972508440391108,116.83277770042687
24000,1996_1998,45614,5163,0.11318893322225633,116.838662157707
24000,1999_2001,45614,5241,0.11489893453764195,116.84454661498714
24000,2002_2004,45614,5754,0.1261454816503705,116.85043107226727
24000,2005_2007,45614,6012,0.13180163984741528,116.8563155295474
24000,2008_2010,45614,6415,0.14063664664357434,116.86219998682753
24000,2011_2013,45614,6603,0.14475818827552944,116.86808444410767
24000,2014_2016,45614,7223,0.15835050642346649,116.8739689013878
24000,2017_2019,45614,7665,0.16804051387731836,116.87985335866793
24200,1990_1992,46056,3550,0.07708007642869551,116.88573781594806
24200,1993_1995,46056,4164,0.09041167274622199,116.89162227322821
24200,1996_1998,46056,4877,0.10589282612471773,116.89750673050834
24200,1999_2001,46056,4908,0.10656591974986972,116.90339118778847
24200,2002_2004,46056,5243,0.11383967344102831,116.9092756450686
24200,2005_2007,46056,5289,0.11483845752996352,116.91516010234874
24200,2008_2010,46056,5686,0.12345839847142609,116.92104455962887
24200,2011_2013,46056,5720,0.12419663018933472,116.926929016909
24200,2014_2016,46056,6538,0.14195761681431301,116.93281347418913
24200,2017_2019,46056,6933,0.15053413236060448,116.93869793146926
24400,1990_1992,47351,3304,0.06977677345779393,116.94458238874941
24400,1993_1995,47351,4048,0.08548921881269667,116.95046684602954
24400,1996_1998,47351,4804,0.10145509070558172,116.95635130330967
24400,1999_2001,47351,4756,0.10044138455365251,116.9622357605898
24400,2002_2004,47351,5394,0.11391522882304492,116.96812021786994
24400,2005_2007,47351,5573,0.11769550801461426,116.97400467515007
24400,2008_2010,47351,6136,0.1295854364216173,116.9798891324302
24400,2011_2013,47351,6163,0.13015564613207747,116.98577358971033
24400,2014_2016,47351,6968,0.14715634305505693,116.99165804699047
24400,2017_2019,47351,7414,0.15657536271673247,116.9975425042706
24600,1990_1992,47293,3900,0.08246463535829827,117.00342696155073
24600,1993_1995,47293,4512,0.095405239676062,117.00931141883088
24600,1996_1998,47293,5269,0.11141183684689066,117.01519587611101
24600,1999_2001,47293,5225,0.11048146660182268,117.02108033339114
24600,2002_2004,47293,5759,0.12177277821242044,117.02696479067127
24600,2005_2007,47293,5892,0.12458503372592139,117.0328492479514
24600,2008_2010,47293,6558,0.1386674560717231,117.03873370523154
24600,2011_2013,47293,6685,0.14135284291544203,117.04461816251167
24600,2014_2016,47293,7548,0.15960078658575264,117.0505026197918
24600,2017_2019,47293,8053,0.17027889962573742,117.05638707707193
24800,1990_1992,47374,3514,0.07417570819436822,117.06227153435208
24800,1993_1995,47374,4160,0.0878118799341411,117.06815599163221
24800,1996_1998,47374,4876,0.10292565542280575,117.07404044891234
24800,1999_2001,47374,5028,0.10613416642039937,117.07992490619247
24800,2002_2004,47374,5531,0.11675180478743614,117.0858093634726
24800,2005_2007,47374,5670,0.11968590366023557,117.09169382075274
24800,2008_2010,47374,6298,0.1329421201502934,117.09757827803287
24800,2011_2013,47374,6411,0.13532739477350444,117.103462735313
24800,2014_2016,47374,7490,0.1581036011314223,117.10934719259313
24800,2017_2019,47374,7893,0.16661037700004222,117.11523164987327
25000,1990_1992,47268,3319,0.07021663704832022,117.1211161071534
25000,1993_1995,47268,4059,0.08587204874333587,117.12700056443354
25000,1996_1998,47268,4748,0.10044850638910045,117.13288502171368
25000,1999_2001,47268,4846,0.10252179064060252,117.13876947899381
25000,2002_2004,47268,5529,0.11697131251586697,117.14465393627394
25000,2005_2007,47268,5698,0.12054667005162055,117.15053839355407
25000,2008_2010,47268,6653,0.14075061352289076,117.1564228508342
25000,2011_2013,47268,6899,0.14595498011339594,117.16230730811434
25000,2014_2016,47268,8016,0.16958618938816958,117.16819176539447
25000,2017_2019,47268,8416,0.17804857408817804,117.1740762226746
25200,1990_1992,46556,3656,0.07852908325457514,117.17996067995475
25200,1993_1995,46556,4337,0.09315662857633818,117.18584513723488
25200,1996_1998,46556,4914,0.10555030500902139,117.19172959451501
25200,1999_2001,46556,5044,0.10834264112037116,117.19761405179514
25200,2002_2004,46556,5617,0.120650399518859,117.20349850907527
25200,2005_2007,46556,5858,0.12582696107913052,117.2093829663554
25200,2008_2010,46556,6807,0.14621101469198386,117.21526742363554
25200,2011_2013,46556,6958,0.14945442048285934,117.22115188091567
25200,2014_2016,46556,7859,0.16880745768536815,117.2270363381958
25200,2017_2019,46556,8428,0.18102929804966061,117.23292079547593
25400,1990_1992,46512,3580,0.07696938424492604,117.23880525275607
25400,1993_1995,46512,4211,0.09053577571379429,117.24468971003621
25400,1996_1998,46512,5040,0.10835913312693499,117.25057416731634
25400,1999_2001,46512,5358,0.11519607843137254,117.25645862459648
25400,2002_2004,46512,6045,0.12996646026831785,117.26234308187661
25400,2005_2007,46512,6215,0.13362143102855178,117.26822753915674
25400,2008_2010,46512,6796,0.1461128310973512,117.27411199643687
25400,2011_2013,46512,6751,0.1451453388372893,117.279996453717
25400,2014_2016,46512,7844,0.16864465084279326,117.28588091099714
25400,2017_2019,46512,8183,0.1759330925352597,117.29176536827727
25600,1990_1992,46780,3507,0.07496793501496365,117.2976498255574
25600,1993_1995,46780,4185,0.08946130825138948,117.30353428283755
25600,1996_1998,46780,4910,0.1049593843522873,117.30941874011768
25600,1999_2001,46780,5095,0.1089140658401026,117.31530319739781
25600,2002_2004,46780,5767,0.12327917913638307,117.32118765467794
25600,2005_2007,46780,5890,0.12590850790936298,117.32707211195807
25600,2008_2010,46780,6810,0.14557503206498504,117.3329565692382
25600,2011_2013,46780,6807,0.14551090209491235,117.33884102651834
25600,2014_2016,46780,8058,0.17225309961522017,117.34472548379847
25600,2017_2019,46780,8430,0.18020521590423258,117.3506099410786
25800,1990_1992,46845,3629,0.07746824634432703,117.35649439835873
25800,1993_1995,46845,4186,0.0893585227879176,117.36237885563888
25800,1996_1998,46845,4928,0.10519799338243142,117.36826331291901
25800,1999_2001,46845,5009,0.1069271000106735,117.37414777019914
25800,2002_2004,46845,5552,0.11851851851851852,117.38003222747928
25800,2005_2007,46845,5570,0.11890276443590565,117.38591668475941
25800,2008_2010,46845,6390,0.13640730067243034,117.39180114203954
25800,2011_2013,46845,6386,0.13632191269078878,117.39768559931967
25800,2014_2016,46845,7486,0.15980360764222434,117.4035700565998
25800,2017_2019,46845,7896,0.16855587576048672,117.40945451387994
26000,1990_1992,46916,3170,0.06756756756756757,117.41533897116007
26000,1993_1995,46916,3708,0.07903487083297808,117.42122342844021
26000,1996_1998,46916,4297,0.09158922329269333,117.42710788572035
26000,1999_2001,46916,4424,0.0942961889334129,117.43299234300048
26000,2002_2004,46916,4853,0.10344019097962316,117.43887680028061
26000,2005_2007,46916,4879,0.10399437292181772,117.44476125756074
26000,2008_2010,46916,5527,0.11780629209651292,117.45064571484087
26000,2011_2013,46916,5578,0.11889334129081763,117.456530172121
26000,2014_2016,46916,6576,0.140165401995055,117.46241462940114
26000,2017_2019,46916,6909,0.14726319379316224,117.46829908668127
26200,1990_1992,47149,2985,0.06330993234214935,117.4741835439614
26200,1993_1995,47149,3502,0.07427517020509448,117.48006800124155
26200,1996_1998,47149,4048,0.08585547943752783,117.48595245852168
26200,1999_2001,47149,4177,0.08859148656387197,117.49183691580181
26200,2002_2004,47149,4537,0.0962268552885533,117.49772137308194
26200,2005_2007,47149,4831,0.10246240641370973,117.50360583036208
26200,2008_2010,47149,5815,0.12333241426117203,117.50949028764221
26200,2011_2013,47149,5746,0.12186896858894145,117.51537474492234
26200,2014_2016,47149,6969,0.14780801289528941,117.52125920220247
26200,2017_2019,47149,7085,0.15026829837324227,117.5271436594826
26400,1990_1992,47929,3108,0.06484591792025704,117.53302811676274
26400,1993_1995,47929,3537,0.0737966575559682,117.53891257404288
26400,1996_1998,47929,4106,0.08566838448538464,117.54479703132301
26400,1999_2001,47929,4324,0.09021677898558284,117.55068148860315
26400,2002_2004,47929,4657,0.09716455590561038,117.55656594588328
26400,2005_2007,47929,4844,0.10106616036220242,117.56245040316341
26400,2008_2010,47929,5615,0.11715245467253646,117.56833486044354
26400,2011_2013,47929,5497,0.11469047966784202,117.57421931772367
26400,2014_2016,47929,6558,0.13682739051513698,117.5801037750038
26400,2017_2019,47929,6690,0.13958146424920195,117.58598823228394
26600,1990_1992,48072,2528,0.052587784989182894,117.59187268956407
26600,1993_1995,48072,2890,0.060118156099184555,117.59775714684422
26600,1996_1998,48072,3523,0.07328590447661841,117.60364160412435
26600,1999_2001,48072,3632,0.07555333666167416,117.60952606140448
26600,2002_2004,48072,3999,0.08318771842236646,117.61541051868461
26600,2005_2007,48072,4127,0.08585039108004659,117.62129497596474
26600,2008_2010,48072,4832,0.10051589282742553,117.62717943324488
26600,2011_2013,48072,4892,0.1017640206357131,117.63306389052501
26600,2014_2016,48072,5600,0.1164919287735064,117.63894834780514
26600,2017_2019,48072,5989,0.12458395739723747,117.64483280508527
26800,1990_1992,47866,2936,0.06133790164208415,117.6507172623654
26800,1993_1995,47866,3238,0.06764718171562278,117.65660171964555
26800,1996_1998,47866,3857,0.08057911670078971,117.66248617692568
26800,1999_2001,47866,4044,0.08448585634897422,117.66837063420581
26800,2002_2004,47866,4293,0.0896878786612627,117.67425509148595
26800,2005_2007,47866,4294,0.08970877031713534,117.68013954876608
26800,2008_2010,47866,4954,0.10349726319308068,117.68602400604621
26800,2011_2013,47866,5094,0.1064220950152509,117.69190846332634
26800,2014_2016,47866,5966,0.12463961893619688,117.69779292060647
26800,2017_2019,47866,6233,0.13021769105419295,117.7036773778866
27000,1990_1992,46837,2646,0.05649379763861904,117.70956183516674
27000,1993_1995,46837,3265,0.06970984478083567,117.71544629244688
27000,1996_1998,46837,3715,0.07931763349488652,117.72133074972702
27000,1999_2001,46837,3818,0.08151674957832483,117.72721520700715
27000,2002_2004,46837,4063,0.08674765676708585,117.73309966428728
27000,2005_2007,46837,4111,0.08777248756325128,117.73898412156741
27000,2008_2010,46837,4492,0.09590708200781434,117.74486857884754
27000,2011_2013,46837,4649,0.09925913273693875,117.75075303612768
27000,2014_2016,46837,5457,0.11651045113905673,117.75663749340781
27000,2017_2019,46837,5932,0.1266520058927771,117.76252195068794
27200,1990_1992,46527,2078,0.04466223912996754,117.76840640796807
27200,1993_1995,46527,2437,0.05237818900853268,117.77429086524822
27200,1996_1998,46527,2832,0.0608678831646141,117.78017532252835
27200,1999_2001,46527,3055,0.0656607991058955,117.78605977980848
27200,2002_2004,46527,3219,0.06918563414791412,117.79194423708861
27200,2005_2007,46527,3177,0.06828293249081178,117.79782869436875
27200,2008_2010,46527,3793,0.08152255679497926,117.80371315164888
27200,2011_2013,46527,4083,0.08775549680830486,117.80959760892901
27200,2014_2016,46527,4990,0.1072495540223956,117.81548206620914
27200,2017_2019,46527,5345,0.11487953231457003,117.82136652348927
27400,1990_1992,46059,2094,0.045463427343190255,117.8272509807694
27400,1993_1995,46059,2582,0.056058533619922274,117.83313543804954
27400,1996_1998,46059,2962,0.06430882129442671,117.83901989532968
27400,1999_2001,46059,3154,0.06847738769838685,117.84490435260982
27400,2002_2004,46059,3325,0.07219001715191385,117.85078880988995
27400,2005_2007,46059,3329,0.07227686228532969,117.85667326717008
27400,2008_2010,46059,3883,0.084304913263423,117.86255772445021
27400,2011_2013,46059,4064,0.0882346555504896,117.86844218173034
27400,2014_2016,46059,5019,0.10896893115352048,117.87432663901048
27400,2017_2019,46059,5464,0.11863045224603226,117.88021109629061
27600,1990_1992,45267,2075,0.045839132259703534,117.88609555357074
27600,1993_1995,45267,2634,0.058188084034727285,117.89198001085089
27600,1996_1998,45267,3013,0.06656062915589724,117.89786446813102
27600,1999_2001,45267,3254,0.07188459584244593,117.90374892541115
27600,2002_2004,45267,3379,0.07464598935206662,117.90963338269128
27600,2005_2007,45267,3522,0.0778050235270727,117.91551783997141
27600,2008_2010,45267,4149,0.09165617337133011,117.92140229725155
27600,2011_2013,45267,4387,0.09691386661364791,117.92728675453168
27600,2014_2016,45267,5278,0.11659707955022422,117.93317121181181
27600,2017_2019,45267,5717,0.1262950935560121,117.93905566909194
27800,1990_1992,44756,2138,0.04777013137903298,117.94494012637207
27800,1993_1995,44756,2800,0.06256144427562785,117.9508245836522
27800,1996_1998,44756,3199,0.07147645008490482,117.95670904093235
27800,1999_2001,44756,3509,0.07840289570113504,117.96259349821248
27800,2002_2004,44756,3561,0.07956475109482528,117.96847795549262
27800,2005_2007,44756,3577,0.07992224506211458,117.97436241277275
27800,2008_2010,44756,4058,0.09066940745374921,117.98024687005288
27800,2011_2013,44756,4213,0.09413263026186433,117.98613132733301
27800,2014_2016,44756,5107,0.11410760568415408,117.99201578461314
27800,2017_2019,44756,5664,0.1265528644204129,117.99790024189328
28000,1990_1992,44434,2137,0.04809380204348022,118.00378469917341
28000,1993_1995,44434,2657,0.059796552189764596,118.00966915645355
28000,1996_1998,44434,3005,0.06762839267227798,118.01555361373369
28000,1999_2001,44434,3245,0.07302966197056308,118.02143807101382
28000,2002_2004,44434,3286,0.07395237880902011,118.02732252829395
28000,2005_2007,44434,3343,0.07523518026736283,118.03320698557408
28000,2008_2010,44434,3879,0.08729801503353288,118.03909144285421
28000,2011_2013,44434,4030,0.09069631363370392,118.04497590013435
28000,2014_2016,44434,4954,0.11149120043210155,118.05086035741448
28000,2017_2019,44434,5468,0.12305891884592879,118.05674481469461
28200,1990_1992,44029,2581,0.05862045470031116,118.06262927197474
28200,1993_1995,44029,3183,0.07229326125962433,118.06851372925487
28200,1996_1998,44029,3462,0.07862999386767812,118.07439818653502
28200,1999_2001,44029,3711,0.08428535737809172,118.08028264381515
28200,2002_2004,44029,3888,0.08830543505416884,118.08616710109528
28200,2005_2007,44029,3995,0.09073565150241886,118.09205155837542
28200,2008_2010,44029,4701,0.10677053760021804,118.09793601565555
28200,2011_2013,44029,4906,0.11142655976742602,118.10382047293568
28200,2014_2016,44029,5781,0.13129982511526495,118.10970493021581
28200,2017_2019,44029,6384,0.14499534397783279,118.11558938749594
