idx,Year,Base,Built,Percent,Lat
19600,1996_1998,28868,2741,0.09494942496882361,37.453714319639836
19600,1999_2001,28868,2541,0.08802133850630456,37.447862624686145
19600,2002_2004,28868,2522,0.08736317029236525,37.44201092973245
19600,2005_2007,28868,2631,0.09113897741443813,37.43615923477875
19600,2008_2010,28868,2758,0.09553831231813772,37.43030753982505
19600,2011_2013,28868,3131,0.10845919357073576,37.42445584487136
19600,2014_2016,28868,3454,0.11964805320770404,37.41860414991766
19600,2017_2019,28868,3874,0.13419703477899403,37.412752454963965
19800,1990_1992,28928,1994,0.06892975663716815,37.40690076001027
19800,1993_1995,28928,2218,0.07667311946902655,37.40104906505657
19800,1996_1998,28928,2470,0.08538440265486726,37.39519737010288
19800,1999_2001,28928,2298,0.07943860619469026,37.38934567514918
19800,2002_2004,28928,2237,0.07732992256637168,37.38349398019548
19800,2005_2007,28928,2348,0.08116703539823009,37.377642285241784
19800,2008_2010,28928,2322,0.08026825221238938,37.37179059028809
19800,2011_2013,28928,2576,0.08904867256637168,37.365938895334395
19800,2014_2016,28928,2789,0.09641178097345132,37.3600872003807
19800,2017_2019,28928,3080,0.1064712389380531,37.354235505427
20000,1990_1992,29647,2065,0.06965291597800789,37.34838381047331
20000,1993_1995,29647,2284,0.07703983539649881,37.34253211551961
20000,1996_1998,29647,2616,0.0882382703140284,37.33668042056591
20000,1999_2001,29647,2439,0.08226802037305629,37.330828725612214
20000,2002_2004,29647,2413,0.08139103450602085,37.324977030658516
20000,2005_2007,29647,2521,0.08503389887678349,37.319125335704825
20000,2008_2010,29647,2577,0.08692279151347522,37.31327364075113
20000,2011_2013,29647,2767,0.09333153438796506,37.30742194579743
20000,2014_2016,29647,3065,0.10338314163321753,37.30157025084373
20000,2017_2019,29647,3556,0.11994468242992545,37.29571855589004
20200,1990_1992,30317,2136,0.07045552000527756,37.28986686093634
20200,1993_1995,30317,2421,0.07985618629811657,37.284015165982645
20200,1996_1998,30317,2686,0.08859715671075634,37.27816347102895
20200,1999_2001,30317,2555,0.0842761486954514,37.272311776075256
20200,2002_2004,30317,2544,0.08391331596134183,37.26646008112156
20200,2005_2007,30317,2836,0.09354487581225056,37.26060838616786
20200,2008_2010,30317,3020,0.09961407791008345,37.25475669121416
20200,2011_2013,30317,3414,0.11261008675000825,37.248904996260464
20200,2014_2016,30317,3740,0.12336312959725566,37.24305330130677
20200,2017_2019,30317,4274,0.14097700959857506,37.237201606353075
20400,1990_1992,32220,1898,0.058907510862818126,37.23134991139938
20400,1993_1995,32220,1966,0.06101800124146493,37.22549821644568
20400,1996_1998,32220,2195,0.06812538795779019,37.21964652149199
20400,1999_2001,32220,2087,0.06477343265052762,37.21379482653829
20400,2002_2004,32220,2120,0.06579764121663563,37.20794313158459
20400,2005_2007,32220,2208,0.06852886405959031,37.202091436630894
20400,2008_2010,32220,2202,0.06834264432029795,37.1962397416772
20400,2011_2013,32220,2608,0.08094351334574798,37.190388046723506
20400,2014_2016,32220,2923,0.09072004965859715,37.18453635176981
20400,2017_2019,32220,3302,0.10248292985723154,37.17868465681611
20600,1990_1992,32285,2335,0.07232460895152548,37.17283296186241
20600,1993_1995,32285,2639,0.08174074647669197,37.16698126690872
20600,1996_1998,32285,3025,0.09369676320272573,37.16112957195502
20600,1999_2001,32285,3035,0.09400650456868515,37.155277877001325
20600,2002_2004,32285,3161,0.09790924577977389,37.14942618204763
20600,2005_2007,32285,3373,0.10447576273811368,37.143574487093936
20600,2008_2010,32285,3664,0.11348923648753291,37.13772279214024
20600,2011_2013,32285,4211,0.13043208920551339,37.13187109718654
20600,2014_2016,32285,4564,0.14136595942388105,37.12601940223284
20600,2017_2019,32285,5320,0.1647824066904135,37.12016770727915
20800,1990_1992,32327,2318,0.07170476691310669,37.11431601232545
20800,1993_1995,32327,2589,0.08008785225972098,37.108464317371755
20800,1996_1998,32327,2841,0.08788319361524423,37.10261262241806
20800,1999_2001,32327,2790,0.0863055650075788,37.09676092746436
20800,2002_2004,32327,2920,0.09032697126241222,37.09090923251067
20800,2005_2007,32327,3197,0.0988956599746342,37.08505753755697
20800,2008_2010,32327,3560,0.11012466359389983,37.07920584260327
20800,2011_2013,32327,4138,0.12800445448077458,37.073354147649574
20800,2014_2016,32327,4766,0.1474309400810468,37.067502452695884
20800,2017_2019,32327,5299,0.16391870572586384,37.061650757742186
21000,1990_1992,32293,3203,0.0991855820146781,37.05579906278849
21000,1993_1995,32293,3538,0.10955934722695321,37.04994736783479
21000,1996_1998,32293,3771,0.11677453318056545,37.0440956728811
21000,1999_2001,32293,3862,0.11959248134270585,37.0382439779274
21000,2002_2004,32293,3965,0.12278202706468894,37.0323922829737
21000,2005_2007,32293,4270,0.13222679837735732,37.026540588020005
21000,2008_2010,32293,4480,0.1387297556746044,37.02068889306631
21000,2011_2013,32293,4746,0.14696683491778403,37.014837198112616
21000,2014_2016,32293,4935,0.1528194964853064,37.00898550315892
21000,2017_2019,32293,5505,0.1704703805778342,37.00313380820522
21200,1990_1992,30735,2268,0.07379209370424597,36.99728211325152
21200,1993_1995,30735,2628,0.08550512445095168,36.99143041829783
21200,1996_1998,30735,2837,0.09230518952334472,36.98557872334413
21200,1999_2001,30735,2950,0.09598177972994956,36.979727028390435
21200,2002_2004,30735,3272,0.10645843500894746,36.97387533343674
21200,2005_2007,30735,3718,0.12096957865625509,36.96802363848305
21200,2008_2010,30735,4034,0.1312510167561412,36.96217194352935
21200,2011_2013,30735,4370,0.14218317878639988,36.95632024857565
21200,2014_2016,30735,4786,0.1557182365381487,36.95046855362195
21200,2017_2019,30735,5209,0.1694810476655279,36.944616858668255
21400,1990_1992,30602,2664,0.08705313378210575,36.938765163714564
21400,1993_1995,30602,3129,0.10224821907064897,36.932913468760866
21400,1996_1998,30602,3405,0.11126723743546174,36.92706177380717
21400,1999_2001,30602,3656,0.11946931573099798,36.92121007885347
21400,2002_2004,30602,4545,0.14851970459447095,36.91535838389978
21400,2005_2007,30602,5003,0.16348604666361677,36.90950668894608
21400,2008_2010,30602,5333,0.17426965557806678,36.90365499399238
21400,2011_2013,30602,5528,0.18064178811842363,36.897803299038685
21400,2014_2016,30602,5637,0.18420364682046925,36.891951604084994
21400,2017_2019,30602,6257,0.20446376053852688,36.886099909131296
21600,1990_1992,29359,3504,0.11935011410470384,36.8802482141776
21600,1993_1995,29359,4063,0.13839027214823393,36.8743965192239
21600,1996_1998,29359,4360,0.14850642051841004,36.8685448242702
21600,1999_2001,29359,4403,0.14997104806022005,36.86269312931651
21600,2002_2004,29359,4965,0.1691133894206206,36.85684143436281
21600,2005_2007,29359,5232,0.17820770462209204,36.850989739409115
21600,2008_2010,29359,5654,0.1925814911952042,36.845138044455425
21600,2011_2013,29359,5691,0.19384175210327328,36.83928634950173
21600,2014_2016,29359,5990,0.20402602268469636,36.83343465454803
21600,2017_2019,29359,6636,0.22602949691746993,36.82758295959433
21800,1990_1992,29289,3097,0.10573935607224555,36.82173126464063
21800,1993_1995,29289,3874,0.13226808699511763,36.81587956968694
21800,1996_1998,29289,4165,0.14220355764962955,36.810027874733244
21800,1999_2001,29289,4261,0.14548123869029328,36.804176179779546
21800,2002_2004,29289,5231,0.17859947420533306,36.79832448482585
21800,2005_2007,29289,5587,0.19075420806446106,36.79247278987215
21800,2008_2010,29289,6106,0.20847417119054934,36.78662109491846
21800,2011_2013,29289,6117,0.20884973880979207,36.78076939996476
21800,2014_2016,29289,6272,0.2141418279900304,36.77491770501106
21800,2017_2019,29289,6988,0.23858786575164737,36.76906601005737
22000,1990_1992,28566,3362,0.11769236154869425,36.763214315103674
22000,1993_1995,28566,4138,0.14485752292935658,36.757362620149976
22000,1996_1998,28566,4543,0.15903521669117132,36.75151092519628
22000,1999_2001,28566,4511,0.15791500385073165,36.74565923024258
22000,2002_2004,28566,5118,0.1791640411678219,36.73980753528889
22000,2005_2007,28566,5349,0.18725057760974584,36.73395584033519
22000,2008_2010,28566,5888,0.20611916264090177,36.728104145381494
22000,2011_2013,28566,5974,0.20912973464958343,36.722252450427796
22000,2014_2016,28566,6273,0.2195967233774417,36.7164007554741
22000,2017_2019,28566,6898,0.24147588041727927,36.71054906052041
22200,1990_1992,28247,2590,0.09169115304280101,36.70469736556671
22200,1993_1995,28247,3174,0.112365914964421,36.69884567061301
22200,1996_1998,28247,3458,0.12242008000849648,36.69299397565932
22200,1999_2001,28247,3536,0.12518143519665806,36.68714228070562
22200,2002_2004,28247,4019,0.14228059616950472,36.681290585751924
22200,2005_2007,28247,4111,0.1455375792119517,36.675438890798226
22200,2008_2010,28247,4523,0.16012319892377952,36.66958719584453
22200,2011_2013,28247,4621,0.1635925939037774,36.66373550089084
22200,2014_2016,28247,5029,0.17803660565723795,36.65788380593714
22200,2017_2019,28247,5691,0.2014727227670195,36.65203211098344
22400,1990_1992,27331,2129,0.07789689363726172,36.64618041602974
22400,1993_1995,27331,2547,0.0931908821484761,36.640328721076045
22400,1996_1998,27331,2923,0.10694815411071677,36.634477026122354
22400,1999_2001,27331,2852,0.104350371373166,36.62862533116866
22400,2002_2004,27331,3079,0.1126559584354762,36.62277363621496
22400,2005_2007,27331,3236,0.11840035124949691,36.61692194126127
22400,2008_2010,27331,3485,0.12751088507555522,36.61107024630757
22400,2011_2013,27331,3761,0.13760930811166808,36.60521855135387
22400,2014_2016,27331,4057,0.14843950093300648,36.599366856400174
22400,2017_2019,27331,4723,0.1728074347810179,36.593515161446476
22600,1990_1992,27492,1528,0.055579805034191763,36.587663466492785
22600,1993_1995,27492,1801,0.06550996653571949,36.58181177153909
22600,1996_1998,27492,2004,0.07289393278044522,36.57596007658539
22600,1999_2001,27492,2023,0.07358504292157719,36.57010838163169
22600,2002_2004,27492,2180,0.07929579514040448,36.564256686678
22600,2005_2007,27492,2346,0.0853339153208206,36.5584049917243
22600,2008_2010,27492,2570,0.09348174014258694,36.552553296770604
22600,2011_2013,27492,2870,0.10439400552888113,36.546701601816906
22600,2014_2016,27492,3091,0.11243270769678453,36.540849906863215
22600,2017_2019,27492,3593,0.13069256510985014,36.53499821190952
22800,1990_1992,27397,1832,0.06686863525203489,36.52914651695582
22800,1993_1995,27397,2184,0.07971675730919443,36.52329482200212
22800,1996_1998,27397,2448,0.0893528488520641,36.51744312704842
22800,1999_2001,27397,2562,0.09351388838193962,36.51159143209473
22800,2002_2004,27397,2838,0.10358798408584882,36.505739737141035
22800,2005_2007,27397,2982,0.10884403401832317,36.49988804218734
22800,2008_2010,27397,3228,0.11782311931963353,36.49403634723364
22800,2011_2013,27397,3541,0.1292477278534146,36.48818465227995
22800,2014_2016,27397,3693,0.1347957805599153,36.48233295732625
22800,2017_2019,27397,4390,0.16023652224696133,36.47648126237255
23000,1990_1992,26236,1671,0.06369111144991614,36.470629567418854
23000,1993_1995,26236,1954,0.07447781674035676,36.46477787246516
23000,1996_1998,26236,2222,0.08469278853483762,36.458926177511465
23000,1999_2001,26236,2220,0.08461655740204299,36.45307448255777
23000,2002_2004,26236,2499,0.09525080042689435,36.44722278760407
23000,2005_2007,26236,2752,0.10489403872541546,36.44137109265037
23000,2008_2010,26236,3035,0.11568074401585608,36.43551939769668
23000,2011_2013,26236,3359,0.12803018752858666,36.42966770274298
23000,2014_2016,26236,3578,0.13637749656959902,36.423816007789284
23000,2017_2019,26236,4291,0.1635538954108858,36.417964312835586
23200,1990_1992,25887,1681,0.06493606829682852,36.412112617881895
23200,1993_1995,25887,1910,0.0737822072855101,36.4062609229282
23200,1996_1998,25887,2290,0.08846138988681577,36.4004092279745
23200,1999_2001,25887,2292,0.08853864874261212,36.3945575330208
23200,2002_2004,25887,2734,0.10561285587360451,36.38870583806711
23200,2005_2007,25887,2851,0.11013249893769073,36.38285414311341
23200,2008_2010,25887,3284,0.12685904121759956,36.377002448159715
23200,2011_2013,25887,3690,0.14254258894425773,36.37115075320602
23200,2014_2016,25887,4167,0.16096882605168616,36.36529905825232
23200,2017_2019,25887,4886,0.18874338471047244,36.35944736329863
23400,1990_1992,25746,1569,0.06094150547657889,36.35359566834493
23400,1993_1995,25746,1833,0.07119552551852715,36.34774397339123
23400,1996_1998,25746,2281,0.08859628680183329,36.341892278437534
23400,1999_2001,25746,2292,0.08902353763691447,36.33604058348384
23400,2002_2004,25746,2812,0.10922084984075196,36.330188888530145
23400,2005_2007,25746,2890,0.11225044667132758,36.32433719357645
23400,2008_2010,25746,3272,0.12708770294414667,36.31848549862275
23400,2011_2013,25746,3510,0.13633185737590306,36.31263380366906
23400,2014_2016,25746,3899,0.1514410005437738,36.30678210871536
23400,2017_2019,25746,4429,0.1720267225976851,36.30093041376166
23600,1990_1992,25915,1627,0.06278217248697665,36.295078718807964
23600,1993_1995,25915,1972,0.07609492571869574,36.28922702385427
23600,1996_1998,25915,2400,0.09261045726413274,36.283375328900576
23600,1999_2001,25915,2414,0.09315068493150686,36.27752363394688
23600,2002_2004,25915,2746,0.10596179818637855,36.27167193899318
23600,2005_2007,25915,2768,0.10681072737796643,36.26582024403948
23600,2008_2010,25915,3210,0.12386648659077754,36.25996854908579
23600,2011_2013,25915,3393,0.13092803395716765,36.25411685413209
23600,2014_2016,25915,4097,0.15809376808797992,36.248265159178395
23600,2017_2019,25915,4481,0.17291144125024116,36.2424134642247
23800,1990_1992,25604,2085,0.08143258865802218,36.236561769271006
23800,1993_1995,25604,2638,0.10303077644118107,36.23071007431731
23800,1996_1998,25604,3085,0.12048898609592251,36.22485837936361
23800,1999_2001,25604,3157,0.12330104671145134,36.21900668440991
23800,2002_2004,25604,3513,0.13720512419934386,36.213154989456214
23800,2005_2007,25604,3686,0.1439618809561006,36.20730329450252
23800,2008_2010,25604,3943,0.153999375097641,36.201451599548825
23800,2011_2013,25604,4287,0.16743477581627872,36.19559990459513
23800,2014_2016,25604,4786,0.18692391813779097,36.18974820964143
23800,2017_2019,25604,5145,0.20094516481799718,36.18389651468774
24000,1990_1992,25144,1740,0.06920139993636652,36.17804481973404
24000,1993_1995,25144,2092,0.08320076360165447,36.17219312478034
24000,1996_1998,25144,2546,0.10125676105631562,36.166341429826645
24000,1999_2001,25144,2580,0.10260897231944002,36.160489734872954
24000,2002_2004,25144,2783,0.1106824689786828,36.154638039919256
24000,2005_2007,25144,3054,0.12146038816417436,36.14878634496556
24000,2008_2010,25144,3402,0.13530066815144767,36.14293465001186
24000,2011_2013,25144,3698,0.1470728603245307,36.13708295505816
24000,2014_2016,25144,4357,0.17328189627744192,36.13123126010447
24000,2017_2019,25144,4766,0.18954820235443842,36.12537956515077
24200,1990_1992,24555,1648,0.06711464060272856,36.119527870197075
24200,1993_1995,24555,1945,0.07920993687639992,36.11367617524338
24200,1996_1998,24555,2453,0.09989818774180412,36.107824480289686
24200,1999_2001,24555,2545,0.10364487884341275,36.10197278533599
24200,2002_2004,24555,2727,0.1110568112400733,36.09612109038229
24200,2005_2007,24555,2956,0.12038281409081654,36.09026939542859
24200,2008_2010,24555,3199,0.13027896558745672,36.0844177004749
24200,2011_2013,24555,3565,0.14518428018733456,36.0785660055212
24200,2014_2016,24555,4033,0.16424353492160457,36.072714310567505
24200,2017_2019,24555,4502,0.18334351455915293,36.06686261561381
24400,1990_1992,24381,1220,0.05003896476764694,36.06101092066011
24400,1993_1995,24381,1340,0.054960830154628604,36.05515922570642
24400,1996_1998,24381,1663,0.0682088511545876,36.04930753075272
24400,1999_2001,24381,1631,0.06689635371805915,36.04345583579902
24400,2002_2004,24381,1900,0.07792953529387638,36.037604140845325
24400,2005_2007,24381,2061,0.08453303802141011,36.031752445891634
24400,2008_2010,24381,2293,0.09404864443624134,36.025900750937936
24400,2011_2013,24381,2602,0.10672244780771913,36.02004905598424
24400,2014_2016,24381,2987,0.12251343259095197,36.01419736103054
24400,2017_2019,24381,3311,0.13580246913580246,36.00834566607685
24600,1990_1992,24632,1294,0.05253329002923027,36.00249397112315
24600,1993_1995,24632,1501,0.06093699253004222,35.99664227616945
24600,1996_1998,24632,1847,0.07498376096135109,35.990790581215755
24600,1999_2001,24632,1929,0.07831276388437805,35.98493888626206
24600,2002_2004,24632,2074,0.08419941539460864,35.979087191308366
24600,2005_2007,24632,2219,0.09008606690483924,35.97323549635467
24600,2008_2010,24632,2509,0.10185936992530042,35.96738380140097
24600,2011_2013,24632,2803,0.11379506333225073,35.96153210644727
24600,2014_2016,24632,3226,0.13096784670347517,35.95568041149358
24600,2017_2019,24632,3427,0.13912796362455343,35.94982871653988
24800,1990_1992,24332,1464,0.06016768042084498,35.943977021586186
24800,1993_1995,24332,1619,0.06653789248725958,35.93812532663249
24800,1996_1998,24332,1991,0.08182640144665461,35.9322736316788
24800,1999_2001,24332,2018,0.08293605129048168,35.9264219367251
24800,2002_2004,24332,2292,0.09419694229820812,35.9205702417714
24800,2005_2007,24332,2482,0.1020055893473615,35.9147185468177
24800,2008_2010,24332,2721,0.11182804537234917,35.908866851864005
24800,2011_2013,24332,3145,0.1292536577346704,35.903015156910314
24800,2014_2016,24332,3440,0.1413776097320401,35.897163461956616
24800,2017_2019,24332,3917,0.16098142363965148,35.89131176700292
25000,1990_1992,23873,1642,0.06878063083818539,35.88546007204923
25000,1993_1995,23873,1847,0.07736773761152767,35.87960837709553
25000,1996_1998,23873,2170,0.0908976668202572,35.87375668214183
25000,1999_2001,23873,2172,0.09098144347170443,35.86790498718813
25000,2002_2004,23873,2368,0.09919155531353412,35.862053292234435
25000,2005_2007,23873,2400,0.10053198173668998,35.856201597280744
25000,2008_2010,23873,2633,0.11029196163029363,35.850349902327046
25000,2011_2013,23873,2906,0.12172747455284212,35.84449820737335
25000,2014_2016,23873,3251,0.1361789469274913,35.83864651241965
25000,2017_2019,23873,3596,0.1506304193021405,35.83279481746595
25200,1990_1992,23891,1401,0.0586413293708928,35.82694312251226
25200,1993_1995,23891,1743,0.07295634339290946,35.821091427558564
25200,1996_1998,23891,2068,0.08655979239043991,35.815239732604866
25200,1999_2001,23891,2144,0.08974090661755472,35.809388037651175
25200,2002_2004,23891,2238,0.093675442635302,35.80353634269748
25200,2005_2007,23891,2298,0.09618684860407685,35.79768464774378
25200,2008_2010,23891,2426,0.10154451467079653,35.79183295279008
25200,2011_2013,23891,2694,0.11276212799799087,35.78598125783638
25200,2014_2016,23891,3046,0.12749570968147,35.78012956288269
25200,2017_2019,23891,3399,0.1422711481310954,35.774277867928994
25400,1990_1992,23882,1378,0.0577003601038439,35.768426172975296
25400,1993_1995,23882,1649,0.06904781844066661,35.7625744780216
25400,1996_1998,23882,2059,0.08621555983585964,35.7567227830679
25400,1999_2001,23882,2171,0.09090528431454652,35.75087108811421
25400,2002_2004,23882,2395,0.10028473327192028,35.74501939316051
25400,2005_2007,23882,2557,0.10706808475002094,35.73916769820681
25400,2008_2010,23882,2753,0.11527510258772297,35.73331600325312
25400,2011_2013,23882,3046,0.12754375680428776,35.727464308299425
25400,2014_2016,23882,3402,0.1424503810401139,35.72161261334573
25400,2017_2019,23882,3760,0.1574407503559166,35.71576091839203
25600,1990_1992,23568,1339,0.0568143245078072,35.70990922343833
25600,1993_1995,23568,1633,0.0692888662593347,35.70405752848464
25600,1996_1998,23568,1901,0.0806602172437203,35.69820583353094
25600,1999_2001,23568,1965,0.08337576374745417,35.692354138577244
25600,2002_2004,23568,2040,0.08655804480651731,35.686502443623546
25600,2005_2007,23568,2185,0.09271045485403938,35.68065074866985
25600,2008_2010,23568,2394,0.10157841140529532,35.67479905371616
25600,2011_2013,23568,2855,0.1211388323150034,35.66894735876246
25600,2014_2016,23568,3211,0.13624405974202308,35.66309566380876
25600,2017_2019,23568,3535,0.14999151391717583,35.65724396885507
25800,1990_1992,23366,1251,0.05353933065137379,35.65139227390137
25800,1993_1995,23366,1707,0.07305486604468031,35.645540578947674
25800,1996_1998,23366,1919,0.08212787811349824,35.639688883993976
25800,1999_2001,23366,2024,0.0866215869211675,35.63383718904028
25800,2002_2004,23366,2078,0.0889326371651117,35.62798549408659
25800,2005_2007,23366,2169,0.09282718479842506,35.62213379913289
25800,2008_2010,23366,2300,0.09843362150132672,35.61628210417919
25800,2011_2013,23366,2614,0.1118719506975948,35.61043040922549
25800,2014_2016,23366,2969,0.12706496619019086,35.6045787142718
25800,2017_2019,23366,3178,0.1360095865787897,35.598727019318105
26000,1990_1992,23046,1314,0.05701640197865139,35.59287532436441
26000,1993_1995,23046,1734,0.07524082270242125,35.58702362941071
26000,1996_1998,23046,2127,0.09229367352252017,35.58117193445702
26000,1999_2001,23046,2226,0.09658942983598022,35.57532023950332
26000,2002_2004,23046,2480,0.1076108652260696,35.56946854454962
26000,2005_2007,23046,2639,0.1145101102143539,35.563616849595924
26000,2008_2010,23046,2811,0.12197344441551679,35.557765154642226
26000,2011_2013,23046,2989,0.12969712748416212,35.551913459688535
26000,2014_2016,23046,3402,0.1476178078625358,35.54606176473484
26000,2017_2019,23046,3653,0.15850906881888396,35.54021006978114
26200,1990_1992,22798,1658,0.07272567769102553,35.53435837482744
26200,1993_1995,22798,2035,0.08926221598385824,35.52850667987375
26200,1996_1998,22798,2451,0.10750943065181157,35.52265498492005
26200,1999_2001,22798,2567,0.11259759628037547,35.516803289966354
26200,2002_2004,22798,2974,0.13045003947714712,35.510951595012656
26200,2005_2007,22798,3170,0.1390472848495482,35.505099900058966
26200,2008_2010,22798,3423,0.15014474953943327,35.49924820510527
26200,2011_2013,22798,3683,0.16154925870690412,35.49339651015157
26200,2014_2016,22798,4048,0.17755943503816124,35.48754481519787
26200,2017_2019,22798,4370,0.1916834810071059,35.481693120244174
26400,1990_1992,23146,1460,0.06307785362481638,35.47584142529048
26400,1993_1995,23146,1639,0.0708113712952562,35.469989730336785
26400,1996_1998,23146,2037,0.08800656700941847,35.46413803538309
26400,1999_2001,23146,2080,0.08986433941069731,35.45828634042939
26400,2002_2004,23146,2328,0.10057893372504968,35.4524346454757
26400,2005_2007,23146,2491,0.10762118724617645,35.446582950522
26400,2008_2010,23146,2582,0.11155275209539445,35.4407312555683
26400,2011_2013,23146,2870,0.12399550678302947,35.434879560614604
26400,2014_2016,23146,3116,0.13462369307871772,35.42902786566091
26400,2017_2019,23146,3598,0.15544802557677354,35.423176170707215
26600,1990_1992,23380,1324,0.05662959794696321,35.41732447575352
26600,1993_1995,23380,1648,0.07048759623609924,35.41147278079982
26600,1996_1998,23380,2241,0.09585115483319076,35.40562108584612
26600,1999_2001,23380,2321,0.09927288280581693,35.39976939089243
26600,2002_2004,23380,2996,0.1281437125748503,35.39391769593873
26600,2005_2007,23380,3098,0.13250641573994867,35.388066000985035
26600,2008_2010,23380,3547,0.1517108639863131,35.38221430603134
26600,2011_2013,23380,3549,0.15179640718562873,35.376362611077646
26600,2014_2016,23380,3862,0.16518391787852865,35.37051091612395
26600,2017_2019,23380,4298,0.18383233532934132,35.36465922117025
26800,1990_1992,23725,2752,0.11599578503688093,35.35880752621655
26800,1993_1995,23725,3125,0.13171759747102213,35.35295583126286
26800,1996_1998,23725,3669,0.15464699683877767,35.34710413630916
26800,1999_2001,23725,3819,0.16096944151738674,35.341252441355465
26800,2002_2004,23725,4095,0.1726027397260274,35.33540074640177
26800,2005_2007,23725,4396,0.18528977871443625,35.32954905144807
26800,2008_2010,23725,4727,0.1992413066385669,35.32369735649438
26800,2011_2013,23725,4980,0.20990516332982087,35.31784566154068
26800,2014_2016,23725,5346,0.225331928345627,35.31199396658698
26800,2017_2019,23725,5638,0.23763962065331928,35.306142271633284
27000,1990_1992,24085,1789,0.07427859663691094,35.30029057667959
27000,1993_1995,24085,2087,0.08665144280672618,35.294438881725895
27000,1996_1998,24085,2553,0.10599958480381981,35.2885871867722
27000,1999_2001,24085,2707,0.112393605978825,35.2827354918185
27000,2002_2004,24085,2983,0.12385302055221092,35.27688379686481
27000,2005_2007,24085,3368,0.1398380734897239,35.27103210191111
27000,2008_2010,24085,3556,0.14764376167739257,35.26518040695741
27000,2011_2013,24085,3727,0.1547436163587295,35.259328712003715
27000,2014_2016,24085,4141,0.1719327382188084,35.25347701705002
27000,2017_2019,24085,4410,0.1831015154660577,35.247625322096326
27200,1990_1992,24184,2056,0.08501488587495865,35.24177362714263
27200,1993_1995,24184,2473,0.10225769103539531,35.23592193218893
27200,1996_1998,24184,3022,0.12495865034733708,35.23007023723523
27200,1999_2001,24184,3277,0.13550281177638107,35.22421854228154
27200,2002_2004,24184,3797,0.15700463116109825,35.21836684732784
27200,2005_2007,24184,4376,0.18094608005292756,35.212515152374145
27200,2008_2010,24184,4651,0.1923172345352299,35.20666345742045
27200,2011_2013,24184,4845,0.20033906715183591,35.200811762466756
27200,2014_2016,24184,5085,0.21026298379093616,35.19496006751306
27200,2017_2019,24184,5449,0.22531425736023816,35.18910837255936
27400,1990_1992,25780,2094,0.08122575640031032,35.18325667760566
27400,1993_1995,25780,2424,0.09402637703646237,35.177404982651964
27400,1996_1998,25780,2902,0.11256788207913111,35.17155328769827
27400,1999_2001,25780,3036,0.11776570985259892,35.165701592744576
27400,2002_2004,25780,3438,0.13335919317300232,35.15984989779088
27400,2005_2007,25780,3814,0.14794414274631498,35.15399820283718
27400,2008_2010,25780,4019,0.15589604344453065,35.14814650788349
27400,2011_2013,25780,4355,0.16892940263770365,35.14229481292979
27400,2014_2016,25780,4851,0.1881691233514352,35.13644311797609
27400,2017_2019,25780,5325,0.20655546935608998,35.130591423022395
27600,1990_1992,27236,2491,0.0914598325745337,35.124739728068704
27600,1993_1995,27236,2914,0.10699074754002057,35.118888033115006
27600,1996_1998,27236,3387,0.1243574680569834,35.11303633816131
27600,1999_2001,27236,3607,0.13243501248347775,35.10718464320761
27600,2002_2004,27236,4067,0.14932442355705683,35.10133294825391
27600,2005_2007,27236,4575,0.16797620796005286,35.09548125330022
27600,2008_2010,27236,5010,0.18394771625789397,35.08962955834652
27600,2011_2013,27236,5544,0.2035541195476575,35.083777863392825
27600,2014_2016,27236,6221,0.2284109267146424,35.07792616843913
27600,2017_2019,27236,6529,0.23971948891173447,35.072074473485436
27800,1990_1992,27162,1945,0.07160739268095133,35.06622277853174
27800,1993_1995,27162,2409,0.08869008173183124,35.06037108357804
27800,1996_1998,27162,2903,0.106877254988587,35.05451938862434
27800,1999_2001,27162,3148,0.11589720933657316,35.04866769367065
27800,2002_2004,27162,3568,0.13135998821883513,35.042815998716954
27800,2005_2007,27162,4069,0.14980487445696195,35.036964303763256
27800,2008_2010,27162,4368,0.16081290037552462,35.03111260880956
27800,2011_2013,27162,4799,0.1766806567999411,35.02526091385586
27800,2014_2016,27162,5452,0.2007215963478389,35.01940921890217
27800,2017_2019,27162,5703,0.20996244753700022,35.01355752394847
28000,1990_1992,27341,2523,0.09227899491606013,35.00770582899477
28000,1993_1995,27341,2965,0.1084451922021872,35.001854134041075
28000,1996_1998,27341,3392,0.12406276288358144,34.996002439087384
28000,1999_2001,27341,3613,0.13214586152664495,34.990150744133686
28000,2002_2004,27341,4123,0.1507991660875608,34.98429904917999
28000,2005_2007,27341,4731,0.17303683113273105,34.97844735422629
28000,2008_2010,27341,5024,0.18375333747851214,34.9725956592726
28000,2011_2013,27341,5380,0.19677407556417104,34.9667439643189
28000,2014_2016,27341,5798,0.21206247028272557,34.9608922693652
28000,2017_2019,27341,6123,0.22394938005193665,34.955040574411505
28200,1990_1992,27714,1862,0.06718625965216136,34.94918887945781
28200,1993_1995,27714,2228,0.08039258136681822,34.94333718450412
28200,1996_1998,27714,2518,0.09085660676914195,34.93748548955042
28200,1999_2001,27714,2768,0.09987731832286931,34.93163379459672
28200,2002_2004,27714,3119,0.11254239734430252,34.92578209964303
28200,2005_2007,27714,3460,0.12484664790358664,34.91993040468933
28200,2008_2010,27714,3823,0.13794472107959876,34.914078709735634
28200,2011_2013,27714,4104,0.1480840008659883,34.908227014781936
28200,2014_2016,27714,4538,0.163743956123259,34.90237531982824
