time,NDVI,NDBI,EVI
2018-10-26 02:49:13.410,0.110113225877285,0.05163043737411499,0.08619889616966248
2018-11-02 02:55:01.740,0.11815503239631653,0.016609640792012215,0.10798150300979614
2018-11-02 02:55:25.630,0.11346503347158432,0.015773961320519447,0.10050219297409058
2018-11-11 02:49:15.880,0.10826747864484787,-0.1116071566939354,0.12679463624954224
2018-11-27 02:49:15.360,0.09073441475629807,-0.22569425404071808,0.26386064291000366
2018-12-04 02:55:01.130,0.11054276674985886,-0.30614975094795227,0.10721401870250702
2018-12-13 02:49:11.890,0.2560342252254486,-0.20982933044433594,0.25574126839637756
2018-12-20 02:54:59.240,0.22014890611171722,-0.23871222138404846,0.3805139660835266
2018-12-20 02:55:23.130,0.2193848043680191,-0.23770250380039215,0.3564707934856415
2018-12-29 02:49:12.370,0.3254673182964325,-0.13471797108650208,0.302121639251709
2019-01-05 02:54:58.720,0.06334931403398514,-0.09632223844528198,0.24317842721939087
2019-01-21 02:54:55.420,0.35857754945755005,-0.18904897570610046,0.3806449770927429
2019-01-21 02:55:19.310,0.34946948289871216,-0.18222308158874512,0.3530445098876953
2019-02-06 02:55:16.380,0.34214597940444946,-0.30892133712768555,0.5629326105117798
2019-02-22 02:54:49.730,0.25003015995025635,-0.2081875503063202,0.4871197044849396
2019-02-22 02:55:13.620,0.2504219710826874,-0.20867082476615906,0.472763329744339
2019-03-10 02:54:44.440,0.4714922308921814,-0.40554794669151306,0.7533520460128784
2019-03-10 02:55:08.340,0.47450539469718933,-0.4068957269191742,0.7408280968666077
2019-03-19 02:48:55.020,0.6357302665710449,-0.4948342442512512,0.752942681312561
2019-03-26 02:54:40.710,0.3412914276123047,-0.477353572845459,0.6458293199539185
2019-03-26 02:55:04.600,0.34134024381637573,-0.4785049259662628,0.6359492540359497
2019-04-04 02:48:51.560,0.23644544184207916,-0.465935081243515,0.7080932259559631
2019-04-11 02:54:36.160,0.17375126481056213,-0.20340709388256073,0.5900323987007141
2019-04-11 02:55:00.040,0.1677480936050415,-0.20478889346122742,0.6052278876304626
2019-05-06 02:48:47.890,0.4242798984050751,-0.5409929156303406,0.786405086517334
2019-05-22 02:48:58.200,0.6091882586479187,-0.4275045096874237,0.6464636921882629
2019-05-29 02:54:48.860,0.26874420046806335,-0.170138418674469,0.37006786465644836
2019-06-07 02:49:06.150,0.23998486995697021,0.030507825314998627,0.26889774203300476
2019-06-14 02:54:55.830,0.21428020298480988,0.041201915591955185,0.21238648891448975
2019-06-14 02:55:19.710,0.2117365449666977,0.05036786198616028,0.20953157544136047
2019-06-23 02:49:11.880,0.18412920832633972,0.11217736452817917,0.1791187971830368
2019-06-30 02:55:00.680,0.22611060738563538,-0.12643678486347198,0.3252509832382202
2019-06-30 02:55:24.570,0.22635352611541748,-0.12616592645645142,0.3254263401031494
2019-07-09 02:49:15.614,0.3460943102836609,-0.14659076929092407,0.6479330062866211
2019-07-16 02:55:03.525,0.30131566524505615,-0.30936041474342346,0.6469617486000061
2019-07-16 02:55:27.416,0.29969853162765503,-0.30711913108825684,0.637468159198761
2019-07-25 02:49:19.927,0.3025188446044922,-0.17282354831695557,0.681410014629364
2019-08-01 02:55:09.879,0.7780846357345581,-0.4782802164554596,0.9950050711631775
2019-08-01 02:55:33.770,0.7857050895690918,-0.47547852993011475,1.0173403024673462
2019-08-17 02:55:15.332,0.7054263353347778,-0.3979853391647339,0.9902777075767517
2019-08-17 02:55:39.223,0.7166012525558472,-0.39959660172462463,1.0153089761734009
2019-09-02 02:55:18.844,0.6675419807434082,-0.3696657121181488,0.9588597416877747
2019-09-02 02:55:42.735,0.6680294871330261,-0.3713248074054718,0.9480443000793457
2019-09-18 02:55:24.247,0.38172823190689087,-0.019190821796655655,0.2995868921279907
2019-09-18 02:55:48.133,0.3815946877002716,-0.0234617218375206,0.2948612868785858
2019-09-27 02:49:40.065,0.24841351807117462,0.10608670115470886,0.2806421220302582
2019-10-04 02:55:52.491,0.03580440580844879,-0.229085773229599,0.15086869895458221
2019-10-13 02:49:43.072,0.11002358049154282,0.03725828230381012,0.10593681037425995
2019-10-20 02:55:30.501,0.14239484071731567,0.0608028843998909,0.11740054190158844
2019-10-20 02:55:54.388,0.14334732294082642,0.060904957354068756,0.1154719665646553
2019-10-29 02:49:43.487,0.19830116629600525,-0.04787632077932358,0.20977236330509186
2019-11-05 02:55:29.638,0.2842702269554138,-0.08691135048866272,0.29925137758255005
2019-11-05 02:55:53.533,0.2852292060852051,-0.09357942640781403,0.2896408140659332
2019-11-14 02:49:40.977,0.491963267326355,-0.20575270056724548,0.48025646805763245
2019-12-07 02:55:25.550,0.49615350365638733,-0.3543005585670471,0.8359237909317017
2019-12-07 02:55:49.441,0.4944571256637573,-0.3506692349910736,0.7856740951538086
