param_n_estimators,split0_test_score,variable,value,year
92,0.9279899812147777,split2_test_score,0.9455228553537883,2005_2007
93,0.9223544145272385,split2_test_score,0.9417658108954289,2005_2007
94,0.9254852849092048,split2_test_score,0.9448966812773951,2005_2007
95,0.9236067626800251,split2_test_score,0.9411396368190357,2005_2007
96,0.9223544145272385,split2_test_score,0.9430181590482154,2005_2007
97,0.9273638071383845,split2_test_score,0.9423919849718222,2005_2007
98,0.9242329367564183,split2_test_score,0.9423919849718222,2005_2007
99,0.9242329367564183,split2_test_score,0.9436443331246086,2005_2007
100,0.9236067626800251,split2_test_score,0.9442705072010019,2005_2007
101,0.9273638071383845,split2_test_score,0.9430181590482154,2005_2007
102,0.9236067626800251,split2_test_score,0.9448966812773951,2005_2007
103,0.9204758922980588,split2_test_score,0.9430181590482154,2005_2007
104,0.9229805886036319,split2_test_score,0.9436443331246086,2005_2007
105,0.9223544145272385,split2_test_score,0.9436443331246086,2005_2007
106,0.9217282404508453,split2_test_score,0.9430181590482154,2005_2007
107,0.9192235441452724,split2_test_score,0.9448966812773951,2005_2007
108,0.9292423293675642,split2_test_score,0.9430181590482154,2005_2007
109,0.9254852849092048,split2_test_score,0.9417658108954289,2005_2007
110,0.9267376330619912,split2_test_score,0.939261114589856,2005_2007
111,0.926111458985598,split2_test_score,0.9423919849718222,2005_2007
112,0.9248591108328115,split2_test_score,0.9430181590482154,2005_2007
113,0.9273638071383845,split2_test_score,0.9430181590482154,2005_2007
114,0.9254852849092048,split2_test_score,0.9411396368190357,2005_2007
115,0.9248591108328115,split2_test_score,0.9430181590482154,2005_2007
116,0.9229805886036319,split2_test_score,0.939261114589856,2005_2007
117,0.9223544145272385,split2_test_score,0.9405134627426425,2005_2007
118,0.926111458985598,split2_test_score,0.9442705072010019,2005_2007
119,0.9254852849092048,split2_test_score,0.9417658108954289,2005_2007
120,0.9248591108328115,split2_test_score,0.9430181590482154,2005_2007
1,0.8365685660613651,split3_test_score,0.8822792736380713,2005_2007
2,0.8190356919223544,split3_test_score,0.8941765810895429,2005_2007
3,0.8985597996242956,split3_test_score,0.9342517219787101,2005_2007
4,0.8904195366311835,split3_test_score,0.9198497182216656,2005_2007
5,0.9041953663118347,split3_test_score,0.9355040701314965,2005_2007
6,0.8960551033187226,split3_test_score,0.9386349405134627,2005_2007
7,0.9041953663118347,split3_test_score,0.9342517219787101,2005_2007
8,0.8985597996242956,split3_test_score,0.9430181590482154,2005_2007
9,0.9192235441452724,split3_test_score,0.9411396368190357,2005_2007
10,0.91296180338134,split3_test_score,0.9405134627426425,2005_2007
11,0.91296180338134,split3_test_score,0.9398872886662493,2005_2007
12,0.9167188478396995,split3_test_score,0.9405134627426425,2005_2007
13,0.9179711959924859,split3_test_score,0.9461490294301816,2005_2007
14,0.9142141515341264,split3_test_score,0.9455228553537883,2005_2007
15,0.9198497182216656,split3_test_score,0.9436443331246086,2005_2007
16,0.9198497182216656,split3_test_score,0.9486537257357546,2005_2007
17,0.9198497182216656,split3_test_score,0.9486537257357546,2005_2007
18,0.9117094552285535,split3_test_score,0.9423919849718222,2005_2007
19,0.9185973700688791,split3_test_score,0.9461490294301816,2005_2007
20,0.9135879774577332,split3_test_score,0.9467752035065748,2005_2007
21,0.9242329367564183,split3_test_score,0.9530369442705072,2005_2007
22,0.9135879774577332,split3_test_score,0.9467752035065748,2005_2007
23,0.9248591108328115,split3_test_score,0.9524107701941139,2005_2007
24,0.9236067626800251,split3_test_score,0.949906073888541,2005_2007
25,0.9204758922980588,split3_test_score,0.9511584220413275,2005_2007
26,0.9267376330619912,split3_test_score,0.9492798998121478,2005_2007
27,0.9211020663744521,split3_test_score,0.9555416405760802,2005_2007
28,0.9198497182216656,split3_test_score,0.9511584220413275,2005_2007
29,0.9236067626800251,split3_test_score,0.947401377582968,2005_2007
30,0.9204758922980588,split3_test_score,0.9517845961177207,2005_2007
31,0.9279899812147777,split3_test_score,0.9448966812773951,2005_2007
32,0.9204758922980588,split3_test_score,0.9480275516593613,2005_2007
33,0.9267376330619912,split3_test_score,0.9467752035065748,2005_2007
34,0.9248591108328115,split3_test_score,0.9517845961177207,2005_2007
35,0.926111458985598,split3_test_score,0.954915466499687,2005_2007
36,0.9267376330619912,split3_test_score,0.9486537257357546,2005_2007
37,0.9204758922980588,split3_test_score,0.9480275516593613,2005_2007
38,0.9217282404508453,split3_test_score,0.947401377582968,2005_2007
39,0.9223544145272385,split3_test_score,0.9511584220413275,2005_2007
40,0.9273638071383845,split3_test_score,0.9511584220413275,2005_2007
41,0.9217282404508453,split3_test_score,0.947401377582968,2005_2007
42,0.9167188478396995,split3_test_score,0.9492798998121478,2005_2007
43,0.9223544145272385,split3_test_score,0.9536631183469004,2005_2007
44,0.9223544145272385,split3_test_score,0.9505322479649343,2005_2007
45,0.9279899812147777,split3_test_score,0.9511584220413275,2005_2007
46,0.9192235441452724,split3_test_score,0.9524107701941139,2005_2007
47,0.9192235441452724,split3_test_score,0.9524107701941139,2005_2007
48,0.9223544145272385,split3_test_score,0.949906073888541,2005_2007
49,0.9267376330619912,split3_test_score,0.9536631183469004,2005_2007
50,0.9248591108328115,split3_test_score,0.9505322479649343,2005_2007
51,0.9273638071383845,split3_test_score,0.9492798998121478,2005_2007
52,0.9217282404508453,split3_test_score,0.9492798998121478,2005_2007
53,0.9279899812147777,split3_test_score,0.9505322479649343,2005_2007
54,0.9248591108328115,split3_test_score,0.9467752035065748,2005_2007
55,0.9242329367564183,split3_test_score,0.9536631183469004,2005_2007
56,0.9279899812147777,split3_test_score,0.9486537257357546,2005_2007
57,0.9273638071383845,split3_test_score,0.947401377582968,2005_2007
58,0.9267376330619912,split3_test_score,0.954915466499687,2005_2007
59,0.9236067626800251,split3_test_score,0.9524107701941139,2005_2007
60,0.9229805886036319,split3_test_score,0.9505322479649343,2005_2007
61,0.9267376330619912,split3_test_score,0.9530369442705072,2005_2007
62,0.9292423293675642,split3_test_score,0.9480275516593613,2005_2007
63,0.9223544145272385,split3_test_score,0.9511584220413275,2005_2007
64,0.9236067626800251,split3_test_score,0.949906073888541,2005_2007
65,0.9242329367564183,split3_test_score,0.949906073888541,2005_2007
66,0.926111458985598,split3_test_score,0.9511584220413275,2005_2007
67,0.9254852849092048,split3_test_score,0.949906073888541,2005_2007
68,0.9292423293675642,split3_test_score,0.9486537257357546,2005_2007
69,0.9211020663744521,split3_test_score,0.9555416405760802,2005_2007
70,0.9229805886036319,split3_test_score,0.9505322479649343,2005_2007
71,0.9242329367564183,split3_test_score,0.949906073888541,2005_2007
72,0.9298685034439574,split3_test_score,0.9524107701941139,2005_2007
73,0.9236067626800251,split3_test_score,0.9505322479649343,2005_2007
74,0.9242329367564183,split3_test_score,0.9517845961177207,2005_2007
75,0.9211020663744521,split3_test_score,0.9517845961177207,2005_2007
76,0.9267376330619912,split3_test_score,0.9536631183469004,2005_2007
77,0.926111458985598,split3_test_score,0.949906073888541,2005_2007
78,0.9242329367564183,split3_test_score,0.9511584220413275,2005_2007
79,0.9342517219787101,split3_test_score,0.9524107701941139,2005_2007
80,0.9242329367564183,split3_test_score,0.9524107701941139,2005_2007
81,0.9217282404508453,split3_test_score,0.9524107701941139,2005_2007
82,0.9273638071383845,split3_test_score,0.9505322479649343,2005_2007
83,0.9273638071383845,split3_test_score,0.9530369442705072,2005_2007
84,0.9292423293675642,split3_test_score,0.9536631183469004,2005_2007
85,0.9185973700688791,split3_test_score,0.954915466499687,2005_2007
86,0.9248591108328115,split3_test_score,0.9517845961177207,2005_2007
87,0.9248591108328115,split3_test_score,0.9511584220413275,2005_2007
88,0.9211020663744521,split3_test_score,0.9505322479649343,2005_2007
89,0.9217282404508453,split3_test_score,0.949906073888541,2005_2007
90,0.9242329367564183,split3_test_score,0.9511584220413275,2005_2007
91,0.9217282404508453,split3_test_score,0.954915466499687,2005_2007
92,0.9279899812147777,split3_test_score,0.9511584220413275,2005_2007
93,0.9223544145272385,split3_test_score,0.9536631183469004,2005_2007
94,0.9254852849092048,split3_test_score,0.9517845961177207,2005_2007
95,0.9236067626800251,split3_test_score,0.9511584220413275,2005_2007
96,0.9223544145272385,split3_test_score,0.9517845961177207,2005_2007
97,0.9273638071383845,split3_test_score,0.9517845961177207,2005_2007
98,0.9242329367564183,split3_test_score,0.9536631183469004,2005_2007
99,0.9242329367564183,split3_test_score,0.9511584220413275,2005_2007
100,0.9236067626800251,split3_test_score,0.9517845961177207,2005_2007
101,0.9273638071383845,split3_test_score,0.9536631183469004,2005_2007
102,0.9236067626800251,split3_test_score,0.954915466499687,2005_2007
103,0.9204758922980588,split3_test_score,0.9524107701941139,2005_2007
104,0.9229805886036319,split3_test_score,0.9517845961177207,2005_2007
105,0.9223544145272385,split3_test_score,0.9511584220413275,2005_2007
106,0.9217282404508453,split3_test_score,0.9530369442705072,2005_2007
107,0.9192235441452724,split3_test_score,0.9505322479649343,2005_2007
108,0.9292423293675642,split3_test_score,0.9517845961177207,2005_2007
109,0.9254852849092048,split3_test_score,0.9567939887288667,2005_2007
110,0.9267376330619912,split3_test_score,0.949906073888541,2005_2007
111,0.926111458985598,split3_test_score,0.9530369442705072,2005_2007
112,0.9248591108328115,split3_test_score,0.9524107701941139,2005_2007
113,0.9273638071383845,split3_test_score,0.9536631183469004,2005_2007
114,0.9254852849092048,split3_test_score,0.9517845961177207,2005_2007
115,0.9248591108328115,split3_test_score,0.9492798998121478,2005_2007
116,0.9229805886036319,split3_test_score,0.9511584220413275,2005_2007
117,0.9223544145272385,split3_test_score,0.9517845961177207,2005_2007
118,0.926111458985598,split3_test_score,0.9517845961177207,2005_2007
119,0.9254852849092048,split3_test_score,0.949906073888541,2005_2007
120,0.9248591108328115,split3_test_score,0.9511584220413275,2005_2007
1,0.8365685660613651,split4_test_score,0.8816530995616781,2005_2007
2,0.8190356919223544,split4_test_score,0.8835316217908579,2005_2007
3,0.8985597996242956,split4_test_score,0.902316844082655,2005_2007
4,0.8904195366311835,split4_test_score,0.9135879774577332,2005_2007
5,0.9041953663118347,split4_test_score,0.9148403256105198,2005_2007
6,0.8960551033187226,split4_test_score,0.9185973700688791,2005_2007
7,0.9041953663118347,split4_test_score,0.9179711959924859,2005_2007
8,0.8985597996242956,split4_test_score,0.9254852849092048,2005_2007
9,0.9192235441452724,split4_test_score,0.9142141515341264,2005_2007
10,0.91296180338134,split4_test_score,0.9298685034439574,2005_2007
11,0.91296180338134,split4_test_score,0.9292423293675642,2005_2007
12,0.9167188478396995,split4_test_score,0.9292423293675642,2005_2007
13,0.9179711959924859,split4_test_score,0.9229805886036319,2005_2007
14,0.9142141515341264,split4_test_score,0.9267376330619912,2005_2007
15,0.9198497182216656,split4_test_score,0.9254852849092048,2005_2007
16,0.9198497182216656,split4_test_score,0.9317470256731372,2005_2007
17,0.9198497182216656,split4_test_score,0.9323731997495304,2005_2007
18,0.9117094552285535,split4_test_score,0.9323731997495304,2005_2007
19,0.9185973700688791,split4_test_score,0.9336255479023169,2005_2007
20,0.9135879774577332,split4_test_score,0.9267376330619912,2005_2007
21,0.9242329367564183,split4_test_score,0.9279899812147777,2005_2007
22,0.9135879774577332,split4_test_score,0.9304946775203506,2005_2007
23,0.9248591108328115,split4_test_score,0.9373825923606762,2005_2007
24,0.9236067626800251,split4_test_score,0.9311208515967438,2005_2007
25,0.9204758922980588,split4_test_score,0.9248591108328115,2005_2007
26,0.9267376330619912,split4_test_score,0.9342517219787101,2005_2007
27,0.9211020663744521,split4_test_score,0.9336255479023169,2005_2007
28,0.9198497182216656,split4_test_score,0.9279899812147777,2005_2007
29,0.9236067626800251,split4_test_score,0.9323731997495304,2005_2007
30,0.9204758922980588,split4_test_score,0.9336255479023169,2005_2007
31,0.9279899812147777,split4_test_score,0.9329993738259236,2005_2007
32,0.9204758922980588,split4_test_score,0.9342517219787101,2005_2007
33,0.9267376330619912,split4_test_score,0.9342517219787101,2005_2007
34,0.9248591108328115,split4_test_score,0.9298685034439574,2005_2007
35,0.926111458985598,split4_test_score,0.9311208515967438,2005_2007
36,0.9267376330619912,split4_test_score,0.9323731997495304,2005_2007
37,0.9204758922980588,split4_test_score,0.9329993738259236,2005_2007
38,0.9217282404508453,split4_test_score,0.9298685034439574,2005_2007
39,0.9223544145272385,split4_test_score,0.9329993738259236,2005_2007
40,0.9273638071383845,split4_test_score,0.9254852849092048,2005_2007
41,0.9217282404508453,split4_test_score,0.9361302442078898,2005_2007
42,0.9167188478396995,split4_test_score,0.9336255479023169,2005_2007
43,0.9223544145272385,split4_test_score,0.9304946775203506,2005_2007
44,0.9223544145272385,split4_test_score,0.9311208515967438,2005_2007
45,0.9279899812147777,split4_test_score,0.9342517219787101,2005_2007
46,0.9192235441452724,split4_test_score,0.9348778960551033,2005_2007
47,0.9192235441452724,split4_test_score,0.9304946775203506,2005_2007
48,0.9223544145272385,split4_test_score,0.9342517219787101,2005_2007
49,0.9267376330619912,split4_test_score,0.9323731997495304,2005_2007
50,0.9248591108328115,split4_test_score,0.9348778960551033,2005_2007
51,0.9273638071383845,split4_test_score,0.9323731997495304,2005_2007
52,0.9217282404508453,split4_test_score,0.9317470256731372,2005_2007
53,0.9279899812147777,split4_test_score,0.9286161552911709,2005_2007
54,0.9248591108328115,split4_test_score,0.9304946775203506,2005_2007
55,0.9242329367564183,split4_test_score,0.9292423293675642,2005_2007
56,0.9279899812147777,split4_test_score,0.9323731997495304,2005_2007
57,0.9273638071383845,split4_test_score,0.9336255479023169,2005_2007
58,0.9267376330619912,split4_test_score,0.9342517219787101,2005_2007
59,0.9236067626800251,split4_test_score,0.9304946775203506,2005_2007
60,0.9229805886036319,split4_test_score,0.9304946775203506,2005_2007
61,0.9267376330619912,split4_test_score,0.9311208515967438,2005_2007
62,0.9292423293675642,split4_test_score,0.9329993738259236,2005_2007
63,0.9223544145272385,split4_test_score,0.9361302442078898,2005_2007
64,0.9236067626800251,split4_test_score,0.9311208515967438,2005_2007
65,0.9242329367564183,split4_test_score,0.9342517219787101,2005_2007
66,0.926111458985598,split4_test_score,0.9298685034439574,2005_2007
67,0.9254852849092048,split4_test_score,0.9279899812147777,2005_2007
68,0.9292423293675642,split4_test_score,0.9329993738259236,2005_2007
69,0.9211020663744521,split4_test_score,0.9317470256731372,2005_2007
70,0.9229805886036319,split4_test_score,0.9355040701314965,2005_2007
71,0.9242329367564183,split4_test_score,0.9298685034439574,2005_2007
72,0.9298685034439574,split4_test_score,0.9329993738259236,2005_2007
73,0.9236067626800251,split4_test_score,0.9292423293675642,2005_2007
74,0.9242329367564183,split4_test_score,0.9336255479023169,2005_2007
75,0.9211020663744521,split4_test_score,0.9317470256731372,2005_2007
76,0.9267376330619912,split4_test_score,0.9298685034439574,2005_2007
77,0.926111458985598,split4_test_score,0.9361302442078898,2005_2007
78,0.9242329367564183,split4_test_score,0.9348778960551033,2005_2007
79,0.9342517219787101,split4_test_score,0.9279899812147777,2005_2007
80,0.9242329367564183,split4_test_score,0.9317470256731372,2005_2007
81,0.9217282404508453,split4_test_score,0.9304946775203506,2005_2007
82,0.9273638071383845,split4_test_score,0.9329993738259236,2005_2007
83,0.9273638071383845,split4_test_score,0.9323731997495304,2005_2007
84,0.9292423293675642,split4_test_score,0.9323731997495304,2005_2007
85,0.9185973700688791,split4_test_score,0.9329993738259236,2005_2007
86,0.9248591108328115,split4_test_score,0.9317470256731372,2005_2007
87,0.9248591108328115,split4_test_score,0.9329993738259236,2005_2007
88,0.9211020663744521,split4_test_score,0.9292423293675642,2005_2007
89,0.9217282404508453,split4_test_score,0.9355040701314965,2005_2007
90,0.9242329367564183,split4_test_score,0.9342517219787101,2005_2007
91,0.9217282404508453,split4_test_score,0.9342517219787101,2005_2007
92,0.9279899812147777,split4_test_score,0.9267376330619912,2005_2007
93,0.9223544145272385,split4_test_score,0.9336255479023169,2005_2007
94,0.9254852849092048,split4_test_score,0.9342517219787101,2005_2007
95,0.9236067626800251,split4_test_score,0.9304946775203506,2005_2007
96,0.9223544145272385,split4_test_score,0.9292423293675642,2005_2007
97,0.9273638071383845,split4_test_score,0.9304946775203506,2005_2007
98,0.9242329367564183,split4_test_score,0.9361302442078898,2005_2007
99,0.9242329367564183,split4_test_score,0.9311208515967438,2005_2007
100,0.9236067626800251,split4_test_score,0.9336255479023169,2005_2007
101,0.9273638071383845,split4_test_score,0.9317470256731372,2005_2007
102,0.9236067626800251,split4_test_score,0.9304946775203506,2005_2007
103,0.9204758922980588,split4_test_score,0.9304946775203506,2005_2007
104,0.9229805886036319,split4_test_score,0.9304946775203506,2005_2007
105,0.9223544145272385,split4_test_score,0.9336255479023169,2005_2007
106,0.9217282404508453,split4_test_score,0.9311208515967438,2005_2007
107,0.9192235441452724,split4_test_score,0.9304946775203506,2005_2007
108,0.9292423293675642,split4_test_score,0.9311208515967438,2005_2007
109,0.9254852849092048,split4_test_score,0.9298685034439574,2005_2007
110,0.9267376330619912,split4_test_score,0.9336255479023169,2005_2007
111,0.926111458985598,split4_test_score,0.9304946775203506,2005_2007
112,0.9248591108328115,split4_test_score,0.9298685034439574,2005_2007
113,0.9273638071383845,split4_test_score,0.9304946775203506,2005_2007
114,0.9254852849092048,split4_test_score,0.9317470256731372,2005_2007
115,0.9248591108328115,split4_test_score,0.9317470256731372,2005_2007
116,0.9229805886036319,split4_test_score,0.9317470256731372,2005_2007
117,0.9223544145272385,split4_test_score,0.9317470256731372,2005_2007
118,0.926111458985598,split4_test_score,0.9329993738259236,2005_2007
119,0.9254852849092048,split4_test_score,0.9336255479023169,2005_2007
120,0.9248591108328115,split4_test_score,0.9355040701314965,2005_2007
1,0.8609893550407013,split1_test_score,0.8634940513462742,2008_2010
2,0.8703819661865999,split1_test_score,0.8634940513462742,2008_2010
3,0.8998121477770821,split1_test_score,0.8998121477770821,2008_2010
4,0.897307451471509,split1_test_score,0.902316844082655,2008_2010
5,0.9054477144646211,split1_test_score,0.915466499686913,2008_2010
6,0.9073262366938009,split1_test_score,0.9117094552285535,2008_2010
7,0.9211020663744521,split1_test_score,0.9192235441452724,2008_2010
8,0.9167188478396995,split1_test_score,0.9110832811521603,2008_2010
9,0.9160926737633062,split1_test_score,0.9135879774577332,2008_2010
10,0.9123356293049468,split1_test_score,0.9204758922980588,2008_2010
11,0.9211020663744521,split1_test_score,0.9248591108328115,2008_2010
12,0.9192235441452724,split1_test_score,0.9192235441452724,2008_2010
13,0.9217282404508453,split1_test_score,0.9279899812147777,2008_2010
14,0.9254852849092048,split1_test_score,0.9204758922980588,2008_2010
15,0.9217282404508453,split1_test_score,0.9323731997495304,2008_2010
16,0.9223544145272385,split1_test_score,0.9273638071383845,2008_2010
17,0.9292423293675642,split1_test_score,0.9236067626800251,2008_2010
18,0.9173450219160927,split1_test_score,0.9179711959924859,2008_2010
19,0.9286161552911709,split1_test_score,0.9298685034439574,2008_2010
20,0.926111458985598,split1_test_score,0.9279899812147777,2008_2010
21,0.9242329367564183,split1_test_score,0.9267376330619912,2008_2010
22,0.9229805886036319,split1_test_score,0.9254852849092048,2008_2010
23,0.9204758922980588,split1_test_score,0.9267376330619912,2008_2010
24,0.9273638071383845,split1_test_score,0.9286161552911709,2008_2010
25,0.9273638071383845,split1_test_score,0.9286161552911709,2008_2010
26,0.9298685034439574,split1_test_score,0.939261114589856,2008_2010
27,0.9267376330619912,split1_test_score,0.9329993738259236,2008_2010
28,0.9298685034439574,split1_test_score,0.9286161552911709,2008_2010
29,0.9254852849092048,split1_test_score,0.9254852849092048,2008_2010
30,0.9267376330619912,split1_test_score,0.9267376330619912,2008_2010
31,0.9292423293675642,split1_test_score,0.9279899812147777,2008_2010
32,0.9254852849092048,split1_test_score,0.926111458985598,2008_2010
33,0.9273638071383845,split1_test_score,0.926111458985598,2008_2010
34,0.9317470256731372,split1_test_score,0.9292423293675642,2008_2010
35,0.9273638071383845,split1_test_score,0.9329993738259236,2008_2010
36,0.9273638071383845,split1_test_score,0.9248591108328115,2008_2010
37,0.9355040701314965,split1_test_score,0.9248591108328115,2008_2010
38,0.9273638071383845,split1_test_score,0.9292423293675642,2008_2010
39,0.9279899812147777,split1_test_score,0.9304946775203506,2008_2010
40,0.9311208515967438,split1_test_score,0.9286161552911709,2008_2010
41,0.9311208515967438,split1_test_score,0.9304946775203506,2008_2010
42,0.9304946775203506,split1_test_score,0.9254852849092048,2008_2010
43,0.9317470256731372,split1_test_score,0.9355040701314965,2008_2010
44,0.9298685034439574,split1_test_score,0.9286161552911709,2008_2010
45,0.9254852849092048,split1_test_score,0.9323731997495304,2008_2010
46,0.9248591108328115,split1_test_score,0.9336255479023169,2008_2010
47,0.9286161552911709,split1_test_score,0.9273638071383845,2008_2010
48,0.9298685034439574,split1_test_score,0.9342517219787101,2008_2010
49,0.9329993738259236,split1_test_score,0.9292423293675642,2008_2010
50,0.9254852849092048,split1_test_score,0.9304946775203506,2008_2010
51,0.9267376330619912,split1_test_score,0.9311208515967438,2008_2010
52,0.9298685034439574,split1_test_score,0.9311208515967438,2008_2010
53,0.9279899812147777,split1_test_score,0.9329993738259236,2008_2010
54,0.9292423293675642,split1_test_score,0.9323731997495304,2008_2010
55,0.9298685034439574,split1_test_score,0.9292423293675642,2008_2010
56,0.9311208515967438,split1_test_score,0.9323731997495304,2008_2010
57,0.9286161552911709,split1_test_score,0.9304946775203506,2008_2010
58,0.9304946775203506,split1_test_score,0.9304946775203506,2008_2010
59,0.9317470256731372,split1_test_score,0.9311208515967438,2008_2010
60,0.9267376330619912,split1_test_score,0.9311208515967438,2008_2010
61,0.9323731997495304,split1_test_score,0.9311208515967438,2008_2010
62,0.9329993738259236,split1_test_score,0.9286161552911709,2008_2010
63,0.9380087664370695,split1_test_score,0.9329993738259236,2008_2010
64,0.9342517219787101,split1_test_score,0.9298685034439574,2008_2010
65,0.9311208515967438,split1_test_score,0.9336255479023169,2008_2010
66,0.9279899812147777,split1_test_score,0.9317470256731372,2008_2010
67,0.9298685034439574,split1_test_score,0.9304946775203506,2008_2010
68,0.926111458985598,split1_test_score,0.9304946775203506,2008_2010
69,0.9323731997495304,split1_test_score,0.9298685034439574,2008_2010
70,0.9298685034439574,split1_test_score,0.9342517219787101,2008_2010
71,0.9342517219787101,split1_test_score,0.9286161552911709,2008_2010
72,0.9348778960551033,split1_test_score,0.9267376330619912,2008_2010
73,0.9292423293675642,split1_test_score,0.9317470256731372,2008_2010
74,0.9286161552911709,split1_test_score,0.9311208515967438,2008_2010
75,0.9336255479023169,split1_test_score,0.9329993738259236,2008_2010
76,0.9298685034439574,split1_test_score,0.9329993738259236,2008_2010
77,0.9329993738259236,split1_test_score,0.9323731997495304,2008_2010
78,0.9304946775203506,split1_test_score,0.9323731997495304,2008_2010
79,0.9336255479023169,split1_test_score,0.9292423293675642,2008_2010
80,0.9298685034439574,split1_test_score,0.9267376330619912,2008_2010
81,0.926111458985598,split1_test_score,0.9342517219787101,2008_2010
82,0.9317470256731372,split1_test_score,0.9317470256731372,2008_2010
83,0.9292423293675642,split1_test_score,0.9317470256731372,2008_2010
84,0.9292423293675642,split1_test_score,0.9348778960551033,2008_2010
85,0.9286161552911709,split1_test_score,0.9279899812147777,2008_2010
86,0.9329993738259236,split1_test_score,0.9323731997495304,2008_2010
87,0.9323731997495304,split1_test_score,0.9317470256731372,2008_2010
88,0.9273638071383845,split1_test_score,0.9323731997495304,2008_2010
89,0.9336255479023169,split1_test_score,0.9304946775203506,2008_2010
90,0.9317470256731372,split1_test_score,0.9323731997495304,2008_2010
91,0.9329993738259236,split1_test_score,0.9317470256731372,2008_2010
92,0.9380087664370695,split1_test_score,0.9311208515967438,2008_2010
93,0.9298685034439574,split1_test_score,0.9292423293675642,2008_2010
94,0.9311208515967438,split1_test_score,0.9336255479023169,2008_2010
95,0.9361302442078898,split1_test_score,0.9342517219787101,2008_2010
96,0.9323731997495304,split1_test_score,0.9317470256731372,2008_2010
97,0.9286161552911709,split1_test_score,0.9342517219787101,2008_2010
98,0.9279899812147777,split1_test_score,0.9311208515967438,2008_2010
99,0.9298685034439574,split1_test_score,0.9323731997495304,2008_2010
100,0.9355040701314965,split1_test_score,0.9304946775203506,2008_2010
101,0.9323731997495304,split1_test_score,0.9317470256731372,2008_2010
102,0.9304946775203506,split1_test_score,0.9348778960551033,2008_2010
103,0.9317470256731372,split1_test_score,0.9355040701314965,2008_2010
104,0.9311208515967438,split1_test_score,0.9273638071383845,2008_2010
105,0.9329993738259236,split1_test_score,0.9304946775203506,2008_2010
106,0.926111458985598,split1_test_score,0.9311208515967438,2008_2010
107,0.9279899812147777,split1_test_score,0.9292423293675642,2008_2010
108,0.9342517219787101,split1_test_score,0.9298685034439574,2008_2010
109,0.9292423293675642,split1_test_score,0.9323731997495304,2008_2010
110,0.9292423293675642,split1_test_score,0.9317470256731372,2008_2010
111,0.9317470256731372,split1_test_score,0.9317470256731372,2008_2010
112,0.9329993738259236,split1_test_score,0.9317470256731372,2008_2010
113,0.9304946775203506,split1_test_score,0.9329993738259236,2008_2010
114,0.9267376330619912,split1_test_score,0.936756418284283,2008_2010
115,0.9292423293675642,split1_test_score,0.9279899812147777,2008_2010
116,0.9298685034439574,split1_test_score,0.9292423293675642,2008_2010
117,0.9311208515967438,split1_test_score,0.9311208515967438,2008_2010
118,0.9304946775203506,split1_test_score,0.9355040701314965,2008_2010
119,0.9317470256731372,split1_test_score,0.9342517219787101,2008_2010
120,0.9286161552911709,split1_test_score,0.9323731997495304,2008_2010
1,0.8609893550407013,split2_test_score,0.8659987476518473,2008_2010
2,0.8703819661865999,split2_test_score,0.8553537883531622,2008_2010
3,0.8998121477770821,split2_test_score,0.8998121477770821,2008_2010
4,0.897307451471509,split2_test_score,0.8991859737006888,2008_2010
5,0.9054477144646211,split2_test_score,0.9179711959924859,2008_2010
6,0.9073262366938009,split2_test_score,0.9110832811521603,2008_2010
7,0.9211020663744521,split2_test_score,0.9192235441452724,2008_2010
8,0.9167188478396995,split2_test_score,0.9173450219160927,2008_2010
9,0.9160926737633062,split2_test_score,0.9160926737633062,2008_2010
10,0.9123356293049468,split2_test_score,0.9217282404508453,2008_2010
11,0.9211020663744521,split2_test_score,0.9179711959924859,2008_2010
12,0.9192235441452724,split2_test_score,0.9286161552911709,2008_2010
13,0.9217282404508453,split2_test_score,0.9211020663744521,2008_2010
14,0.9254852849092048,split2_test_score,0.9179711959924859,2008_2010
15,0.9217282404508453,split2_test_score,0.9236067626800251,2008_2010
16,0.9223544145272385,split2_test_score,0.9223544145272385,2008_2010
17,0.9292423293675642,split2_test_score,0.9286161552911709,2008_2010
18,0.9173450219160927,split2_test_score,0.9298685034439574,2008_2010
19,0.9286161552911709,split2_test_score,0.9286161552911709,2008_2010
20,0.926111458985598,split2_test_score,0.926111458985598,2008_2010
21,0.9242329367564183,split2_test_score,0.9236067626800251,2008_2010
22,0.9229805886036319,split2_test_score,0.9273638071383845,2008_2010
23,0.9204758922980588,split2_test_score,0.9248591108328115,2008_2010
24,0.9273638071383845,split2_test_score,0.926111458985598,2008_2010
25,0.9273638071383845,split2_test_score,0.9279899812147777,2008_2010
26,0.9298685034439574,split2_test_score,0.9248591108328115,2008_2010
27,0.9267376330619912,split2_test_score,0.9279899812147777,2008_2010
28,0.9298685034439574,split2_test_score,0.9223544145272385,2008_2010
29,0.9254852849092048,split2_test_score,0.9317470256731372,2008_2010
30,0.9267376330619912,split2_test_score,0.9298685034439574,2008_2010
31,0.9292423293675642,split2_test_score,0.9304946775203506,2008_2010
32,0.9254852849092048,split2_test_score,0.926111458985598,2008_2010
33,0.9273638071383845,split2_test_score,0.9279899812147777,2008_2010
34,0.9317470256731372,split2_test_score,0.9273638071383845,2008_2010
35,0.9273638071383845,split2_test_score,0.9223544145272385,2008_2010
36,0.9273638071383845,split2_test_score,0.9248591108328115,2008_2010
