year,seed,band,importance
2017_2019,5,NDVI_t,41.64746801389189
2017_2019,5,SLOPE,60.887481748987774
2017_2019,5,Sentinel_B1,64.36486980340766
2017_2019,5,Sentinel_B10,34.89274613856692
2017_2019,5,Sentinel_B11,65.155350504514
2017_2019,5,Sentinel_B12,66.23282545982082
2017_2019,5,Sentinel_B2,69.03982702563304
2017_2019,5,Sentinel_B3,63.4973872740922
2017_2019,5,Sentinel_B4,62.24585711838944
2017_2019,5,Sentinel_B5,56.07901703549437
2017_2019,5,Sentinel_B6,59.48558604452635
2017_2019,5,Sentinel_B7,65.21948871189869
2017_2019,5,Sentinel_B8,61.59219158974762
2017_2019,5,Sentinel_B8A,60.13344160315441
2017_2019,5,Sentinel_B9,89.65541859816213
2017_2019,5,lrad,69.17033094987138
2017_2019,5,prec,71.27456177723833
2017_2019,5,pres,67.4221698944779
2017_2019,5,shum,66.98035595662284
2017_2019,5,srad,62.935908491522504
2017_2019,5,temp,65.98266375775927
2017_2019,5,wind,57.576145511201
2017_2019,6,DEM,56.25382401751488
2017_2019,6,EVI_constant,54.81779997275174
2017_2019,6,EVI_cos_1,53.67856699046391
2017_2019,6,EVI_cos_2,54.85786117588082
2017_2019,6,EVI_cos_3,51.937444066367306
2017_2019,6,EVI_sin_1,71.67424788434768
2017_2019,6,EVI_sin_2,60.34808095395988
2017_2019,6,EVI_sin_3,51.66539355108913
2017_2019,6,EVI_t,33.52548059196051
2017_2019,6,Landsat_B1,41.20440069022149
2017_2019,6,Landsat_B10,38.54685509302817
2017_2019,6,Landsat_B11,40.737600433594
2017_2019,6,Landsat_B2,44.09742028155874
2017_2019,6,Landsat_B3,38.13780597398591
2017_2019,6,Landsat_B4,45.90030264764763
2017_2019,6,Landsat_B5,52.76086604450405
2017_2019,6,Landsat_B6,56.21730952758791
2017_2019,6,Landsat_B7,70.67214458551787
2017_2019,6,Landsat_B8,61.20316015397602
2017_2019,6,Landsat_B9,1.510418585893842
2017_2019,6,Mean_EVI,51.79493947737525
2017_2019,6,Mean_NDBI,44.50063569929864
2017_2019,6,Mean_NDVI,44.46492948830226
2017_2019,6,NDBI_constant,66.9337771076438
2017_2019,6,NDBI_cos_1,57.08853327840813
2017_2019,6,NDBI_cos_2,47.63080829882542
2017_2019,6,NDBI_cos_3,55.86574042647372
2017_2019,6,NDBI_sin_1,59.23317179950724
2017_2019,6,NDBI_sin_2,59.088855641294096
2017_2019,6,NDBI_sin_3,54.72179526753532
2017_2019,6,NDBI_t,41.929678406465115
2017_2019,6,NDVI_constant,52.77673599742078
2017_2019,6,NDVI_cos_1,49.317491128119286
2017_2019,6,NDVI_cos_2,48.29804054262399
2017_2019,6,NDVI_cos_3,52.57679138719065
2017_2019,6,NDVI_sin_1,60.87781508835108
2017_2019,6,NDVI_sin_2,66.7050184756987
2017_2019,6,NDVI_sin_3,54.9867066794332
2017_2019,6,NDVI_t,40.86854703742501
2017_2019,6,SLOPE,63.985605639599974
2017_2019,6,Sentinel_B1,59.582901928502906
2017_2019,6,Sentinel_B10,48.49818356915984
2017_2019,6,Sentinel_B11,60.256858270117384
2017_2019,6,Sentinel_B12,84.31225103286376
2017_2019,6,Sentinel_B2,70.03501158250187
2017_2019,6,Sentinel_B3,53.91416349629225
2017_2019,6,Sentinel_B4,55.7381727808139
2017_2019,6,Sentinel_B5,59.543921249360565
2017_2019,6,Sentinel_B6,62.60096228574375
2017_2019,6,Sentinel_B7,64.19885803689797
2017_2019,6,Sentinel_B8,60.7999129134688
2017_2019,6,Sentinel_B8A,60.82119703620939
2017_2019,6,Sentinel_B9,92.05591098375143
2017_2019,6,lrad,71.34599036061053
2017_2019,6,prec,65.69710897790543
2017_2019,6,pres,54.96960456244384
2017_2019,6,shum,66.02455744022575
2017_2019,6,srad,61.497345499188704
2017_2019,6,temp,60.44813097542426
2017_2019,6,wind,51.99238938064175
2017_2019,7,DEM,61.06158114479524
2017_2019,7,EVI_constant,57.02086855368875
2017_2019,7,EVI_cos_1,58.77635329046155
2017_2019,7,EVI_cos_2,59.8697669380862
2017_2019,7,EVI_cos_3,45.174080278589194
2017_2019,7,EVI_sin_1,71.23834251591045
2017_2019,7,EVI_sin_2,65.39220277607797
2017_2019,7,EVI_sin_3,50.021082586822146
2017_2019,7,EVI_t,33.40966279801423
2017_2019,7,Landsat_B1,47.949403683208374
2017_2019,7,Landsat_B10,32.595159702126416
2017_2019,7,Landsat_B11,35.65462202201864
2017_2019,7,Landsat_B2,44.04961223189196
2017_2019,7,Landsat_B3,38.907221677759864
2017_2019,7,Landsat_B4,51.663192205152825
2017_2019,7,Landsat_B5,50.84380746386791
2017_2019,7,Landsat_B6,55.86096662828369
2017_2019,7,Landsat_B7,77.21881768639643
2017_2019,7,Landsat_B8,51.696169002894955
2017_2019,7,Landsat_B9,3.42676258951106
2017_2019,7,Mean_EVI,51.85300162270214
2017_2019,7,Mean_NDBI,47.04822489523144
2017_2019,7,Mean_NDVI,48.296619016956235
2017_2019,7,NDBI_constant,55.37614651119926
2017_2019,7,NDBI_cos_1,69.00841513801882
2017_2019,7,NDBI_cos_2,61.139990303198985
2017_2019,7,NDBI_cos_3,67.92398473287236
2017_2019,7,NDBI_sin_1,60.81996599134894
2017_2019,7,NDBI_sin_2,67.71700668981354
2017_2019,7,NDBI_sin_3,52.53507619465286
2017_2019,7,NDBI_t,38.281504455964956
2017_2019,7,NDVI_constant,56.21490836010544
2017_2019,7,NDVI_cos_1,60.76594619737817
2017_2019,7,NDVI_cos_2,50.689916574603885
2017_2019,7,NDVI_cos_3,63.65654802009944
2017_2019,7,NDVI_sin_1,62.07400839787994
2017_2019,7,NDVI_sin_2,69.41346656263154
2017_2019,7,NDVI_sin_3,58.193069276396706
2017_2019,7,NDVI_t,35.79696820226819
2017_2019,7,SLOPE,68.41136384206747
2017_2019,7,Sentinel_B1,62.46293838599159
2017_2019,7,Sentinel_B10,43.840037656522696
2017_2019,7,Sentinel_B11,73.09799333199362
2017_2019,7,Sentinel_B12,77.23835077376445
2017_2019,7,Sentinel_B2,67.98119253987171
2017_2019,7,Sentinel_B3,54.708673507624724
2017_2019,7,Sentinel_B4,53.90775221638157
2017_2019,7,Sentinel_B5,54.20610314553916
2017_2019,7,Sentinel_B6,60.70809007412532
2017_2019,7,Sentinel_B7,57.209946098629196
2017_2019,7,Sentinel_B8,63.04480587314405
2017_2019,7,Sentinel_B8A,70.83645604487172
2017_2019,7,Sentinel_B9,95.55625948946557
2017_2019,7,lrad,73.15530294933285
2017_2019,7,prec,63.326596025256094
2017_2019,7,pres,67.17840545353961
2017_2019,7,shum,69.6912744399827
2017_2019,7,srad,49.75763776728912
2017_2019,7,temp,63.35416507196959
2017_2019,7,wind,63.55676065562332
2017_2019,8,DEM,60.87122041322307
2017_2019,8,EVI_constant,51.5459496466884
2017_2019,8,EVI_cos_1,52.86860848334584
2017_2019,8,EVI_cos_2,51.74653368823474
2017_2019,8,EVI_cos_3,55.29419424831778
2017_2019,8,EVI_sin_1,71.37759630135814
2017_2019,8,EVI_sin_2,55.802861691037364
2017_2019,8,EVI_sin_3,49.19818220077267
2017_2019,8,EVI_t,35.9772011756742
2017_2019,8,Landsat_B1,45.713800247922684
2017_2019,8,Landsat_B10,36.21104821332155
2017_2019,8,Landsat_B11,35.242217020953866
2017_2019,8,Landsat_B2,42.70361545820341
2017_2019,8,Landsat_B3,40.83161291738017
2017_2019,8,Landsat_B4,45.29587404290999
2017_2019,8,Landsat_B5,51.40359097099303
2017_2019,8,Landsat_B6,63.084903142694294
2017_2019,8,Landsat_B7,81.42480218656877
2017_2019,8,Landsat_B8,57.63796015024236
2017_2019,8,Landsat_B9,2.114418865710859
2017_2019,8,Mean_EVI,61.12611474964795
2017_2019,8,Mean_NDBI,51.81658144750801
2017_2019,8,Mean_NDVI,39.43409020999408
2017_2019,8,NDBI_constant,55.36728560152614
