index,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,year
1,"(1,)",[0.75312969 0.75601202 0.73246493 0.73697395],0.7446451490863549,"('B2',)",0.016197220632335207,0.010104434992821092,0.005833798263114332,2011_2013
2,"(1, 33)",[0.76014021 0.76703407 0.76953908 0.77254509],0.7673146116971048,"('B2', 'NDVI_sin_1')",0.007339523404671591,0.004578670551214248,0.002643496675274158,2011_2013
3,"(1, 24, 33)",[0.79068603 0.8246493  0.84218437 0.8241483 ],0.8204169982428553,"('B2', 'NDBI_cos_3', 'NDVI_sin_1')",0.02987726610623469,0.018638561515361692,0.010760978508201473,2011_2013
4,"(1, 9, 24, 33)",[0.81622434 0.86923848 0.88026052 0.88777555],0.8633747214007383,"('B2', 'DEM', 'NDBI_cos_3', 'NDVI_sin_1')",0.04489831052620881,0.02800925358106729,0.016171150094829688,2011_2013
5,"(1, 9, 19, 24, 33)",[0.84276415 0.88977956 0.90581162 0.90380762],0.8855407359536298,"('B2', 'DEM', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1')",0.04080832831448694,0.02545776895798106,0.014698049760857665,2011_2013
6,"(1, 9, 19, 24, 33, 34)",[0.85778668 0.90781563 0.90931864 0.90881764],0.8959346459569113,"('B2', 'DEM', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2')",0.03531589929655587,0.022031385307098646,0.01271982623767377,2011_2013
7,"(1, 9, 18, 19, 24, 33, 34)",[0.87030546 0.90781563 0.91082164 0.91482966],0.900943098013754,"('B2', 'DEM', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2')",0.028633739745429113,0.017862803034333474,0.010313094140353694,2011_2013
8,"(1, 7, 9, 18, 19, 24, 33, 34)",[0.8678017  0.91432866 0.91933868 0.91683367],0.9045756761394597,"('B2', 'B7', 'DEM', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2')",0.03415187674358234,0.02130522428949677,0.012300576978686313,2011_2013
9,"(1, 7, 9, 18, 19, 24, 33, 34, 43)",[0.88232349 0.92134269 0.92785571 0.92234469],0.9134666428500466,"('B2', 'B7', 'DEM', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2', 'temp')",0.029095251697756196,0.018150711535832142,0.010479318191195932,2011_2013
10,"(1, 7, 9, 18, 19, 24, 33, 34, 36, 43)",[0.887331   0.9258517  0.93136273 0.91883768],0.9158457751757898,"('B2', 'B7', 'DEM', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'temp')",0.027332340762548705,0.017050941436548794,0.009844365628327991,2011_2013
11,"(1, 7, 9, 16, 18, 19, 24, 33, 34, 36, 43)",[0.88582874 0.92785571 0.93436874 0.92334669],0.9178499713498103,"('B2', 'B7', 'DEM', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'temp')",0.030293351762561392,0.018898131386096504,0.010910841242943732,2011_2013
12,"(1, 7, 9, 16, 18, 19, 20, 24, 33, 34, 36, 43)",[0.88983475 0.92685371 0.93637275 0.92034068],0.9183504715991823,"('B2', 'B7', 'DEM', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'temp')",0.027928408468650284,0.017422790874445537,0.010059053001395687,2011_2013
13,"(1, 7, 9, 16, 18, 19, 20, 24, 25, 33, 34, 36, 43)",[0.89384076 0.92985972 0.93086172 0.9238477 ],0.9196024748545665,"('B2', 'B7', 'DEM', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'temp')",0.024226631893034145,0.015113483517627221,0.008725773777295049,2011_2013
14,"(1, 7, 9, 16, 18, 19, 20, 24, 25, 33, 34, 36, 37, 43)",[0.89634452 0.92735471 0.93436874 0.92735471],0.921355668271947,"('B2', 'B7', 'DEM', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'temp')",0.023598077433494683,0.01472136762194169,0.008499385559367476,2011_2013
15,"(1, 7, 9, 16, 18, 19, 20, 24, 25, 30, 33, 34, 36, 37, 43)",[0.89684527 0.92935872 0.93436874 0.92985972],0.9226081105626376,"('B2', 'B7', 'DEM', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDVI_cos_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'temp')",0.02404729701194556,0.015001607678615227,0.008661182231525658,2011_2013
16,"(1, 7, 9, 16, 18, 19, 20, 24, 25, 29, 30, 33, 34, 36, 37, 43)",[0.89434151 0.9253507  0.93687375 0.92985972],0.921606420151269,"('B2', 'B7', 'DEM', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDVI_constant', 'NDVI_cos_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'temp')",0.026077445367852517,0.016268090524881606,0.009392386443741596,2011_2013
17,"(1, 7, 9, 13, 16, 18, 19, 20, 24, 25, 29, 30, 33, 34, 36, 37, 43)",[0.90235353 0.92785571 0.93687375 0.92735471],0.9236094246580291,"('B2', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDVI_constant', 'NDVI_cos_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'temp')",0.02058775724062002,0.01284341674463162,0.007415150114827612,2011_2013
18,"(1, 7, 9, 13, 16, 18, 19, 20, 24, 25, 29, 30, 33, 34, 36, 37, 41, 43)",[0.89534301 0.93136273 0.93887776 0.92735471],0.923234551225636,"('B2', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDVI_constant', 'NDVI_cos_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'shum', 'temp')",0.026651108228401083,0.016625962978050326,0.009599004200914108,2011_2013
19,"(1, 7, 9, 13, 16, 18, 19, 20, 24, 25, 26, 29, 30, 33, 34, 36, 37, 41, 43)",[0.89484226 0.93436874 0.93887776 0.92685371],0.9237356159489736,"('B2', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDBI_sin_2', 'NDVI_constant', 'NDVI_cos_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'shum', 'temp')",0.027612440791171797,0.01722567836178764,0.009945250039152004,2011_2013
20,"(1, 7, 9, 10, 13, 16, 18, 19, 20, 24, 25, 26, 29, 30, 33, 34, 36, 37, 41, 43)",[0.89734602 0.93236473 0.93737475 0.93186373],0.9247373063603421,"('B2', 'B7', 'DEM', 'EVI_constant', 'EVI_cos_3', 'EVI_sin_3', 'Mean_EVI', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_cos_3', 'NDBI_sin_1', 'NDBI_sin_2', 'NDVI_constant', 'NDVI_cos_1', 'NDVI_sin_1', 'NDVI_sin_2', 'NDVI_t', 'SLOPE', 'shum', 'temp')",0.02558439367499672,0.015960506347839777,0.009214802636328026,2011_2013
1,"(3,)",[0.72508763 0.72695391 0.73647295 0.73346693],0.7304953547555803,"('B2',)",0.0074477070857038915,0.004646159597457941,0.0026824614942903054,2014_2016
2,"(3, 22)",[0.76965448 0.78156313 0.7760521  0.76503006],0.7730749430759365,"('B2', 'Mean_NDVI')",0.010053276023385228,0.006271611429456553,0.0036209165470494744,2014_2016
3,"(3, 11, 22)",[0.82423635 0.82014028 0.81763527 0.82665331],0.8221663030618072,"('B2', 'DEM', 'Mean_NDVI')",0.005613487318875141,0.003501904368911579,0.0020218254300674266,2014_2016
4,"(3, 11, 22, 45)",[0.87130696 0.87374749 0.87374749 0.8747495 ],0.8733878623546543,"('B2', 'DEM', 'Mean_NDVI', 'temp')",0.0020344097809982765,0.0012691412834013346,0.0007327390616114276,2014_2016
5,"(3, 8, 11, 22, 45)",[0.89634452 0.90581162 0.89128257 0.89729459],0.8976833235825682,"('B2', 'B7', 'DEM', 'Mean_NDVI', 'temp')",0.008367135766461973,0.005219733764664669,0.003013614694127325,2014_2016
6,"(3, 8, 11, 22, 29, 45)",[0.90535804 0.91733467 0.90180361 0.8987976 ],0.9058234771997675,"('B2', 'B7', 'DEM', 'Mean_NDVI', 'NDBI_sin_3', 'temp')",0.011284992872850704,0.007040002693457749,0.004064547450163522,2014_2016
7,"(3, 8, 11, 16, 22, 29, 45)",[0.91587381 0.91633267 0.91032064 0.90931864],0.9129614386509625,"('B2', 'B7', 'DEM', 'EVI_sin_1', 'Mean_NDVI', 'NDBI_sin_3', 'temp')",0.005074828066273259,0.003165868481968635,0.0018278150202835435,2014_2016
8,"(3, 8, 11, 16, 21, 22, 29, 45)",[0.91837757 0.92234469 0.91382766 0.91332665],0.9169691410863791,"('B2', 'B7', 'DEM', 'EVI_sin_1', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_3', 'temp')",0.005890647298388877,0.0036748071810161027,0.0021216509151796166,2014_2016
9,"(3, 8, 11, 16, 21, 22, 29, 43, 45)",[0.91987982 0.9243487  0.91482966 0.91683367],0.9189729609444226,"('B2', 'B7', 'DEM', 'EVI_sin_1', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_3', 'shum', 'temp')",0.005749792624535997,0.0035869367415321744,0.00207091889328976,2014_2016
10,"(1, 3, 8, 11, 16, 21, 22, 29, 43, 45)",[0.92288433 0.92234469 0.91833667 0.9248497 ],0.9221038471534957,"('B10', 'B2', 'B7', 'DEM', 'EVI_sin_1', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_3', 'shum', 'temp')",0.003793215437069367,0.002366350355265053,0.001366213014609245,2014_2016
11,"(1, 3, 8, 11, 16, 21, 22, 29, 34, 43, 45)",[0.92338508 0.92134269 0.91933868 0.9248497 ],0.9222290349351683,"('B10', 'B2', 'B7', 'DEM', 'EVI_sin_1', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_3', 'NDVI_cos_3', 'shum', 'temp')",0.0033379078673254287,0.002082312380809574,0.0012022236135972983,2014_2016
12,"(1, 3, 8, 11, 16, 21, 22, 29, 34, 40, 43, 45)",[0.92588883 0.9248497  0.92034068 0.92184369],0.9232307253465368,"('B10', 'B2', 'B7', 'DEM', 'EVI_sin_1', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_3', 'NDVI_cos_3', 'lrad', 'shum', 'temp')",0.0035810440697184765,0.002233989881983907,0.001289794659730309,2014_2016
13,"(1, 3, 8, 11, 16, 18, 21, 22, 29, 34, 40, 43, 45)",[0.92438658 0.9248497  0.9258517  0.92284569],0.9244834185145453,"('B10', 'B2', 'B7', 'DEM', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_3', 'NDVI_cos_3', 'lrad', 'shum', 'temp')",0.0017372008529487276,0.0010837311836730248,0.0006256924906228126,2014_2016
14,"(1, 3, 8, 11, 16, 18, 21, 22, 28, 29, 34, 40, 43, 45)",[0.92588883 0.92334669 0.9243487  0.9243487 ],0.9244832303565569,"('B10', 'B2', 'B7', 'DEM', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_3', 'lrad', 'shum', 'temp')",0.001456781550143581,0.000908795083199699,0.0005246930859235545,2014_2016
15,"(1, 3, 8, 11, 16, 18, 21, 22, 28, 29, 32, 34, 40, 43, 45)",[0.92689034 0.92735471 0.92685371 0.92334669],0.926111361430924,"('B10', 'B2', 'B7', 'DEM', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_1', 'NDVI_cos_3', 'lrad', 'shum', 'temp')",0.002578157871818673,0.0016083517788857782,0.0009285823324913174,2014_2016
16,"(1, 3, 8, 11, 15, 16, 18, 21, 22, 28, 29, 32, 34, 40, 43, 45)",[0.93089634 0.92785571 0.92284569 0.9238477 ],0.926361360678292,"('B10', 'B2', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_1', 'NDVI_cos_3', 'lrad', 'shum', 'temp')",0.005161849177390862,0.003220155521717634,0.0018591576572961357,2014_2016
17,"(1, 3, 5, 8, 11, 15, 16, 18, 21, 22, 28, 29, 32, 34, 40, 43, 45)",[0.92789184 0.92835671 0.9238477  0.92835671],0.927113240000281,"('B10', 'B2', 'B4', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_1', 'NDVI_cos_3', 'lrad', 'shum', 'temp')",0.003037474975787422,0.0018948910514865205,0.0010940158586607556,2014_2016
18,"(1, 3, 5, 8, 11, 15, 16, 18, 21, 22, 28, 29, 32, 34, 39, 40, 43, 45)",[0.92939409 0.92735471 0.9243487  0.9248497 ],0.9264867993372825,"('B10', 'B2', 'B4', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_1', 'NDVI_cos_3', 'SLOPE', 'lrad', 'shum', 'temp')",0.003251444198455362,0.002028373094485706,0.0011710817521183167,2014_2016
19,"(1, 3, 5, 8, 11, 15, 16, 18, 21, 22, 28, 29, 32, 34, 37, 39, 40, 43, 45)",[0.93490235 0.92685371 0.92785571 0.9243487 ],0.9284901174406901,"('B10', 'B2', 'B4', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_1', 'NDVI_cos_3', 'NDVI_sin_3', 'SLOPE', 'lrad', 'shum', 'temp')",0.006277695285714183,0.003916262262465281,0.0022610550714515024,2014_2016
20,"(1, 3, 5, 8, 11, 15, 16, 18, 21, 22, 28, 29, 32, 34, 37, 39, 40, 43, 44, 45)",[0.93089634 0.92935872 0.92935872 0.92284569],0.92811486769232,"('B10', 'B2', 'B4', 'B7', 'DEM', 'EVI_cos_3', 'EVI_sin_1', 'EVI_sin_3', 'Mean_NDBI', 'Mean_NDVI', 'NDBI_sin_2', 'NDBI_sin_3', 'NDVI_cos_1', 'NDVI_cos_3', 'NDVI_sin_3', 'SLOPE', 'lrad', 'shum', 'srad', 'temp')",0.00497926077992931,0.00310625001691081,0.001793394283433736,2014_2016
1,"(3,)",[0.8012018  0.81062124 0.80811623 0.79709419],0.8042583665076775,"('B2',)",0.008633708293878585,0.005386031726228265,0.0031096268670017537,2017_2019
2,"(2, 3)",[0.82023035 0.82114228 0.82715431 0.8241483 ],0.8231688088244591,"('B11', 'B2')",0.004359473577750525,0.0027196034658787346,0.0015701637931141265,2017_2019
3,"(2, 3, 16)",[0.82573861 0.8251503  0.83767535 0.8246493 ],0.8283033894529169,"('B11', 'B2', 'EVI_sin_1')",0.008695568370020458,0.005424622366697697,0.00313190718366498,2017_2019
4,"(2, 3, 16, 40)",[0.86179269 0.8742485  0.88426854 0.87024048],0.8726375510159027,"('B11', 'B2', 'EVI_sin_1', 'lrad')",0.012954230564461636,0.008081335902735498,0.004665761458856128,2017_2019
5,"(2, 3, 16, 20, 40)",[0.87931898 0.9008016  0.9008016  0.89579158],0.8941784420117149,"('B11', 'B2', 'EVI_sin_1', 'Mean_EVI', 'lrad')",0.014137586720266222,0.008819557948424718,0.005091974155656514,2017_2019
6,"(2, 3, 16, 17, 20, 40)",[0.89534301 0.90581162 0.91282565 0.90781563],0.9054489800833515,"('B11', 'B2', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'lrad')",0.01021007145065048,0.006369426310042329,0.0036773899946864236,2017_2019
7,"(2, 3, 11, 16, 17, 20, 40)",[0.90335503 0.90931864 0.91482966 0.91583166],0.9108337481171658,"('B11', 'B2', 'DEM', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'lrad')",0.007981704658526515,0.004979287353348276,0.0028747928938281262,2017_2019
8,"(2, 3, 11, 16, 17, 20, 25, 40)",[0.9118678  0.91883768 0.91733467 0.91332665],0.9153416999246364,"('B11', 'B2', 'DEM', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'NDBI_cos_2', 'lrad')",0.0045566808220206525,0.0028426287567649275,0.0016411924779244022,2017_2019
9,"(2, 3, 11, 16, 17, 20, 21, 25, 40)",[0.90786179 0.91833667 0.9243487  0.91533066],0.9164694561882905,"('B11', 'B2', 'DEM', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'lrad')",0.009515745517454169,0.005936279697110103,0.003427312681111428,2017_2019
10,"(2, 3, 11, 16, 17, 20, 21, 25, 39, 40)",[0.91236855 0.92334669 0.92234469 0.91683367],0.918723400732361,"('B11', 'B2', 'DEM', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'SLOPE', 'lrad')",0.00709868072228892,0.004428423834022898,0.002556751692658875,2017_2019
11,"(2, 3, 11, 12, 16, 17, 20, 21, 25, 39, 40)",[0.9118678  0.9243487  0.92735471 0.92234469],0.9214789744737346,"('B11', 'B2', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'SLOPE', 'lrad')",0.009342908816997744,0.00582845766740649,0.003365061603237475,2017_2019
12,"(2, 3, 7, 11, 12, 16, 17, 20, 21, 25, 39, 40)",[0.91887832 0.92184369 0.92234469 0.9253507 ],0.9221043489081316,"('B11', 'B2', 'B6', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'SLOPE', 'lrad')",0.003679164416640724,0.002295201042185653,0.0013251349395501965,2017_2019
13,"(2, 3, 7, 11, 12, 16, 17, 20, 21, 25, 39, 40, 42)",[0.91737606 0.92635271 0.92835671 0.92134269],0.9233570420761402,"('B11', 'B2', 'B6', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'SLOPE', 'lrad', 'pres')",0.006885380614070922,0.004295359209765833,0.002479926796024442,2017_2019
14,"(2, 3, 6, 7, 11, 12, 16, 17, 20, 21, 25, 39, 40, 42)",[0.9128693  0.92985972 0.92785571 0.9253507 ],0.9239838590551157,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'SLOPE', 'lrad', 'pres')",0.010600257766124891,0.0066128391985430125,0.0038179244913865173,2017_2019
15,"(2, 3, 6, 7, 11, 12, 16, 17, 20, 21, 25, 39, 40, 41, 42)",[0.91337006 0.92935872 0.93186373 0.92134269],0.9239837963357863,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'SLOPE', 'lrad', 'prec', 'pres')",0.011631561624313246,0.007256205306189063,0.004189372086823446,2017_2019
16,"(2, 3, 6, 7, 11, 12, 16, 17, 20, 21, 25, 34, 39, 40, 41, 42)",[0.91687531 0.92885772 0.92835671 0.9243487 ],0.9246096098054898,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'NDVI_cos_3', 'SLOPE', 'lrad', 'prec', 'pres')",0.007686567497070845,0.004795169699487274,0.0027684925168089142,2017_2019
17,"(2, 3, 6, 7, 11, 12, 16, 17, 20, 21, 25, 27, 34, 39, 40, 41, 42)",[0.9118678  0.93286573 0.92935872 0.92685371],0.9252364895037948,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'NDBI_sin_1', 'NDVI_cos_3', 'SLOPE', 'lrad', 'prec', 'pres')",0.012837251147764166,0.00800835974600167,0.004623628655121427,2017_2019
18,"(2, 3, 6, 7, 11, 12, 14, 16, 17, 20, 21, 25, 27, 34, 39, 40, 41, 42)",[0.91687531 0.93186373 0.93336673 0.9253507 ],0.9268641188235258,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_cos_2', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'NDBI_sin_1', 'NDVI_cos_3', 'SLOPE', 'lrad', 'prec', 'pres')",0.010430062528529046,0.006506665012649551,0.003756624796579938,2017_2019
19,"(2, 3, 6, 7, 11, 12, 14, 16, 17, 20, 21, 25, 27, 30, 34, 39, 40, 41, 42)",[0.9118678  0.93436874 0.93336673 0.9248497 ],0.9261132430108088,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_cos_2', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'NDBI_sin_1', 'NDBI_t', 'NDVI_cos_3', 'SLOPE', 'lrad', 'prec', 'pres')",0.014455644677576337,0.009017974456203446,0.005206529979834228,2017_2019
20,"(2, 3, 6, 7, 11, 12, 14, 16, 17, 20, 21, 25, 27, 28, 30, 34, 39, 40, 41, 42)",[0.91437156 0.92985972 0.93186373 0.92885772],0.9262381799151633,"('B11', 'B2', 'B5', 'B6', 'DEM', 'EVI_constant', 'EVI_cos_2', 'EVI_sin_1', 'EVI_sin_2', 'Mean_EVI', 'Mean_NDBI', 'NDBI_cos_2', 'NDBI_sin_1', 'NDBI_sin_2', 'NDBI_t', 'NDVI_cos_3', 'SLOPE', 'lrad', 'prec', 'pres')",0.011118528307166598,0.006936155840917792,0.004004591441895083,2017_2019
