Year,Size,Acc_type,Acc_value
Landsat_2011_2013,50.00,acc_RF,0.916083916083916
Landsat_2011_2013,55.00,acc_test,0.9252958579881657
Landsat_2011_2013,55.00,acc_RF,0.914320314865274
Landsat_2011_2013,60.00,acc_test,0.9246774864752393
Landsat_2011_2013,60.00,acc_RF,0.9192563817980022
Landsat_2011_2013,65.00,acc_test,0.9243937232524965
Landsat_2011_2013,65.00,acc_RF,0.9198258196721312
Landsat_2011_2013,70.00,acc_test,0.9251247920133111
Landsat_2011_2013,70.00,acc_RF,0.9212654614652712
Landsat_2011_2013,75.00,acc_test,0.9227696404793608
Landsat_2011_2013,75.00,acc_RF,0.9260821309655938
Landsat_2011_2013,80.00,acc_test,0.9242928452579035
Landsat_2011_2013,80.00,acc_RF,0.9267429760665973
Landsat_2011_2013,85.00,acc_test,0.9290465631929047
Landsat_2011_2013,85.00,acc_RF,0.9224289911851127
Landsat_2011_2013,90.00,acc_test,0.930116472545757
Landsat_2011_2013,90.00,acc_RF,0.9226785053644099
Landsat_2011_2013,95.00,acc_test,0.9302325581395349
Landsat_2011_2013,95.00,acc_RF,0.924465474938661
Landsat_2014_2016,0.10,acc_test,0.5699949824385349
Landsat_2014_2016,0.10,acc_RF,0.6
Landsat_2014_2016,0.40,acc_test,0.7996980372420734
Landsat_2014_2016,0.40,acc_RF,0.782608695652174
Landsat_2014_2016,0.70,acc_test,0.8468786808009423
Landsat_2014_2016,0.70,acc_RF,0.8536585365853658
Landsat_2014_2016,1.00,acc_test,0.8413502109704641
Landsat_2014_2016,1.00,acc_RF,0.7966101694915254
Landsat_2014_2016,1.50,acc_test,0.8703986429177268
Landsat_2014_2016,1.50,acc_RF,0.8426966292134831
Landsat_2014_2016,10.00,acc_test,0.9170070553286298
Landsat_2014_2016,10.00,acc_RF,0.8929765886287625
Landsat_2014_2016,15.00,acc_test,0.9205818753685866
Landsat_2014_2016,15.00,acc_RF,0.8929765886287625
Landsat_2014_2016,2.00,acc_test,0.882693947144075
Landsat_2014_2016,2.00,acc_RF,0.865546218487395
Landsat_2014_2016,20.00,acc_test,0.9227234753550543
Landsat_2014_2016,20.00,acc_RF,0.9096989966555183
Landsat_2014_2016,25.00,acc_test,0.9251503675651592
