Tree,CrossFolds,Accuracy,Year,In_Bands
74,split1_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
74,split2_test_score,0.8358803986710963,2008_2010,Spectrum_Normalize
74,split3_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
75,split0_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize
75,split1_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
75,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
75,split3_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
76,split0_test_score,0.8411960132890366,2008_2010,Spectrum_Normalize
76,split1_test_score,0.8491694352159468,2008_2010,Spectrum_Normalize
76,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
76,split3_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
77,split0_test_score,0.8385382059800665,2008_2010,Spectrum_Normalize
77,split1_test_score,0.8451827242524917,2008_2010,Spectrum_Normalize
77,split2_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
77,split3_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
78,split0_test_score,0.840531561461794,2008_2010,Spectrum_Normalize
78,split1_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
78,split2_test_score,0.8358803986710963,2008_2010,Spectrum_Normalize
78,split3_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
79,split0_test_score,0.8425249169435216,2008_2010,Spectrum_Normalize
79,split1_test_score,0.8564784053156146,2008_2010,Spectrum_Normalize
79,split2_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
79,split3_test_score,0.8558139534883721,2008_2010,Spectrum_Normalize
80,split0_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
80,split1_test_score,0.8458471760797343,2008_2010,Spectrum_Normalize
80,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
80,split3_test_score,0.8578073089700997,2008_2010,Spectrum_Normalize
81,split0_test_score,0.8352159468438538,2008_2010,Spectrum_Normalize
81,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
81,split2_test_score,0.8305647840531561,2008_2010,Spectrum_Normalize
81,split3_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
82,split0_test_score,0.840531561461794,2008_2010,Spectrum_Normalize
82,split1_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
82,split2_test_score,0.8352159468438538,2008_2010,Spectrum_Normalize
82,split3_test_score,0.8478405315614618,2008_2010,Spectrum_Normalize
83,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
83,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
83,split2_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
83,split3_test_score,0.8571428571428571,2008_2010,Spectrum_Normalize
84,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
84,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
84,split2_test_score,0.8318936877076412,2008_2010,Spectrum_Normalize
84,split3_test_score,0.8538205980066446,2008_2010,Spectrum_Normalize
85,split0_test_score,0.8418604651162791,2008_2010,Spectrum_Normalize
85,split1_test_score,0.8465116279069768,2008_2010,Spectrum_Normalize
85,split2_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize
85,split3_test_score,0.8524916943521594,2008_2010,Spectrum_Normalize
86,split0_test_score,0.8411960132890366,2008_2010,Spectrum_Normalize
86,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
86,split2_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
86,split3_test_score,0.8571428571428571,2008_2010,Spectrum_Normalize
87,split0_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
87,split1_test_score,0.8478405315614618,2008_2010,Spectrum_Normalize
87,split2_test_score,0.8358803986710963,2008_2010,Spectrum_Normalize
87,split3_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
88,split0_test_score,0.8352159468438538,2008_2010,Spectrum_Normalize
88,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
88,split2_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize
88,split3_test_score,0.8445182724252491,2008_2010,Spectrum_Normalize
89,split0_test_score,0.8352159468438538,2008_2010,Spectrum_Normalize
89,split1_test_score,0.8551495016611296,2008_2010,Spectrum_Normalize
89,split2_test_score,0.8385382059800665,2008_2010,Spectrum_Normalize
89,split3_test_score,0.8591362126245847,2008_2010,Spectrum_Normalize
90,split0_test_score,0.8418604651162791,2008_2010,Spectrum_Normalize
90,split1_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
90,split2_test_score,0.8385382059800665,2008_2010,Spectrum_Normalize
90,split3_test_score,0.8524916943521594,2008_2010,Spectrum_Normalize
91,split0_test_score,0.8305647840531561,2008_2010,Spectrum_Normalize
91,split1_test_score,0.8485049833887043,2008_2010,Spectrum_Normalize
91,split2_test_score,0.8325581395348837,2008_2010,Spectrum_Normalize
91,split3_test_score,0.8538205980066446,2008_2010,Spectrum_Normalize
92,split0_test_score,0.8332225913621263,2008_2010,Spectrum_Normalize
92,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
92,split2_test_score,0.839202657807309,2008_2010,Spectrum_Normalize
92,split3_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
93,split0_test_score,0.8411960132890366,2008_2010,Spectrum_Normalize
93,split1_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
93,split2_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize
93,split3_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
94,split0_test_score,0.8332225913621263,2008_2010,Spectrum_Normalize
94,split1_test_score,0.8538205980066446,2008_2010,Spectrum_Normalize
94,split2_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
94,split3_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
95,split0_test_score,0.8418604651162791,2008_2010,Spectrum_Normalize
95,split1_test_score,0.8491694352159468,2008_2010,Spectrum_Normalize
95,split2_test_score,0.839202657807309,2008_2010,Spectrum_Normalize
95,split3_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
96,split0_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
96,split1_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
96,split2_test_score,0.8352159468438538,2008_2010,Spectrum_Normalize
96,split3_test_score,0.8551495016611296,2008_2010,Spectrum_Normalize
97,split0_test_score,0.8318936877076412,2008_2010,Spectrum_Normalize
97,split1_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
97,split2_test_score,0.839202657807309,2008_2010,Spectrum_Normalize
97,split3_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
98,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
98,split1_test_score,0.8485049833887043,2008_2010,Spectrum_Normalize
98,split2_test_score,0.8318936877076412,2008_2010,Spectrum_Normalize
98,split3_test_score,0.8538205980066446,2008_2010,Spectrum_Normalize
99,split0_test_score,0.8312292358803987,2008_2010,Spectrum_Normalize
99,split1_test_score,0.8478405315614618,2008_2010,Spectrum_Normalize
99,split2_test_score,0.8411960132890366,2008_2010,Spectrum_Normalize
99,split3_test_score,0.8471760797342193,2008_2010,Spectrum_Normalize
100,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
100,split1_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
100,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
100,split3_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
101,split0_test_score,0.8385382059800665,2008_2010,Spectrum_Normalize
101,split1_test_score,0.8538205980066446,2008_2010,Spectrum_Normalize
101,split2_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
101,split3_test_score,0.8564784053156146,2008_2010,Spectrum_Normalize
102,split0_test_score,0.8372093023255814,2008_2010,Spectrum_Normalize
102,split1_test_score,0.8438538205980066,2008_2010,Spectrum_Normalize
102,split2_test_score,0.8372093023255814,2008_2010,Spectrum_Normalize
102,split3_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
103,split0_test_score,0.8318936877076412,2008_2010,Spectrum_Normalize
103,split1_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
103,split2_test_score,0.8358803986710963,2008_2010,Spectrum_Normalize
103,split3_test_score,0.8491694352159468,2008_2010,Spectrum_Normalize
104,split0_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize
104,split1_test_score,0.8538205980066446,2008_2010,Spectrum_Normalize
104,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
104,split3_test_score,0.8584717607973422,2008_2010,Spectrum_Normalize
105,split0_test_score,0.8445182724252491,2008_2010,Spectrum_Normalize
105,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
105,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
105,split3_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
106,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
106,split1_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
106,split2_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
106,split3_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
107,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
107,split1_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
107,split2_test_score,0.8352159468438538,2008_2010,Spectrum_Normalize
107,split3_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
108,split0_test_score,0.839202657807309,2008_2010,Spectrum_Normalize
108,split1_test_score,0.8524916943521594,2008_2010,Spectrum_Normalize
108,split2_test_score,0.8318936877076412,2008_2010,Spectrum_Normalize
108,split3_test_score,0.8558139534883721,2008_2010,Spectrum_Normalize
109,split0_test_score,0.8445182724252491,2008_2010,Spectrum_Normalize
109,split1_test_score,0.8504983388704319,2008_2010,Spectrum_Normalize
109,split2_test_score,0.8358803986710963,2008_2010,Spectrum_Normalize
109,split3_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
110,split0_test_score,0.8365448504983388,2008_2010,Spectrum_Normalize
110,split1_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
110,split2_test_score,0.8411960132890366,2008_2010,Spectrum_Normalize
110,split3_test_score,0.8551495016611296,2008_2010,Spectrum_Normalize
111,split0_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
111,split1_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
111,split2_test_score,0.8372093023255814,2008_2010,Spectrum_Normalize
111,split3_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
112,split0_test_score,0.8385382059800665,2008_2010,Spectrum_Normalize
112,split1_test_score,0.8458471760797343,2008_2010,Spectrum_Normalize
112,split2_test_score,0.8338870431893688,2008_2010,Spectrum_Normalize
112,split3_test_score,0.8558139534883721,2008_2010,Spectrum_Normalize
113,split0_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize
113,split1_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
113,split2_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
113,split3_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
114,split0_test_score,0.8411960132890366,2008_2010,Spectrum_Normalize
114,split1_test_score,0.8491694352159468,2008_2010,Spectrum_Normalize
114,split2_test_score,0.8325581395348837,2008_2010,Spectrum_Normalize
114,split3_test_score,0.8531561461794019,2008_2010,Spectrum_Normalize
115,split0_test_score,0.8332225913621263,2008_2010,Spectrum_Normalize
115,split1_test_score,0.8485049833887043,2008_2010,Spectrum_Normalize
115,split2_test_score,0.8358803986710963,2008_2010,Spectrum_Normalize
115,split3_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
116,split0_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
116,split1_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
116,split2_test_score,0.839202657807309,2008_2010,Spectrum_Normalize
116,split3_test_score,0.8544850498338871,2008_2010,Spectrum_Normalize
117,split0_test_score,0.837873754152824,2008_2010,Spectrum_Normalize
117,split1_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize
117,split2_test_score,0.8372093023255814,2008_2010,Spectrum_Normalize
117,split3_test_score,0.8564784053156146,2008_2010,Spectrum_Normalize
118,split0_test_score,0.8385382059800665,2008_2010,Spectrum_Normalize
118,split1_test_score,0.8445182724252491,2008_2010,Spectrum_Normalize
118,split2_test_score,0.8372093023255814,2008_2010,Spectrum_Normalize
118,split3_test_score,0.8518272425249169,2008_2010,Spectrum_Normalize
119,split0_test_score,0.8332225913621263,2008_2010,Spectrum_Normalize
119,split1_test_score,0.8498338870431894,2008_2010,Spectrum_Normalize
119,split2_test_score,0.8345514950166113,2008_2010,Spectrum_Normalize
119,split3_test_score,0.8524916943521594,2008_2010,Spectrum_Normalize
1,split0_test_score,0.8259136212624585,2008_2010,Spectrum_Normalize_Fourier
1,split1_test_score,0.825249169435216,2008_2010,Spectrum_Normalize_Fourier
1,split2_test_score,0.825249169435216,2008_2010,Spectrum_Normalize_Fourier
1,split3_test_score,0.8305647840531561,2008_2010,Spectrum_Normalize_Fourier
2,split0_test_score,0.8398671096345515,2008_2010,Spectrum_Normalize_Fourier
2,split1_test_score,0.8511627906976744,2008_2010,Spectrum_Normalize_Fourier
2,split2_test_score,0.8338870431893688,2008_2010,Spectrum_Normalize_Fourier
2,split3_test_score,0.8425249169435216,2008_2010,Spectrum_Normalize_Fourier
3,split0_test_score,0.8730897009966777,2008_2010,Spectrum_Normalize_Fourier
3,split1_test_score,0.8710963455149502,2008_2010,Spectrum_Normalize_Fourier
3,split2_test_score,0.8750830564784053,2008_2010,Spectrum_Normalize_Fourier
3,split3_test_score,0.8750830564784053,2008_2010,Spectrum_Normalize_Fourier
4,split0_test_score,0.8677740863787375,2008_2010,Spectrum_Normalize_Fourier
4,split1_test_score,0.8830564784053156,2008_2010,Spectrum_Normalize_Fourier
4,split2_test_score,0.8691029900332226,2008_2010,Spectrum_Normalize_Fourier
4,split3_test_score,0.8644518272425249,2008_2010,Spectrum_Normalize_Fourier
5,split0_test_score,0.8757475083056478,2008_2010,Spectrum_Normalize_Fourier
5,split1_test_score,0.8883720930232558,2008_2010,Spectrum_Normalize_Fourier
5,split2_test_score,0.8790697674418605,2008_2010,Spectrum_Normalize_Fourier
5,split3_test_score,0.8890365448504983,2008_2010,Spectrum_Normalize_Fourier
6,split0_test_score,0.881063122923588,2008_2010,Spectrum_Normalize_Fourier
6,split1_test_score,0.9003322259136213,2008_2010,Spectrum_Normalize_Fourier
6,split2_test_score,0.8857142857142857,2008_2010,Spectrum_Normalize_Fourier
6,split3_test_score,0.8916943521594685,2008_2010,Spectrum_Normalize_Fourier
7,split0_test_score,0.891029900332226,2008_2010,Spectrum_Normalize_Fourier
7,split1_test_score,0.9049833887043189,2008_2010,Spectrum_Normalize_Fourier
7,split2_test_score,0.8877076411960133,2008_2010,Spectrum_Normalize_Fourier
7,split3_test_score,0.8963455149501661,2008_2010,Spectrum_Normalize_Fourier
8,split0_test_score,0.892358803986711,2008_2010,Spectrum_Normalize_Fourier
8,split1_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
8,split2_test_score,0.8983388704318936,2008_2010,Spectrum_Normalize_Fourier
8,split3_test_score,0.8870431893687708,2008_2010,Spectrum_Normalize_Fourier
9,split0_test_score,0.8823920265780731,2008_2010,Spectrum_Normalize_Fourier
9,split1_test_score,0.9023255813953488,2008_2010,Spectrum_Normalize_Fourier
9,split2_test_score,0.8976744186046511,2008_2010,Spectrum_Normalize_Fourier
9,split3_test_score,0.893687707641196,2008_2010,Spectrum_Normalize_Fourier
10,split0_test_score,0.8877076411960133,2008_2010,Spectrum_Normalize_Fourier
10,split1_test_score,0.9003322259136213,2008_2010,Spectrum_Normalize_Fourier
10,split2_test_score,0.8883720930232558,2008_2010,Spectrum_Normalize_Fourier
10,split3_test_score,0.893687707641196,2008_2010,Spectrum_Normalize_Fourier
11,split0_test_score,0.8950166112956811,2008_2010,Spectrum_Normalize_Fourier
11,split1_test_score,0.9109634551495016,2008_2010,Spectrum_Normalize_Fourier
11,split2_test_score,0.8956810631229236,2008_2010,Spectrum_Normalize_Fourier
11,split3_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
12,split0_test_score,0.8877076411960133,2008_2010,Spectrum_Normalize_Fourier
12,split1_test_score,0.9129568106312292,2008_2010,Spectrum_Normalize_Fourier
12,split2_test_score,0.893687707641196,2008_2010,Spectrum_Normalize_Fourier
12,split3_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
13,split0_test_score,0.8983388704318936,2008_2010,Spectrum_Normalize_Fourier
13,split1_test_score,0.9109634551495016,2008_2010,Spectrum_Normalize_Fourier
13,split2_test_score,0.8990033222591363,2008_2010,Spectrum_Normalize_Fourier
13,split3_test_score,0.9069767441860465,2008_2010,Spectrum_Normalize_Fourier
14,split0_test_score,0.8930232558139535,2008_2010,Spectrum_Normalize_Fourier
14,split1_test_score,0.9156146179401994,2008_2010,Spectrum_Normalize_Fourier
14,split2_test_score,0.8976744186046511,2008_2010,Spectrum_Normalize_Fourier
14,split3_test_score,0.9056478405315614,2008_2010,Spectrum_Normalize_Fourier
15,split0_test_score,0.9043189368770764,2008_2010,Spectrum_Normalize_Fourier
15,split1_test_score,0.9142857142857143,2008_2010,Spectrum_Normalize_Fourier
15,split2_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
15,split3_test_score,0.9122923588039867,2008_2010,Spectrum_Normalize_Fourier
16,split0_test_score,0.8943521594684385,2008_2010,Spectrum_Normalize_Fourier
16,split1_test_score,0.9069767441860465,2008_2010,Spectrum_Normalize_Fourier
16,split2_test_score,0.9009966777408638,2008_2010,Spectrum_Normalize_Fourier
16,split3_test_score,0.9023255813953488,2008_2010,Spectrum_Normalize_Fourier
17,split0_test_score,0.8963455149501661,2008_2010,Spectrum_Normalize_Fourier
17,split1_test_score,0.9156146179401994,2008_2010,Spectrum_Normalize_Fourier
17,split2_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
17,split3_test_score,0.9089700996677741,2008_2010,Spectrum_Normalize_Fourier
18,split0_test_score,0.8983388704318936,2008_2010,Spectrum_Normalize_Fourier
18,split1_test_score,0.9076411960132891,2008_2010,Spectrum_Normalize_Fourier
18,split2_test_score,0.9076411960132891,2008_2010,Spectrum_Normalize_Fourier
18,split3_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
19,split0_test_score,0.8956810631229236,2008_2010,Spectrum_Normalize_Fourier
19,split1_test_score,0.9109634551495016,2008_2010,Spectrum_Normalize_Fourier
19,split2_test_score,0.8963455149501661,2008_2010,Spectrum_Normalize_Fourier
19,split3_test_score,0.9096345514950166,2008_2010,Spectrum_Normalize_Fourier
20,split0_test_score,0.8976744186046511,2008_2010,Spectrum_Normalize_Fourier
20,split1_test_score,0.9089700996677741,2008_2010,Spectrum_Normalize_Fourier
20,split2_test_score,0.9083056478405316,2008_2010,Spectrum_Normalize_Fourier
20,split3_test_score,0.9069767441860465,2008_2010,Spectrum_Normalize_Fourier
21,split0_test_score,0.8996677740863788,2008_2010,Spectrum_Normalize_Fourier
21,split1_test_score,0.9196013289036545,2008_2010,Spectrum_Normalize_Fourier
21,split2_test_score,0.9009966777408638,2008_2010,Spectrum_Normalize_Fourier
21,split3_test_score,0.9116279069767442,2008_2010,Spectrum_Normalize_Fourier
22,split0_test_score,0.8976744186046511,2008_2010,Spectrum_Normalize_Fourier
22,split1_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
22,split2_test_score,0.8970099667774086,2008_2010,Spectrum_Normalize_Fourier
22,split3_test_score,0.9069767441860465,2008_2010,Spectrum_Normalize_Fourier
23,split0_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
23,split1_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
23,split2_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
23,split3_test_score,0.9102990033222591,2008_2010,Spectrum_Normalize_Fourier
24,split0_test_score,0.9023255813953488,2008_2010,Spectrum_Normalize_Fourier
24,split1_test_score,0.9169435215946844,2008_2010,Spectrum_Normalize_Fourier
24,split2_test_score,0.8996677740863788,2008_2010,Spectrum_Normalize_Fourier
24,split3_test_score,0.9089700996677741,2008_2010,Spectrum_Normalize_Fourier
25,split0_test_score,0.8976744186046511,2008_2010,Spectrum_Normalize_Fourier
25,split1_test_score,0.9142857142857143,2008_2010,Spectrum_Normalize_Fourier
25,split2_test_score,0.9069767441860465,2008_2010,Spectrum_Normalize_Fourier
25,split3_test_score,0.9129568106312292,2008_2010,Spectrum_Normalize_Fourier
26,split0_test_score,0.8930232558139535,2008_2010,Spectrum_Normalize_Fourier
26,split1_test_score,0.9189368770764119,2008_2010,Spectrum_Normalize_Fourier
26,split2_test_score,0.8963455149501661,2008_2010,Spectrum_Normalize_Fourier
26,split3_test_score,0.9122923588039867,2008_2010,Spectrum_Normalize_Fourier
27,split0_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
27,split1_test_score,0.9136212624584718,2008_2010,Spectrum_Normalize_Fourier
27,split2_test_score,0.9096345514950166,2008_2010,Spectrum_Normalize_Fourier
27,split3_test_score,0.9122923588039867,2008_2010,Spectrum_Normalize_Fourier
28,split0_test_score,0.8996677740863788,2008_2010,Spectrum_Normalize_Fourier
28,split1_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
28,split2_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
28,split3_test_score,0.9043189368770764,2008_2010,Spectrum_Normalize_Fourier
29,split0_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
29,split1_test_score,0.9222591362126246,2008_2010,Spectrum_Normalize_Fourier
29,split2_test_score,0.8990033222591363,2008_2010,Spectrum_Normalize_Fourier
29,split3_test_score,0.9196013289036545,2008_2010,Spectrum_Normalize_Fourier
30,split0_test_score,0.9003322259136213,2008_2010,Spectrum_Normalize_Fourier
30,split1_test_score,0.9189368770764119,2008_2010,Spectrum_Normalize_Fourier
30,split2_test_score,0.9089700996677741,2008_2010,Spectrum_Normalize_Fourier
30,split3_test_score,0.9083056478405316,2008_2010,Spectrum_Normalize_Fourier
31,split0_test_score,0.9023255813953488,2008_2010,Spectrum_Normalize_Fourier
31,split1_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
31,split2_test_score,0.9043189368770764,2008_2010,Spectrum_Normalize_Fourier
31,split3_test_score,0.9136212624584718,2008_2010,Spectrum_Normalize_Fourier
32,split0_test_score,0.8996677740863788,2008_2010,Spectrum_Normalize_Fourier
32,split1_test_score,0.9176079734219269,2008_2010,Spectrum_Normalize_Fourier
32,split2_test_score,0.9049833887043189,2008_2010,Spectrum_Normalize_Fourier
32,split3_test_score,0.9109634551495016,2008_2010,Spectrum_Normalize_Fourier
33,split0_test_score,0.9049833887043189,2008_2010,Spectrum_Normalize_Fourier
33,split1_test_score,0.9169435215946844,2008_2010,Spectrum_Normalize_Fourier
33,split2_test_score,0.9009966777408638,2008_2010,Spectrum_Normalize_Fourier
33,split3_test_score,0.9136212624584718,2008_2010,Spectrum_Normalize_Fourier
34,split0_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
34,split1_test_score,0.9182724252491694,2008_2010,Spectrum_Normalize_Fourier
34,split2_test_score,0.9069767441860465,2008_2010,Spectrum_Normalize_Fourier
34,split3_test_score,0.9149501661129568,2008_2010,Spectrum_Normalize_Fourier
35,split0_test_score,0.8976744186046511,2008_2010,Spectrum_Normalize_Fourier
35,split1_test_score,0.9136212624584718,2008_2010,Spectrum_Normalize_Fourier
35,split2_test_score,0.9049833887043189,2008_2010,Spectrum_Normalize_Fourier
35,split3_test_score,0.9142857142857143,2008_2010,Spectrum_Normalize_Fourier
36,split0_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
36,split1_test_score,0.9136212624584718,2008_2010,Spectrum_Normalize_Fourier
36,split2_test_score,0.9089700996677741,2008_2010,Spectrum_Normalize_Fourier
36,split3_test_score,0.9096345514950166,2008_2010,Spectrum_Normalize_Fourier
37,split0_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
37,split1_test_score,0.9242524916943522,2008_2010,Spectrum_Normalize_Fourier
37,split2_test_score,0.9023255813953488,2008_2010,Spectrum_Normalize_Fourier
37,split3_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
38,split0_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
38,split1_test_score,0.9182724252491694,2008_2010,Spectrum_Normalize_Fourier
38,split2_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
38,split3_test_score,0.9142857142857143,2008_2010,Spectrum_Normalize_Fourier
39,split0_test_score,0.9096345514950166,2008_2010,Spectrum_Normalize_Fourier
39,split1_test_score,0.920265780730897,2008_2010,Spectrum_Normalize_Fourier
39,split2_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
39,split3_test_score,0.9156146179401994,2008_2010,Spectrum_Normalize_Fourier
40,split0_test_score,0.8996677740863788,2008_2010,Spectrum_Normalize_Fourier
40,split1_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
40,split2_test_score,0.906312292358804,2008_2010,Spectrum_Normalize_Fourier
40,split3_test_score,0.9122923588039867,2008_2010,Spectrum_Normalize_Fourier
41,split0_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
41,split1_test_score,0.920265780730897,2008_2010,Spectrum_Normalize_Fourier
41,split2_test_score,0.9003322259136213,2008_2010,Spectrum_Normalize_Fourier
41,split3_test_score,0.9142857142857143,2008_2010,Spectrum_Normalize_Fourier
42,split0_test_score,0.9009966777408638,2008_2010,Spectrum_Normalize_Fourier
42,split1_test_score,0.9182724252491694,2008_2010,Spectrum_Normalize_Fourier
42,split2_test_score,0.9036544850498339,2008_2010,Spectrum_Normalize_Fourier
42,split3_test_score,0.9089700996677741,2008_2010,Spectrum_Normalize_Fourier
43,split0_test_score,0.9049833887043189,2008_2010,Spectrum_Normalize_Fourier
43,split1_test_score,0.9122923588039867,2008_2010,Spectrum_Normalize_Fourier
43,split2_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
43,split3_test_score,0.9149501661129568,2008_2010,Spectrum_Normalize_Fourier
44,split0_test_score,0.8996677740863788,2008_2010,Spectrum_Normalize_Fourier
44,split1_test_score,0.9156146179401994,2008_2010,Spectrum_Normalize_Fourier
44,split2_test_score,0.9029900332225914,2008_2010,Spectrum_Normalize_Fourier
44,split3_test_score,0.9149501661129568,2008_2010,Spectrum_Normalize_Fourier
45,split0_test_score,0.9056478405315614,2008_2010,Spectrum_Normalize_Fourier
45,split1_test_score,0.9182724252491694,2008_2010,Spectrum_Normalize_Fourier
45,split2_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
45,split3_test_score,0.9169435215946844,2008_2010,Spectrum_Normalize_Fourier
46,split0_test_score,0.9043189368770764,2008_2010,Spectrum_Normalize_Fourier
46,split1_test_score,0.9182724252491694,2008_2010,Spectrum_Normalize_Fourier
46,split2_test_score,0.9016611295681063,2008_2010,Spectrum_Normalize_Fourier
46,split3_test_score,0.9182724252491694,2008_2010,Spectrum_Normalize_Fourier
47,split0_test_score,0.9036544850498339,2008_2010,Spectrum_Normalize_Fourier
47,split1_test_score,0.9162790697674419,2008_2010,Spectrum_Normalize_Fourier
47,split2_test_score,0.9102990033222591,2008_2010,Spectrum_Normalize_Fourier
47,split3_test_score,0.9156146179401994,2008_2010,Spectrum_Normalize_Fourier
48,split0_test_score,0.9009966777408638,2008_2010,Spectrum_Normalize_Fourier
48,split1_test_score,0.9235880398671097,2008_2010,Spectrum_Normalize_Fourier
